W;B;E;S;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBSE [m3 aardgas];FVrvKC_mean_SJV [m3 aardgas];FVrvKC sd_SJV [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
3;0;0;G;0;6.904326865;616.5197633;1480.567502;664.3101605;125.1458333;584.4794425;724879.8958;1.969939406;240
3;0;1;A;3;6.757679179;404.9345889;1140.123479;602.3391388;108.7931034;646.8935584;98223.51724;2.002465459;0
3;0;1;B;3;6.757679179;404.9345889;1140.123479;602.3391388;108.7931034;646.8935584;98223.51724;2.002465459;0
3;0;1;C;3;6.757679179;404.9345889;1140.123479;602.3391388;108.7931034;646.8935584;98223.51724;2.002465459;0
3;0;1;D;0;6.757679179;404.9345889;1140.123479;602.3391388;108.7931034;646.8935584;98223.51724;2.002465459;58
3;0;1;E;0;6.757679179;614.4515323;1324.212624;719.1705311;105.030303;646.183856;143119.9394;1.997137908;66
3;0;1;F;0;6.757679179;702.593363;1470.823494;598.5727382;113.6825397;646.4282677;183133.6508;1.998971517;63
3;0;1;G;0;6.757679179;741.1637315;1465.051768;658.0834998;107.1208054;643.3711799;249905.8255;1.976122494;149
3;0;2;A;0;3.72525503;595.8319037;900.8447547;432.4507192;81.8770389;515.3985553;318403.9498;1.962948684;797
3;0;2;B;0;3.72525503;658.5554916;957.1427807;385.4496552;80.15217391;515.4757032;303221.087;1.963660201;644
3;0;2;C;0;3.72525503;704.4899029;1021.945404;449.120891;85.217119;515.3440309;418008.8392;1.962445932;958
3;0;2;D;0;3.72525503;722.4289708;1049.728487;437.4154272;87.85962653;515.24073;960813.3986;1.961493682;1553
3;0;2;E;0;3.72525503;820.849711;1151.555373;489.7393319;88.77396569;515.3350467;714541.3683;1.962363101;991
3;0;2;F;0;3.72525503;895.9187501;1224.124982;509.0443424;88.10302352;515.3636728;598926.5218;1.962627032;893
3;0;2;G;0;3.72525503;972.3011981;1295.811071;541.9962995;86.84234234;515.365303;629647.9279;1.962642064;888
3;1;0;A;3;6.993927564;571.5107296;1348.98115;611.2696739;111.1636364;611.6036521;115293.5273;2.004879288;0
3;1;0;B;3;6.993927564;571.5107296;1348.98115;611.2696739;111.1636364;611.6036521;115293.5273;2.004879288;0
3;1;0;C;0;6.993927564;571.5107296;1348.98115;611.2696739;111.1636364;611.6036521;115293.5273;2.004879288;55
3;1;0;D;0;6.993927564;732.3701957;1619.716268;675.2066695;126.8737864;608.9063792;264055.3592;1.983495259;103
3;1;0;E;0;6.993927564;653.1700303;1531.755688;607.6176416;125.6212121;610.6295488;102335.5303;1.997137908;66
3;1;0;F;0;6.993927564;716.2669408;1720.761131;597.3736057;143.6237624;608.9666759;308489.703;1.983971519;101
3;1;0;G;0;6.993927564;750.0967158;1724.6716;690.6195467;139.3458647;608.222445;345178.0902;1.978098842;133
3;1;1;A;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;B;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;C;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;D;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;E;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;F;3;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;0
3;1;1;G;0;4.684763899;1086.033043;1664.41646;676.9021918;123.4605263;696.9902667;182488.8816;1.992102154;76
3;1;2;A;0;3.021436622;669.9816454;931.698954;395.916622;86.62015504;503.0831214;71184.77519;1.969237496;258
3;1;2;B;0;3.021436622;732.6507228;997.2858435;380.1374144;87.58585859;503.3826529;76378.0404;1.972079034;198
3;1;2;C;0;3.021436622;731.6020998;997.5290787;415.955336;88.01342282;502.5258748;241661.8926;1.96395898;596
3;1;2;D;0;3.021436622;785.3024314;1050.259445;449.5572063;87.69239501;502.3889359;362691.639;1.962663396;881
3;1;2;E;0;3.021436622;935.7818772;1209.393564;482.4547519;90.55681818;502.5804645;334250.2955;1.964475628;528
3;1;2;F;0;3.021436622;997.8037264;1258.552754;479.7352914;86.29968454;502.8997645;111478.53;1.967499519;317
3;1;2;G;0;3.021436622;1075.592201;1333.216883;493.8712766;85.265625;502.8922576;90490.42188;1.967428387;320
3;2;0;A;3;6.643574666;476.2825023;1176.481056;504.5794351;105.3948498;574.0691717;207237.6738;1.970241936;0
3;2;0;B;3;6.643574666;476.2825023;1176.481056;504.5794351;105.3948498;574.0691717;207237.6738;1.970241936;0
3;2;0;C;0;6.643574666;476.2825023;1176.481056;504.5794351;105.3948498;574.0691717;207237.6738;1.970241936;233
3;2;0;D;0;6.643574666;573.4363903;1305.897945;558.2424023;110.2511211;574.1251516;251151.9372;1.970707395;223
3;2;0;E;0;6.643574666;608.8448818;1348.165669;562.3421834;111.2835821;573.6900788;325478.0597;1.967091963;335
3;2;0;F;0;6.643574666;705.6171894;1445.859959;616.8275372;111.4223602;574.6291482;230671.2795;1.97490156;161
3;2;0;G;0;6.643574666;580.4554757;1298.361153;612.3760722;108.0601504;575.0128373;129095.5188;1.978098842;133
3;2;1;A;3;6.985175361;447.9873536;1087.62984;465.9780653;91.57142857;549.4728046;43789.42857;1.981566757;0
3;2;1;B;3;6.985175361;447.9873536;1087.62984;465.9780653;91.57142857;549.4728046;43789.42857;1.981566757;0
3;2;1;C;0;6.985175361;447.9873536;1087.62984;465.9780653;91.57142857;549.4728046;43789.42857;1.981566757;112
3;2;1;D;0;6.985175361;529.699517;1170.075741;494.0983758;91.67647059;549.0293236;54037.76471;1.977692277;136
3;2;1;E;0;6.985175361;582.5250432;1268.193306;512.8728183;98.16049383;548.6987898;186333.8272;1.974808092;162
3;2;1;F;0;6.985175361;737.0942759;1464.80884;529.0237433;104.1798561;548.9847939;130470.5036;1.977303542;139
3;2;1;G;0;6.985175361;748.5887251;1405.905566;592.2593111;94.10169492;549.3447671;77246.77966;1.980447599;118
3;2;2;A;0;3.972070434;546.4407973;914.7248738;407.7185486;92.71841542;499.3860192;947451.773;1.960599333;3736
3;2;2;B;0;3.972070434;626.4387248;993.6009434;383.6051127;92.43597884;499.4072802;835763.1302;1.960801411;2835
3;2;2;C;0;3.972070434;655.198397;1018.777488;414.5141501;91.53389831;499.3466452;2391015.059;1.960225138;9086
3;2;2;D;0;3.972070434;746.0585251;1109.754386;443.8179929;91.56329607;499.3516185;2272712.675;1.9602724;7694
3;2;2;E;0;3.972070434;865.7526125;1230.85413;481.0983528;91.91718107;499.3619839;1893568.998;1.960370905;5832
3;2;2;F;0;3.972070434;964.8599459;1324.795614;515.504451;90.61663778;499.4057521;813354.0014;1.960786887;2885
3;2;2;G;0;3.972070434;968.8481414;1330.74959;548.7997699;91.11153846;499.4793804;493134.5923;1.961486809;1560
3;3;0;A;3;7.460805104;330.954771;1189.487996;451.3766565;115.0724638;532.3146328;28398.63768;1.995468931;0
3;3;0;B;0;7.460805104;330.954771;1189.487996;451.3766565;115.0724638;532.3146328;28398.63768;1.995468931;69
3;3;0;C;0;7.460805104;344.9534936;1246.878077;511.1232383;120.8883721;529.0029711;329922.6419;1.965509123;430
3;3;0;D;0;7.460805104;452.9759793;1382.393565;543.6775699;124.5733634;528.9847958;374902.3657;1.965345591;443
3;3;0;E;0;7.460805104;419.1292992;1358.377706;549.4991039;125.8910256;530.098821;172869.1474;1.975387131;156
3;3;0;F;2;7.460805104;419.1292992;1358.377706;549.4991039;125.8910256;530.098821;172869.1474;1.975387131;0
3;3;0;G;2;7.460805104;419.1292992;1358.377706;549.4991039;125.8910256;530.098821;172869.1474;1.975387131;0
3;3;1;A;0;5.30623514;431.9264538;1045.587893;422.2713995;115.6491228;540.9539044;16111.96491;1.981180359;114
3;3;1;B;0;5.30623514;440.8923203;1090.567005;358.9560313;122.4360902;540.6066294;68644.70677;1.978098842;133
3;3;1;C;0;5.30623514;669.7208413;1300.335877;470.7129026;118.8441558;538.7738642;319816.0779;1.961892958;1232
3;3;1;D;0;5.30623514;802.5194173;1450.56478;519.1176395;122.1290323;538.9697356;223595.1613;1.963620322;651
3;3;1;E;0;5.30623514;843.0412848;1477.843375;554.6438774;119.6332378;539.3304415;137287.0544;1.966804223;349
3;3;1;F;0;5.30623514;933.8133081;1529.217109;535.4186143;112.2083333;542.3881639;41273.875;1.993943368;72
3;3;1;G;2;5.30623514;933.8133081;1529.217109;535.4186143;112.2083333;542.3881639;41273.875;1.993943368;0
3;3;2;A;0;4.749433251;468.508491;963.6069909;393.1196015;104.243701;479.0788279;1386698.5;1.960466498;4723
3;3;2;B;0;4.749433251;508.5576239;1002.576969;398.3257781;104.0164835;479.0853387;1363293.863;1.960530997;4186
3;3;2;C;0;4.749433251;618.9841887;1119.196822;434.5003583;105.3204892;479.0438479;5002419.936;1.960119995;15208
3;3;2;D;0;4.749433251;724.477995;1225.763599;460.4099367;105.5464047;479.0582652;2469132.15;1.960262804;7941
3;3;2;E;0;4.749433251;786.1263983;1276.985636;469.2584672;103.3511182;479.1046617;870795.1211;1.960722429;3130
3;3;2;F;0;4.749433251;865.3084724;1351.342311;504.8564574;102.3351235;479.2858467;212981.4415;1.96251808;931
3;3;2;G;0;4.749433251;857.7277152;1340.465791;483.6279148;101.641196;479.8284785;78581.24917;1.967903011;301
3;4;0;A;3;8.105950315;140.0970325;1051.787029;418.8970064;112.4716981;488.2385929;133619.6226;1.975092073;0
3;4;0;B;0;8.105950315;140.0970325;1051.787029;418.8970064;112.4716981;488.2385929;133619.6226;1.975092073;159
3;4;0;C;0;8.105950315;192.0581534;1147.815147;514.0226438;117.9080745;486.9940328;697611.1975;1.962918942;805
3;4;0;D;0;8.105950315;260.8004234;1232.215718;521.7131048;119.839779;488.0486605;110554.3536;1.973230823;181
3;4;0;E;2;8.105950315;260.8004234;1232.215718;521.7131048;119.839779;488.0486605;110554.3536;1.973230823;0
3;4;0;F;2;8.105950315;260.8004234;1232.215718;521.7131048;119.839779;488.0486605;110554.3536;1.973230823;0
3;4;0;G;2;8.105950315;260.8004234;1232.215718;521.7131048;119.839779;488.0486605;110554.3536;1.973230823;0
3;4;1;A;0;7.763697959;43.49776011;872.0236807;441.6799347;106.7179487;474.2789764;52527.79487;1.991254395;78
3;4;1;B;0;7.763697959;156.9271344;994.1777272;376.0137486;107.8417266;471.5290189;260770.5899;1.963388111;695
3;4;1;C;0;7.763697959;277.9185916;1188.642328;466.5234306;117.3054054;471.2470887;1813101.381;1.960547166;4070
3;4;1;D;0;7.763697959;350.4550938;1247.910895;479.2388086;115.5964344;471.5721032;236880.5122;1.963822523;617
3;4;1;E;0;7.763697959;381.7040597;1295.499313;492.1667461;117.7010309;473.6626292;42708.3299;1.984984312;97
3;4;1;F;2;7.763697959;381.7040597;1295.499313;492.1667461;117.7010309;473.6626292;42708.3299;1.984984312;0
3;4;1;G;2;7.763697959;381.7040597;1295.499313;492.1667461;117.7010309;473.6626292;42708.3299;1.984984312;0
3;4;2;A;0;5.878997904;310.3113092;898.6547248;381.7930086;100.0754593;446.6006296;558244.3222;1.961522833;1524
3;4;2;B;0;5.878997904;376.9707616;933.9566116;379.4308704;94.741631;446.4784923;2403941.799;1.960224422;9111
3;4;2;C;0;5.878997904;468.0400027;1056.199265;420.7956931;100.0441354;446.4629603;6952801.539;1.960059349;24878
3;4;2;D;0;5.878997904;561.7111363;1182.760768;461.3809933;105.638689;446.5134942;1151350.062;1.960596454;3753
3;4;2;E;0;5.878997904;694.1155699;1306.853349;504.6896898;104.2248677;447.0472814;111693.8862;1.966276388;378
3;4;2;F;2;5.878997904;694.1155699;1306.853349;504.6896898;104.2248677;447.0472814;111693.8862;1.966276388;0
3;4;2;G;2;5.878997904;694.1155699;1306.853349;504.6896898;104.2248677;447.0472814;111693.8862;1.966276388;0
3;5;0;A;3;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;0;B;0;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;71
3;5;0;C;2;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;0;D;2;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;0;E;2;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;0;F;2;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;0;G;2;4.445315711;488.2478606;1072.086861;440.9979481;131.3380282;432.2321925;137993.8873;1.994437112;0
3;5;1;A;3;6.358605497;279.0870615;1046.271516;378.8161455;120.6529412;388.1908342;205467.0471;1.966986461;0
3;5;1;B;0;6.358605497;279.0870615;1046.271516;378.8161455;120.6529412;388.1908342;205467.0471;1.966986461;340
3;5;1;C;0;6.358605497;346.2646303;1142.068564;476.2338236;125.1538462;390.6820789;99938.46154;1.997729654;65
3;5;1;D;2;6.358605497;346.2646303;1142.068564;476.2338236;125.1538462;390.6820789;99938.46154;1.997729654;0
3;5;1;E;2;6.358605497;346.2646303;1142.068564;476.2338236;125.1538462;390.6820789;99938.46154;1.997729654;0
3;5;1;F;2;6.358605497;346.2646303;1142.068564;476.2338236;125.1538462;390.6820789;99938.46154;1.997729654;0
3;5;1;G;2;6.358605497;346.2646303;1142.068564;476.2338236;125.1538462;390.6820789;99938.46154;1.997729654;0
3;5;2;A;0;3.947034814;451.3143296;814.8477642;318.5519491;92.10292072;353.0556355;204930.3839;1.963273465;719
3;5;2;B;0;3.947034814;469.9039253;837.3500237;332.9305592;93.09421265;352.8888923;468472.2153;1.961029307;2229
3;5;2;C;0;3.947034814;486.5782649;856.1364125;330.3091204;93.62931034;353.5758351;87112.12069;1.970286659;232
3;5;2;D;2;3.947034814;486.5782649;856.1364125;330.3091204;93.62931034;353.5758351;87112.12069;1.970286659;0
3;5;2;E;2;3.947034814;486.5782649;856.1364125;330.3091204;93.62931034;353.5758351;87112.12069;1.970286659;0
3;5;2;F;2;3.947034814;486.5782649;856.1364125;330.3091204;93.62931034;353.5758351;87112.12069;1.970286659;0
3;5;2;G;2;3.947034814;486.5782649;856.1364125;330.3091204;93.62931034;353.5758351;87112.12069;1.970286659;0
3;6;0;A;3;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;0;B;0;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;60
3;6;0;C;2;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;0;D;2;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;0;E;2;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;0;F;2;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;0;G;2;7.075630284;141.8753175;1099.797731;484.4215081;135.3833333;458.1191418;71210.18333;2.000995378;0
3;6;1;A;0;2.698804062;546.6312993;868.174526;336.7393455;119.1428571;398.246283;8262.571429;1.994945415;70
3;6;1;B;0;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;152
3;6;1;C;2;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;0
3;6;1;D;2;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;0
3;6;1;E;2;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;0
3;6;1;F;2;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;0
3;6;1;G;2;2.698804062;696.4769362;1020.599753;397.8331254;120.0986842;396.6655518;123939.5197;1.975798924;0
3;6;2;A;0;4.253053537;378.6850814;796.8197989;321.5546932;98.31400283;353.3635916;202240.2914;1.963329812;707
3;6;2;B;0;4.253053537;408.4425233;825.0248289;332.7205506;97.9489917;353.3231196;233702.8066;1.962785394;843
3;6;2;C;0;4.253053537;511.989645;914.9289407;392.8187117;94.74117647;355.2340647;17720.30588;1.988609667;85
3;6;2;D;2;4.253053537;511.989645;914.9289407;392.8187117;94.74117647;355.2340647;17720.30588;1.988609667;0
3;6;2;E;2;4.253053537;511.989645;914.9289407;392.8187117;94.74117647;355.2340647;17720.30588;1.988609667;0
3;6;2;F;2;4.253053537;511.989645;914.9289407;392.8187117;94.74117647;355.2340647;17720.30588;1.988609667;0
3;6;2;G;2;4.253053537;511.989645;914.9289407;392.8187117;94.74117647;355.2340647;17720.30588;1.988609667;0
3;7;0;A;0;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;86
3;7;0;B;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;0;C;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;0;D;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;0;E;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;0;F;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;0;G;2;6.034141982;177.1280614;1012.786562;461.1706855;138.4883721;439.2837142;120523.4884;1.988267907;0
3;7;1;A;0;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;153
3;7;1;B;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;1;C;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;1;D;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;1;E;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;1;F;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;1;G;2;5.422423987;257.1975747;982.6682871;414.0063674;133.7908497;423.6647574;107597.3072;1.975693928;0
3;7;2;A;0;3.48756337;432.8066652;825.039391;337.0234266;112.4661215;355.7050966;657170.035;1.961351431;1712
3;7;2;B;0;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;182
3;7;2;C;2;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;0
3;7;2;D;2;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;0
3;7;2;E;2;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;0
3;7;2;F;2;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;0
3;7;2;G;2;3.48756337;463.763241;847.5676737;305.3696098;110.0494505;356.5875477;78360.55495;1.973157042;0
3;8;0;A;0;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;149
3;8;0;B;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;0;C;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;0;D;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;0;E;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;0;F;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;0;G;2;4.082337043;311.0545588;858.4712978;412.2990463;134.0939597;413.2504129;237474.6846;1.976122494;0
3;8;1;A;0;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;217
3;8;1;B;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;1;C;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;1;D;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;1;E;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;1;F;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;1;G;2;1.512364893;693.504426;886.3692817;315.3606148;127.5253456;340.3621554;195508.1106;1.971007472;0
3;8;2;A;0;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;2371
3;8;2;B;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;8;2;C;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;8;2;D;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;8;2;E;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;8;2;F;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;8;2;G;2;3.190191804;466.8893482;859.2385384;348.7773528;122.9860818;369.8037151;1444204.541;1.960965446;0
3;9;0;A;0;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;152
3;9;0;B;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;0;C;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;0;D;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;0;E;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;0;F;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;0;G;2;6.215161545;35.79465935;816.124547;376.9125953;125.5526316;362.2870961;124901.5789;1.975798924;0
3;9;1;A;0;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;411
3;9;1;B;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;1;C;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;1;D;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;1;E;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;1;F;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;1;G;2;3.165836286;368.5254466;755.1811256;334.2455667;122.13382;356.957921;178941.6399;1.96576684;0
3;9;2;A;0;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;1248
3;9;2;B;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;9;2;C;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;9;2;D;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;9;2;E;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;9;2;F;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;9;2;G;2;3.171064305;343.9247263;704.3766584;304.3618146;113.6690705;325.2405282;418270.3261;1.961868184;0
3;10;0;A;0;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;2336
3;10;0;B;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;0;C;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;0;D;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;0;E;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;0;F;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;0;G;2;4.938890858;111.2911847;746.553907;321.6318343;128.6245719;324.1038777;1414199.75;1.960980464;0
3;10;1;A;0;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;572
3;10;1;B;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;1;C;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;1;D;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;1;E;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;1;F;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;1;G;2;5.079757627;69.38836612;672.094504;292.8846721;118.6486014;299.7244633;222318.3689;1.964127246;0
3;10;2;A;0;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;743
3;10;2;B;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
3;10;2;C;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
3;10;2;D;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
3;10;2;E;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
3;10;2;F;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
3;10;2;G;2;2.867934496;300.0167918;614.0189496;294.0752549;109.487214;316.3842185;185679.6285;1.963166248;0
4;0;0;A;0;6.583038685;191.24365;971.0345051;694.9782983;118.4545455;595.2857529;387085.2727;1.98196749;110
4;0;0;B;0;6.583038685;278.762802;993.9470834;599.153056;108.6404494;595.9445153;212514.4944;1.987289865;89
4;0;0;C;0;6.583038685;345.2217629;1093.533246;590.9742995;113.6726547;593.1422315;1415756.315;1.964719837;501
4;0;0;D;0;6.583038685;443.0230163;1219.713367;643.8824194;117.9835616;593.364414;1007635.901;1.966502569;365
4;0;0;E;0;6.583038685;489.1471274;1301.768927;667.5185395;123.4417476;593.2709728;1375801.602;1.96575268;412
4;0;0;F;0;6.583038685;485.5547555;1373.907348;706.2973325;134.945674;593.1470245;2061329.533;1.964758283;497
4;0;0;G;0;6.583038685;432.310395;1194.359137;667.700468;115.7594203;593.4119375;1154723.032;1.966884036;345
