type_str,bouwjaar_str,Default_label,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
meergezins: laag en midden,1975 - 1991,C,10.74413055,0.127467683,10.74413055,0.127467683,10.74413055,0.127467683,10.74413055,0.127467683,15.11979141,0.056180182,12.30088901,0.062802733,10,0.052,0,0.002521148,7.3,0,8.3,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,4046.255,19.048,8381.372,6.199,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,5930.614851,44.99558968,14162.06923,96.90940449
meergezins: laag en midden,1992 - 1995,B,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,10.51266447,0.061370988,4.728190541,0.132852143,4,0.114,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,3682.192,21.247,6244.588,26.948,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,1996 - 1999,B,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,10.51266447,0.061370988,4.728190541,0.132852143,4,0.114,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,2000 - 2005,B,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,15.05821823,0.074057839,10.51266447,0.061370988,4.728190541,0.132852143,4,0.114,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,2006 - 2010,A,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,5.391908237,0.099192931,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,2011 - 2014,A,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,5.391908237,0.099192931,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,2015 - 2020,A,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,11.70897188,0.091470745,5.391908237,0.099192931,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,voor 1930,E,16.7798153,0.13153197,11.76055082,0.18001662,11.76055082,0.18001662,8.908216464,0.181942474,6.368149314,0.167429463,6.368149314,0.167429463,6,0.146,0,0.007174355,7.7,0,8.28,0,0,0.01296,4468.401,37.723,14292.997,15.818,1860.213,23.177,5266.685,8.522,-2.393,22.418,889.303,46.875,4329.359,27.727,11157.658,35.927,619.013,72.353,5755.359,75.907,596.465,45.409,879.622,72.687,1288.253,3.186,785.807,23.857,7995.554,47.817,19436.868,30.531,2768.106,93.784,5157.979,155.192,3478.281,70.892,1505.096,155.896,6194.713,22.683,6614.936,73.153,3705.424,33.587,4382.471,68.656,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,7570.466371,56.38041414,9013.26596,158.7675543,3760.854978,19.22231186,5263.628782,87.15126687,3760.854978,19.22231186,5263.628782,87.15126687
meergezins: hoog,1930 - 1945,E,16.7798153,0.13153197,11.76055082,0.18001662,11.76055082,0.18001662,8.908216464,0.181942474,6.368149314,0.167429463,6.368149314,0.167429463,6,0.146,0,0.007174355,7.7,0,8.28,0,0,0.01296,1615.515,54.792,8276.876,58.311,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,4329.359,27.727,15562.26,16.582,1376.793,43.015,4247.895,73.487,-551.961,62.19,2396.069,67.322,399.252,12.906,873.089,17.056,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3709.099,62.082,5489.328,103.496,3420.389,47.846,5302.285,60.543,1783.314,45.823,1909.493,67.77,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,7570.466371,56.38041414,9013.26596,158.7675543,3760.854978,19.22231186,5263.628782,87.15126687,3760.854978,19.22231186,5263.628782,87.15126687
meergezins: hoog,1946 - 1964,D,13.154769,0.144429797,13.154769,0.144429797,12.1287086,0.14601471,11.0756029,0.115661784,11.0756029,0.115661784,9.414554561,0.110731968,8,0.096,0,0.00646244,7.7,0,8.28,0,0,0.01296,3094.952,20.457,-1345.724,169.179,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,3641.396,11.577,9524.853,5.967,1376.793,43.015,4247.895,73.487,409.692,43.187,3492.219,44.086,1288.253,3.186,785.807,23.857,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3717.8,44.892,12549.798,3.974,4479.117,41.498,3621.781,106.819,3075.598,24.491,4337.672,41.895,3994.839516,146.4384287,-1191.671703,351.4825023,3994.839516,146.4384287,-1191.671703,351.4825023,3994.839516,146.4384287,-1191.671703,351.4825023,4807.019539,113.9454291,2633.46705,268.9079476,4807.019539,113.9454291,2633.46705,268.9079476,1330.645075,90.05254705,-2215.809964,234.6904032
meergezins: hoog,1965 - 1974,C,12.92338009,0.110483325,12.92338009,0.110483325,12.92338009,0.110483325,10.83434185,0.116023683,9.672720246,0.062230566,9.672720246,0.062230566,8,0.054,0,0.004827624,4.95,0,8.18,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,619.013,72.353,5755.359,75.907,1190.934,45.012,4184.212,92.305,828.556,18.204,-640.848,65.623,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,5464.632,24.854,3787.464,114.442,815.546,59.204,-4309.648,154.353,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,3201.202275,51.26587613,1146.461198,153.4984566,3201.202275,51.26587613,1146.461198,153.4984566
meergezins: hoog,1975 - 1991,C,10.99010083,0.128770202,10.99010083,0.128770202,10.99010083,0.128770202,10.99010083,0.128770202,15.41047407,0.056754255,12.56276692,0.063444479,11,0.054,0,0.002521148,5.3,0,8.32,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,4046.255,19.048,8381.372,6.199,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,5408.592999,38.5041193,8019.626581,77.52327934
meergezins: hoog,1992 - 1995,B,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,10.45424537,0.063149965,4.502095362,0.136703163,4,0.117,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,3682.192,21.247,6244.588,26.948,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,1996 - 1999,B,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,10.45424537,0.063149965,4.502095362,0.136703163,4,0.117,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,2000 - 2005,B,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,15.13156231,0.076204573,10.45424537,0.063149965,4.502095362,0.136703163,4,0.117,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,2006 - 2010,A,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,5.014373468,0.099192931,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,2011 - 2014,A,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,5.014373468,0.099192931,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,2015 - 2020,A,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,11.33143712,0.091470745,5.014373468,0.099192931,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
