"type_str"	"bouwjaar_str"	"eigendom_str"	"Vrv_N_asl"	"Vrv_N_opp"	"Vrv_G_asl"	"Vrv_G_opp"	"Vrv_F_asl"	"Vrv_F_opp"	"Vrv_E_asl"	"Vrv_E_opp"	"Vrv_D_asl"	"Vrv_D_opp"	"Vrv_C_asl"	"Vrv_C_opp"	"Vrv_B_asl"	"Vrv_B_opp"	"Vrv_A_asl"	"Vrv_A_opp"	"Vvt_asl"	"Vvt_opp"	"Vtw_asl"	"Vtw_opp"	"Vea_asl"	"Vea_opp"	"Vkd_asl"	"Vkd_opp"	"freq_label_A"	"freq_label_B"	"freq_label_C"	"freq_label_D"	"freq_label_E"	"freq_label_F"	"freq_label_G"
"rijwoning tussen"	"1930 - 1945"	"koop"	16.2393181515	0.209894183	12.1855208851	0.2300953585	13.6084417543	0.2300953585	13.4019365575	0.2300953585	11.5924043524	0.2300953585	8.0086484526	0.2300953585	8.0086484526	0.2300953585	8.0086484526	0.2300953585	0	0.007	7.1	0	9.98	0	0	0.01296	0.046	0.002	0.346	0.423	0.183	0.000	0.000
"rijwoning tussen"	"1930 - 1945"	"parthuur"	22.2409154523	0.1943035833	17.1430609473	0.2111442535	17.2275018086	0.2111442535	19.0333177062	0.2111442535	12.1714084098	0.2111442535	9.1507932128	0.2111442535	9.1507932128	0.2111442535	9.1507932128	0.2111442535	0	0.007	7.1	0	9.98	0	0	0.01296	0.046	0.002	0.346	0.423	0.183	0.000	0.000
"rijwoning tussen"	"1930 - 1945"	"wooncorp"	10.969379372	0.2742885782	23.8068108794	0.1288777172	22.780562454	0.1288777172	20.5702064251	0.1288777172	17.3687715858	0.1288777172	16.2291817056	0.1288777172	13.2015500922	0.1288777172	13.9816677667	0.1288777172	0	0.007	7.1	0	9.98	0	0	0.01296	0.046	0.002	0.346	0.423	0.183	0.000	0.000
"rijwoning tussen"	"1946 - 1964"	"koop"	16.3766241125	0.2002316917	12.0458727944	0.2468810755	11.3015797834	0.2468810755	10.1538110677	0.2468810755	8.9223966818	0.2468810755	6.5889456487	0.2468810755	3.2620387138	0.2468810755	1.7441630502	0.2468810755	0	0.0078	6.4	0	10.13	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1946 - 1964"	"parthuur"	23.077980582	0.1857597888	15.3902076164	0.2038045777	19.3735779361	0.2038045777	16.3517969602	0.2038045777	13.4620734048	0.2038045777	11.0535181187	0.2038045777	7.8792309608	0.2038045777	7.8792309608	0.2038045777	0	0.0078	6.4	0	10.13	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1946 - 1964"	"wooncorp"	19.157923636	0.1204910149	23.1868047744	0.1246245529	23.657309076	0.1246245529	22.573725818	0.1246245529	20.2487165369	0.1246245529	16.8254933374	0.1246245529	15.6960458488	0.1246245529	13.6219501568	0.1246245529	0	0.0078	6.4	0	10.13	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1965 - 1974"	"koop"	11.7394528571	0.2158238611	9.8428390018	0.2466390145	9.8428390018	0.2466390145	9.8428390018	0.2466390145	7.1151112504	0.2466390145	5.5087903711	0.2466390145	4.3282492042	0.2466390145	-0.1951707131	0.2466390145	0	0.0076	7.3	0	9.94	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1965 - 1974"	"parthuur"	16.1446826821	0.2176766213	27.4496606407	0.1418652136	27.4496606407	0.1418652136	24.6142262174	0.1418652136	23.1878766538	0.1418652136	18.5227394897	0.1418652136	13.0051731623	0.1418652136	12.4655815107	0.1418652136	0	0.0076	7.3	0	9.94	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1965 - 1974"	"wooncorp"	21.5915041696	0.0895517313	22.2303509733	0.1330749157	22.797891027	0.1330749157	21.8934432728	0.1330749157	19.8014812301	0.1330749157	16.7463007133	0.1330749157	14.0340188628	0.1330749157	12.5851215747	0.1330749157	0	0.0076	7.3	0	9.94	0	0	0.01296	0.344	0.532	0.125	0.000	0.000	0.000	0.000
"rijwoning tussen"	"1975 - 1991"	"koop"	-0.0025016637	0.2699823603	5.6694302208	0.2242410698	5.6694302208	0.2242410698	5.6694302208	0.2242410698	5.6694302208	0.2242410698	4.9904218085	0.2242410698	4.1220422309	0.2242410698	2.0575065272	0.2242410698	0	0.0045	7.3	0	9.94	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1975 - 1991"	"parthuur"	8.5526040837	0.2253618904	8.0339317763	0.2230705931	8.0339317763	0.2230705931	8.0339317763	0.2230705931	7.2375640275	0.2230705931	5.833904339	0.2230705931	3.2833697793	0.2230705931	1.8892405164	0.2230705931	0	0.0045	7.3	0	9.94	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1975 - 1991"	"wooncorp"	8.6399868936	0.1882248909	18.4629645641	0.1647400498	18.4629645641	0.1647400498	18.4629645641	0.1647400498	15.1048163395	0.1647400498	11.8163128536	0.1647400498	9.9742980839	0.1647400498	7.7916949451	0.1647400498	0	0.0045	7.3	0	9.94	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1992 - 1995"	"koop"	2.6255256275	0.2252984836	2.3574397581	0.2260901367	2.3574397581	0.2260901367	2.3574397581	0.2260901367	2.3574397581	0.2260901367	2.3574397581	0.2260901367	2.3574397581	0.2260901367	2.107624173	0.2260901367	0	0	7.7	0	9.86	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1992 - 1995"	"parthuur"	17.1000919067	0.1294466253	10.0126808282	0.1818365363	10.0126808282	0.1818365363	10.0126808282	0.1818365363	10.0126808282	0.1818365363	10.0126808282	0.1818365363	8.4929507419	0.1818365363	6.2820276502	0.1818365363	0	0	7.7	0	9.86	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1992 - 1995"	"wooncorp"	9.9995675502	0.129976565	13.7304567131	0.1158052741	13.7304567131	0.1158052741	13.7304567131	0.1158052741	13.7304567131	0.1158052741	13.7304567131	0.1158052741	11.9326291097	0.1158052741	11.242741831	0.1158052741	0	0	7.7	0	9.86	0	0	0.01296	0.000	0.000	0.525	0.353	0.084	0.013	0.026
"rijwoning tussen"	"1996 - 1999"	"koop"	3.3170126401	0.2019700142	1.4448917796	0.2289244177	1.4448917796	0.2289244177	1.4448917796	0.2289244177	1.4448917796	0.2289244177	1.4448917796	0.2289244177	1.4448917796	0.2289244177	-0.7476169665	0.2289244177	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"1996 - 1999"	"parthuur"	5.8205117022	0.1934196508	12.7211905065	0.1311873867	12.7211905065	0.1311873867	12.7211905065	0.1311873867	12.7211905065	0.1311873867	12.7211905065	0.1311873867	12.7211905065	0.1311873867	8.2259424835	0.1311873867	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"1996 - 1999"	"wooncorp"	14.913403333	0.0830470716	16.0461171139	0.0992387235	16.0461171139	0.0992387235	16.0461171139	0.0992387235	16.0461171139	0.0992387235	16.0461171139	0.0992387235	12.972537027	0.0992387235	11.7305751835	0.0992387235	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2000 - 2005"	"koop"	4.3834127215	0.1717730841	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	-1.7934506405	0.2148516184	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2000 - 2005"	"parthuur"	9.2049648828	0.1429078345	3.9806151639	0.1644270738	3.9806151639	0.1644270738	3.9806151639	0.1644270738	3.9806151639	0.1644270738	3.9806151639	0.1644270738	3.9806151639	0.1644270738	3.9806151639	0.1644270738	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2000 - 2005"	"wooncorp"	7.3175889346	0.1431216902	20.1468107995	0.1063277586	20.1468107995	0.1063277586	20.1468107995	0.1063277586	20.1468107995	0.1063277586	16.0148844258	0.1063277586	11.8829580522	0.1063277586	10.7020492878	0.1063277586	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2006 - 2010"	"koop"	5.0416534643	0.1567804966	4.602471126	0.1585468681	4.602471126	0.1585468681	4.602471126	0.1585468681	4.602471126	0.1585468681	4.602471126	0.1585468681	4.602471126	0.1585468681	4.602471126	0.1585468681	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2006 - 2010"	"parthuur"	13.9394037673	0.1005826347	12.4374810726	0.0924912143	12.4374810726	0.0924912143	12.4374810726	0.0924912143	12.4374810726	0.0924912143	12.4374810726	0.0924912143	12.4374810726	0.0924912143	12.4374810726	0.0924912143	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2006 - 2010"	"wooncorp"	12.6592664553	0.0939675871	15.1908097709	0.0780963421	15.1908097709	0.0780963421	15.1908097709	0.0780963421	15.1908097709	0.0780963421	15.1908097709	0.0780963421	15.1908097709	0.0780963421	14.1299805024	0.0780963421	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2011 - 2014"	"koop"	1.0164116753	0.1699137844	4.7040961105	0.1360335024	4.7040961105	0.1360335024	4.7040961105	0.1360335024	4.7040961105	0.1360335024	4.7040961105	0.1360335024	4.7040961105	0.1360335024	4.7040961105	0.1360335024	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2011 - 2014"	"parthuur"	10.3518197836	0.0976078895	6.0078968571	0.1201477512	6.0078968571	0.1201477512	6.0078968571	0.1201477512	6.0078968571	0.1201477512	6.0078968571	0.1201477512	6.0078968571	0.1201477512	6.0078968571	0.1201477512	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2011 - 2014"	"wooncorp"	14.9287971599	0.0318122168	9.517798397	0.0758566087	9.517798397	0.0758566087	9.517798397	0.0758566087	9.517798397	0.0758566087	9.517798397	0.0758566087	10.4464430581	0.0758566087	11.3750877193	0.0758566087	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2015 - 2020"	"koop"	2.1340241956	0.154318258	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2015 - 2020"	"parthuur"	5.427507766	0.1308979955	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2015 - 2020"	"wooncorp"	12.0943171153	0.0482640162	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	0	0	7.7	0	9.86	0	0	0.01296	0.073	0.418	0.506	0.004	0.000	0.000	0.000
"rijwoning tussen"	"2021 - 2030"	"koop"	2.1340241956	0.154318258	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2021 - 2030"	"parthuur"	5.427507766	0.1308979955	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2021 - 2030"	"wooncorp"	12.0943171153	0.0482640162	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2031 - 2040"	"koop"	2.1340241956	0.154318258	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2031 - 2040"	"parthuur"	5.427507766	0.1308979955	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2031 - 2040"	"wooncorp"	12.0943171153	0.0482640162	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2041 - 2050"	"koop"	2.1340241956	0.154318258	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	1.6315657068	0.1436498351	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2041 - 2050"	"parthuur"	5.427507766	0.1308979955	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	7.0472955622	0.0969657957	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"rijwoning tussen"	"2041 - 2050"	"wooncorp"	12.0943171153	0.0482640162	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	6.3689154306	0.1027656651	0	0	5.133333333	0	11.667024	0	0	0.01296	1	0	0	0	0	0	0
"meergezins: laag en midden"	"voor 1930"	"koop"	19.2804641959	0.1666685413	14.5514405089	0.195467981	16.5030066871	0.195467981	15.3699826035	0.195467981	11.7184444877	0.195467981	9.6400427238	0.195467981	7.4721467559	0.195467981	4.7628931003	0.195467981	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"voor 1930"	"parthuur"	16.5164095356	0.1920801995	15.4961881827	0.1916873946	16.0563627253	0.1916873946	14.9807271336	0.1916873946	12.3219263013	0.1916873946	10.0221239867	0.1916873946	8.3947549692	0.1916873946	5.8164572314	0.1916873946	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"voor 1930"	"wooncorp"	14.7331830198	0.1837502314	15.682442093	0.1715083445	16.2505461612	0.1715083445	15.2620149185	0.1715083445	14.433183276	0.1715083445	12.2200645004	0.1715083445	10.7825895035	0.1715083445	8.9120666079	0.1715083445	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"1930 - 1945"	"koop"	20.0164748115	0.1695921517	11.497518599	0.2189788889	15.5015937033	0.2189788889	13.8062947492	0.2189788889	11.1941628704	0.2189788889	9.2527314839	0.2189788889	6.4486465546	0.2189788889	7.066949183	0.2189788889	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"1930 - 1945"	"parthuur"	18.1518630691	0.1907414641	14.7402667166	0.2143541545	15.9562050066	0.2143541545	15.5605246012	0.2143541545	12.5156005674	0.2143541545	11.2067715183	0.2143541545	8.7113841438	0.2143541545	6.943522746	0.2143541545	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"1930 - 1945"	"wooncorp"	11.9602727231	0.2233992331	18.3204145472	0.1546606349	17.2062812284	0.1546606349	17.3275629333	0.1546606349	16.4294737642	0.1546606349	14.1705905408	0.1546606349	12.7881490495	0.1546606349	10.4615220978	0.1546606349	0	0.0072	5	0	8.41	0	0	0.01296	0.000	0.000	0.328	0.243	0.234	0.148	0.047
"meergezins: laag en midden"	"1946 - 1964"	"koop"	17.4688700855	0.1751875417	10.7935563118	0.2244163964	11.848077539	0.2244163964	13.2031202607	0.2244163964	11.0327842761	0.2244163964	7.2467407876	0.2244163964	5.5793997314	0.2244163964	1.5268422577	0.2244163964	0	0.0065	5.3	0	8.34	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1946 - 1964"	"parthuur"	14.5681548359	0.1906611195	15.3300998364	0.1988078009	14.9945029407	0.1988078009	15.4156011725	0.1988078009	12.4685649687	0.1988078009	9.3558936133	0.1988078009	8.792582405	0.1988078009	4.6447457259	0.1988078009	0	0.0065	5.3	0	8.34	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1946 - 1964"	"wooncorp"	15.4040962283	0.1425220809	18.2430683737	0.1360659102	18.8000481849	0.1360659102	17.4463917899	0.1360659102	17.0435990615	0.1360659102	14.521169873	0.1360659102	12.1637671682	0.1360659102	10.0720506033	0.1360659102	0	0.0065	5.3	0	8.34	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1965 - 1974"	"koop"	13.5288848651	0.197703566	16.216011892	0.1713660855	16.216011892	0.1713660855	16.216011892	0.1713660855	16.216011892	0.1713660855	9.9321164985	0.1713660855	8.0642694453	0.1713660855	7.5187070437	0.1713660855	0	0.0048	5.6	0	8.29	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1965 - 1974"	"parthuur"	12.1908427143	0.1951798597	13.7079765887	0.1888340172	13.7079765887	0.1888340172	13.7079765887	0.1888340172	13.5753918301	0.1888340172	10.4756744752	0.1888340172	5.5365922015	0.1888340172	4.1095406625	0.1888340172	0	0.0048	5.6	0	8.29	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1965 - 1974"	"wooncorp"	10.8022770696	0.1672398397	17.1444011963	0.1266223226	19.5932267189	0.1266223226	19.8104247485	0.1266223226	16.1748909561	0.1266223226	14.5575006646	0.1266223226	12.9013923022	0.1266223226	10.5884679058	0.1266223226	0	0.0048	5.6	0	8.29	0	0	0.01296	0.000	0.000	0.155	0.127	0.204	0.243	0.272
"meergezins: laag en midden"	"1975 - 1991"	"koop"	8.4437805217	0.2003563954	15.5506091884	0.1513804025	15.5506091884	0.1513804025	15.5506091884	0.1513804025	15.5506091884	0.1513804025	10.573651584	0.1513804025	9.86206059	0.1513804025	9.0171558596	0.1513804025	0	0.0025	5.5	0	8.3	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1975 - 1991"	"parthuur"	8.8526136523	0.1962115145	13.9250160851	0.1695258592	13.9250160851	0.1695258592	13.9250160851	0.1695258592	11.9630148387	0.1695258592	9.6745143095	0.1695258592	8.3851596719	0.1695258592	4.6333711398	0.1695258592	0	0.0025	5.5	0	8.3	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1975 - 1991"	"wooncorp"	7.7976067986	0.2032052018	14.0780482772	0.1693997174	14.0780482772	0.1693997174	14.0780482772	0.1693997174	13.5423119747	0.1693997174	9.8878864066	0.1693997174	8.5975363275	0.1693997174	7.7471613261	0.1693997174	0	0.0025	5.5	0	8.3	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1992 - 1995"	"koop"	4.0781370111	0.2129091529	7.0645167828	0.1757608775	7.0645167828	0.1757608775	7.0645167828	0.1757608775	7.0645167828	0.1757608775	7.0645167828	0.1757608775	4.8950135996	0.1757608775	3.4462667144	0.1757608775	0	0	5.7	0	8.26	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1992 - 1995"	"parthuur"	6.7978146108	0.1736045507	8.533701726	0.1472460062	8.533701726	0.1472460062	8.533701726	0.1472460062	8.533701726	0.1472460062	8.533701726	0.1472460062	7.9828717978	0.1472460062	7.8172506341	0.1472460062	0	0	5.7	0	8.26	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1992 - 1995"	"wooncorp"	9.6708950371	0.1444665801	13.4198005188	0.1461999005	13.4198005188	0.1461999005	13.4198005188	0.1461999005	13.4198005188	0.1461999005	8.3878029659	0.1461999005	8.5187098111	0.1461999005	7.4655130044	0.1461999005	0	0	5.7	0	8.26	0	0	0.01296	0.000	0.536	0.246	0.108	0.043	0.058	0.009
"meergezins: laag en midden"	"1996 - 1999"	"koop"	4.268371771	0.1865706854	4.4667263854	0.170298178	4.4667263854	0.170298178	4.4667263854	0.170298178	4.4667263854	0.170298178	4.4667263854	0.170298178	5.4376086612	0.170298178	5.1989629062	0.170298178	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"1996 - 1999"	"parthuur"	5.9561997124	0.1652507028	5.6527939178	0.1568697056	5.6527939178	0.1568697056	5.6527939178	0.1568697056	5.6527939178	0.1568697056	5.6527939178	0.1568697056	6.2485077194	0.1568697056	5.3198726321	0.1568697056	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"1996 - 1999"	"wooncorp"	6.3391215999	0.1695055755	10.4151777555	0.1078886629	10.4151777555	0.1078886629	10.4151777555	0.1078886629	10.4151777555	0.1078886629	10.4151777555	0.1078886629	10.4135577966	0.1078886629	9.2619930152	0.1078886629	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2000 - 2005"	"koop"	2.1695519526	0.1812647178	8.1629287485	0.1365507528	8.1629287485	0.1365507528	8.1629287485	0.1365507528	8.1629287485	0.1365507528	8.1629287485	0.1365507528	8.1629287485	0.1365507528	5.2711228176	0.1365507528	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2000 - 2005"	"parthuur"	3.498640025	0.1654803715	12.6225660777	0.1095997643	12.6225660777	0.1095997643	12.6225660777	0.1095997643	12.6225660777	0.1095997643	12.6225660777	0.1095997643	8.635591803	0.1095997643	8.7099172888	0.1095997643	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2000 - 2005"	"wooncorp"	8.3265961801	0.1045104443	18.2246263191	0.1031713349	18.2246263191	0.1031713349	18.2246263191	0.1031713349	18.2246263191	0.1031713349	11.3465078036	0.1031713349	9.2392042147	0.1031713349	8.8227452804	0.1031713349	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2006 - 2010"	"koop"	2.0288438363	0.1759559989	8.2609293336	0.1123487079	8.2609293336	0.1123487079	8.2609293336	0.1123487079	8.2609293336	0.1123487079	8.2609293336	0.1123487079	8.2609293336	0.1123487079	8.1055017046	0.1123487079	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2006 - 2010"	"parthuur"	5.1311524581	0.1405841863	7.4969916611	0.1239418825	7.4969916611	0.1239418825	7.4969916611	0.1239418825	7.4969916611	0.1239418825	7.4969916611	0.1239418825	7.4969916611	0.1239418825	6.6077472982	0.1239418825	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2006 - 2010"	"wooncorp"	6.5153378005	0.122833663	11.8266371757	0.087555579	11.8266371757	0.087555579	11.8266371757	0.087555579	11.8266371757	0.087555579	11.8266371757	0.087555579	10.3338565174	0.087555579	9.8969681212	0.087555579	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2011 - 2014"	"koop"	2.9749984439	0.1513885392	2.3088223106	0.1658919447	2.3088223106	0.1658919447	2.3088223106	0.1658919447	2.3088223106	0.1658919447	2.3088223106	0.1658919447	2.3088223106	0.1658919447	2.3088223106	0.1658919447	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2011 - 2014"	"parthuur"	3.4243896676	0.1586788915	14.692370567	0.0683427863	14.692370567	0.0683427863	14.692370567	0.0683427863	14.692370567	0.0683427863	14.692370567	0.0683427863	14.692370567	0.0683427863	10.4892062932	0.0683427863	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2011 - 2014"	"wooncorp"	4.6389197271	0.1290781485	12.9158187653	0.0905646802	12.9158187653	0.0905646802	12.9158187653	0.0905646802	12.9158187653	0.0905646802	12.9158187653	0.0905646802	10.4875086255	0.0905646802	8.526458215	0.0905646802	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2015 - 2020"	"koop"	6.1670507269	0.1285819069	7.4809059464	0.0609403608	7.4809059464	0.0609403608	7.4809059464	0.0609403608	7.4809059464	0.0609403608	7.4809059464	0.0609403608	7.4809059464	0.0609403608	10.3219814357	0.0609403608	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
"meergezins: laag en midden"	"2015 - 2020"	"parthuur"	3.2369546709	0.1726393428	6.2590296257	0.0795453385	6.2590296257	0.0795453385	6.2590296257	0.0795453385	6.2590296257	0.0795453385	6.2590296257	0.0795453385	6.2590296257	0.0795453385	8.3189468413	0.0795453385	0	0	5.7	0	8.26	0	0	0.01296	0.640	0.360	0.000	0.000	0.000	0.000	0.000
