"gem2020"	"wijk2020"	"W"	"E"	"Verschilfactor_totaal"
"GM0687"	"WK068712"	2	1	0.985835498
"GM0687"	"WK068712"	2	2	0.985835498
"GM0687"	"WK068712"	3	0	0.907271318
"GM0687"	"WK068712"	3	1	0.913199534
"GM0687"	"WK068712"	3	2	0.913199534
"GM0687"	"WK068712"	4	0	0.92217198
"GM0687"	"WK068712"	4	1	0.965176323
"GM0687"	"WK068712"	4	2	1.045001897
"GM0687"	"WK068712"	5	0	0.899048074
"GM0687"	"WK068712"	5	1	0.899048074
"GM0687"	"WK068712"	5	2	0.890039208
"GM0687"	"WK068712"	6	0	1.054892999
"GM0687"	"WK068712"	6	1	1.054892999
"GM0687"	"WK068712"	6	2	1.054892999
"GM0687"	"WK068713"	1	0	0.990419038
"GM0687"	"WK068713"	1	1	0.990419038
"GM0687"	"WK068713"	1	2	0.990419038
"GM0687"	"WK068713"	2	0	0.923961143
"GM0687"	"WK068713"	2	1	0.926105217
"GM0687"	"WK068713"	2	2	0.926105217
"GM0687"	"WK068713"	3	0	1.007481974
"GM0687"	"WK068713"	3	1	1.007481974
"GM0687"	"WK068713"	3	2	1.007481974
"GM0687"	"WK068713"	4	0	1.007481974
"GM0687"	"WK068713"	4	1	1.007481974
"GM0687"	"WK068713"	4	2	1.007481974
"GM0687"	"WK068713"	5	0	1.007481974
"GM0687"	"WK068713"	5	1	1.007481974
"GM0687"	"WK068713"	5	2	1.007481974
"GM0687"	"WK068713"	6	0	1.007481974
"GM0687"	"WK068713"	6	1	1.007481974
"GM0687"	"WK068713"	6	2	1.007481974
"GM0687"	"WK068714"	1	0	0.905359234
"GM0687"	"WK068714"	1	1	0.901335483
"GM0687"	"WK068714"	1	2	0.901335483
"GM0687"	"WK068714"	2	0	0.959770269
"GM0687"	"WK068714"	2	1	0.946737957
"GM0687"	"WK068714"	2	2	0.946737957
"GM0687"	"WK068714"	3	0	0.946226489
"GM0687"	"WK068714"	3	1	0.957378568
"GM0687"	"WK068714"	3	2	0.957378568
"GM0687"	"WK068714"	4	0	1.043047811
"GM0687"	"WK068714"	4	1	1.036730072
"GM0687"	"WK068714"	4	2	1.036730072
"GM0687"	"WK068714"	5	0	0.957755115
"GM0687"	"WK068714"	5	1	0.957755115
"GM0687"	"WK068714"	5	2	0.957755115
"GM0687"	"WK068714"	6	0	0.957755115
"GM0687"	"WK068714"	6	1	0.957755115
"GM0687"	"WK068714"	6	2	0.957755115
"GM0687"	"WK068715"	1	0	0.99540677
"GM0687"	"WK068715"	1	1	0.99540677
"GM0687"	"WK068715"	1	2	0.99540677
"GM0687"	"WK068715"	2	0	0.99540677
"GM0687"	"WK068715"	2	1	0.99540677
"GM0687"	"WK068715"	2	2	0.99540677
"GM0687"	"WK068715"	3	0	0.99540677
"GM0687"	"WK068715"	3	1	0.99540677
"GM0687"	"WK068715"	3	2	0.99540677
"GM0687"	"WK068715"	4	0	0.99540677
"GM0687"	"WK068715"	4	1	0.99540677
"GM0687"	"WK068715"	4	2	0.99540677
"GM0687"	"WK068715"	5	0	0.99540677
"GM0687"	"WK068715"	5	1	0.99540677
"GM0687"	"WK068715"	5	2	0.99540677
"GM0687"	"WK068715"	6	0	0.99540677
"GM0687"	"WK068715"	6	1	0.99540677
"GM0687"	"WK068715"	6	2	0.99540677
"GM0687"	"WK068716"	1	0	0.958136966
"GM0687"	"WK068716"	1	1	0.960957674
"GM0687"	"WK068716"	1	2	0.960957674
"GM0687"	"WK068716"	2	0	1.015075697
"GM0687"	"WK068716"	2	1	1.014312673
"GM0687"	"WK068716"	2	2	1.014312673
"GM0687"	"WK068716"	3	0	0.999646224
"GM0687"	"WK068716"	3	1	0.999646224
"GM0687"	"WK068716"	3	2	0.999646224
"GM0687"	"WK068716"	4	0	1.066996331
"GM0687"	"WK068716"	4	1	1.070763675
"GM0687"	"WK068716"	4	2	1.070763675
"GM0687"	"WK068716"	5	0	0.938363389
"GM0687"	"WK068716"	5	1	0.968671048
"GM0687"	"WK068716"	5	2	0.974382875
"GM0687"	"WK068716"	6	0	0.961922437
"GM0687"	"WK068716"	6	1	1.028255409
"GM0687"	"WK068716"	6	2	1.028255409
"GM0687"	"WK068718"	1	0	0.99540677
"GM0687"	"WK068718"	1	1	0.99540677
"GM0687"	"WK068718"	1	2	0.99540677
"GM0687"	"WK068718"	2	0	0.99540677
"GM0687"	"WK068718"	2	1	0.99540677
"GM0687"	"WK068718"	2	2	0.99540677
"GM0687"	"WK068718"	3	0	0.99540677
"GM0687"	"WK068718"	3	1	0.99540677
"GM0687"	"WK068718"	3	2	0.99540677
"GM0687"	"WK068718"	4	0	0.99540677
"GM0687"	"WK068718"	4	1	0.99540677
"GM0687"	"WK068718"	4	2	0.99540677
"GM0687"	"WK068718"	5	0	0.99540677
"GM0687"	"WK068718"	5	1	0.99540677
"GM0687"	"WK068718"	5	2	0.99540677
"GM0687"	"WK068718"	6	0	0.99540677
"GM0687"	"WK068718"	6	1	0.99540677
"GM0687"	"WK068718"	6	2	0.99540677
"GM0687"	"WK068719"	1	0	0.99540677
"GM0687"	"WK068719"	1	1	0.99540677
"GM0687"	"WK068719"	1	2	0.99540677
"GM0687"	"WK068719"	2	0	0.99540677
"GM0687"	"WK068719"	2	1	0.99540677
"GM0687"	"WK068719"	2	2	0.99540677
"GM0687"	"WK068719"	3	0	0.99540677
"GM0687"	"WK068719"	3	1	0.99540677
"GM0687"	"WK068719"	3	2	0.99540677
"GM0687"	"WK068719"	4	0	0.99540677
"GM0687"	"WK068719"	4	1	0.99540677
"GM0687"	"WK068719"	4	2	0.99540677
"GM0687"	"WK068719"	5	0	0.99540677
"GM0687"	"WK068719"	5	1	0.99540677
"GM0687"	"WK068719"	5	2	0.99540677
"GM0687"	"WK068719"	6	0	0.99540677
"GM0687"	"WK068719"	6	1	0.99540677
"GM0687"	"WK068719"	6	2	0.99540677
"GM0687"	"WK068720"	1	0	1.014119847
"GM0687"	"WK068720"	1	1	1.014674398
"GM0687"	"WK068720"	1	2	1.014674398
"GM0687"	"WK068720"	2	0	0.955586792
"GM0687"	"WK068720"	2	1	0.966606768
"GM0687"	"WK068720"	2	2	0.966606768
"GM0687"	"WK068720"	3	0	0.972639937
"GM0687"	"WK068720"	3	1	1.004547928
"GM0687"	"WK068720"	3	2	1.087811726
"GM0687"	"WK068720"	4	0	0.976673239
"GM0687"	"WK068720"	4	1	0.99659404
"GM0687"	"WK068720"	4	2	1.049979595
"GM0687"	"WK068720"	5	0	0.916197453
"GM0687"	"WK068720"	5	1	0.970421913
"GM0687"	"WK068720"	5	2	0.982964473
"GM0687"	"WK068720"	6	0	0.992074796
"GM0687"	"WK068720"	6	1	0.992074796
"GM0687"	"WK068720"	6	2	0.992074796
"GM0687"	"WK068729"	1	0	0.956041065
"GM0687"	"WK068729"	1	1	0.956041065
"GM0687"	"WK068729"	1	2	0.956041065
"GM0687"	"WK068729"	2	0	0.956041065
"GM0687"	"WK068729"	2	1	0.956041065
"GM0687"	"WK068729"	2	2	0.956041065
"GM0687"	"WK068729"	3	0	0.956041065
"GM0687"	"WK068729"	3	1	0.956041065
"GM0687"	"WK068729"	3	2	0.956041065
"GM0687"	"WK068729"	4	0	0.956041065
"GM0687"	"WK068729"	4	1	0.956041065
"GM0687"	"WK068729"	4	2	0.956041065
"GM0687"	"WK068729"	5	0	0.956041065
"GM0687"	"WK068729"	5	1	0.956041065
"GM0687"	"WK068729"	5	2	0.956041065
"GM0687"	"WK068729"	6	0	0.956041065
"GM0687"	"WK068729"	6	1	0.956041065
"GM0687"	"WK068729"	6	2	0.956041065
"GM0687"	"WK068730"	1	0	0.917035127
"GM0687"	"WK068730"	1	1	0.924639613
"GM0687"	"WK068730"	1	2	0.924639613
"GM0687"	"WK068730"	2	0	0.930050715
"GM0687"	"WK068730"	2	1	0.931360342
"GM0687"	"WK068730"	2	2	0.931360342
"GM0687"	"WK068730"	3	0	0.936316329
"GM0687"	"WK068730"	3	1	0.952080158
"GM0687"	"WK068730"	3	2	0.952080158
"GM0687"	"WK068730"	4	0	0.915479072
"GM0687"	"WK068730"	4	1	0.951690355
"GM0687"	"WK068730"	4	2	0.993385503
"GM0687"	"WK068730"	5	0	1.048072762
"GM0687"	"WK068730"	5	1	1.048072762
"GM0687"	"WK068730"	5	2	1.069535863
"GM0687"	"WK068730"	6	0	0.940203188
"GM0687"	"WK068730"	6	1	0.940203188
"GM0687"	"WK068730"	6	2	0.974848195
"GM0687"	"WK068731"	1	0	1.019377969
"GM0687"	"WK068731"	1	1	1.019377969
"GM0687"	"WK068731"	1	2	1.019377969
"GM0687"	"WK068731"	2	0	1.019377969
"GM0687"	"WK068731"	2	1	1.019377969
"GM0687"	"WK068731"	2	2	1.019377969
"GM0687"	"WK068731"	3	0	0.987434719
"GM0687"	"WK068731"	3	1	0.934956225
"GM0687"	"WK068731"	3	2	1.123698585
"GM0687"	"WK068731"	4	0	0.974923592
"GM0687"	"WK068731"	4	1	0.988552245
"GM0687"	"WK068731"	4	2	1.081380055
"GM0687"	"WK068731"	5	0	1.09622264
"GM0687"	"WK068731"	5	1	1.09622264
"GM0687"	"WK068731"	5	2	1.096280054
"GM0687"	"WK068731"	6	0	1.088645495
"GM0687"	"WK068731"	6	1	1.088645495
"GM0687"	"WK068731"	6	2	1.088645495
"GM0687"	"WK068732"	1	0	0.99540677
"GM0687"	"WK068732"	1	1	0.99540677
"GM0687"	"WK068732"	1	2	0.99540677
"GM0687"	"WK068732"	2	0	0.99540677
"GM0687"	"WK068732"	2	1	0.99540677
"GM0687"	"WK068732"	2	2	0.99540677
"GM0687"	"WK068732"	3	0	0.99540677
"GM0687"	"WK068732"	3	1	0.99540677
"GM0687"	"WK068732"	3	2	0.99540677
"GM0687"	"WK068732"	4	0	0.99540677
"GM0687"	"WK068732"	4	1	0.99540677
"GM0687"	"WK068732"	4	2	0.99540677
"GM0687"	"WK068732"	5	0	0.99540677
"GM0687"	"WK068732"	5	1	0.99540677
"GM0687"	"WK068732"	5	2	0.99540677
"GM0687"	"WK068732"	6	0	0.99540677
"GM0687"	"WK068732"	6	1	0.99540677
"GM0687"	"WK068732"	6	2	0.99540677
"GM0687"	"WK068739"	1	0	0.962875056
"GM0687"	"WK068739"	1	1	0.960409231
"GM0687"	"WK068739"	1	2	0.960409231
"GM0687"	"WK068739"	2	0	0.980976145
"GM0687"	"WK068739"	2	1	0.980976145
"GM0687"	"WK068739"	2	2	0.980976145
"GM0687"	"WK068739"	3	0	0.99970179
"GM0687"	"WK068739"	3	1	0.999151312
"GM0687"	"WK068739"	3	2	0.999151312
"GM0687"	"WK068739"	4	0	0.950661248
"GM0687"	"WK068739"	4	1	0.944520548
"GM0687"	"WK068739"	4	2	0.944520548
"GM0687"	"WK068739"	5	0	0.971885612
"GM0687"	"WK068739"	5	1	0.971885612
"GM0687"	"WK068739"	5	2	0.971885612
"GM0687"	"WK068739"	6	0	0.971885612
"GM0687"	"WK068739"	6	1	0.971885612
"GM0687"	"WK068739"	6	2	0.971885612
"GM0687"	"WK068740"	1	0	0.98368361
"GM0687"	"WK068740"	1	1	0.981158632
"GM0687"	"WK068740"	1	2	0.981158632
"GM0687"	"WK068740"	2	0	0.988895064
"GM0687"	"WK068740"	2	1	0.985906161
"GM0687"	"WK068740"	2	2	0.985906161
"GM0687"	"WK068740"	3	0	0.903414563
"GM0687"	"WK068740"	3	1	0.875884235
"GM0687"	"WK068740"	3	2	0.875884235
"GM0687"	"WK068740"	4	0	0.948903595
"GM0687"	"WK068740"	4	1	0.94578348
"GM0687"	"WK068740"	4	2	0.929797921
"GM0687"	"WK068740"	5	0	0.961079386
"GM0687"	"WK068740"	5	1	0.961079386
"GM0687"	"WK068740"	5	2	0.961079386
"GM0687"	"WK068740"	6	0	0.961079386
"GM0687"	"WK068740"	6	1	0.961079386
"GM0687"	"WK068740"	6	2	0.961079386
"GM0687"	"WK068749"	1	0	0.99540677
"GM0687"	"WK068749"	1	1	0.99540677
"GM0687"	"WK068749"	1	2	0.99540677
"GM0687"	"WK068749"	2	0	0.99540677
"GM0687"	"WK068749"	2	1	0.99540677
"GM0687"	"WK068749"	2	2	0.99540677
"GM0687"	"WK068749"	3	0	0.99540677
"GM0687"	"WK068749"	3	1	0.99540677
"GM0687"	"WK068749"	3	2	0.99540677
"GM0687"	"WK068749"	4	0	0.99540677
"GM0687"	"WK068749"	4	1	0.99540677
"GM0687"	"WK068749"	4	2	0.99540677
"GM0687"	"WK068749"	5	0	0.99540677
"GM0687"	"WK068749"	5	1	0.99540677
"GM0687"	"WK068749"	5	2	0.99540677
"GM0687"	"WK068749"	6	0	0.99540677
"GM0687"	"WK068749"	6	1	0.99540677
"GM0687"	"WK068749"	6	2	0.99540677
"GM0687"	"WK068750"	1	0	0.972692769
"GM0687"	"WK068750"	1	1	0.974966723
"GM0687"	"WK068750"	1	2	0.974966723
"GM0687"	"WK068750"	2	0	0.982794145
"GM0687"	"WK068750"	2	1	0.983469539
"GM0687"	"WK068750"	2	2	0.983469539
"GM0687"	"WK068750"	3	0	1.069638761
"GM0687"	"WK068750"	3	1	1.044505077
"GM0687"	"WK068750"	3	2	0.945279641
"GM0687"	"WK068750"	4	0	1.057514966
"GM0687"	"WK068750"	4	1	1.033803052
"GM0687"	"WK068750"	4	2	0.941541613
"GM0687"	"WK068750"	5	0	1.093364794
"GM0687"	"WK068750"	5	1	1.072896033
"GM0687"	"WK068750"	5	2	1.072896033
"GM0687"	"WK068750"	6	0	1.014814024
"GM0687"	"WK068750"	6	1	1.014814024
"GM0687"	"WK068750"	6	2	1.014814024
"GM0687"	"WK068751"	1	0	0.99540677
"GM0687"	"WK068751"	1	1	0.99540677
"GM0687"	"WK068751"	1	2	0.99540677
"GM0687"	"WK068751"	2	0	0.99540677
"GM0687"	"WK068751"	2	1	0.99540677
"GM0687"	"WK068751"	2	2	0.99540677
"GM0687"	"WK068751"	3	0	0.99540677
"GM0687"	"WK068751"	3	1	0.99540677
"GM0687"	"WK068751"	3	2	0.99540677
"GM0687"	"WK068751"	4	0	0.99540677
"GM0687"	"WK068751"	4	1	0.99540677
"GM0687"	"WK068751"	4	2	0.99540677
"GM0687"	"WK068751"	5	0	0.99540677
"GM0687"	"WK068751"	5	1	0.99540677
"GM0687"	"WK068751"	5	2	0.99540677
"GM0687"	"WK068751"	6	0	0.99540677
"GM0687"	"WK068751"	6	1	0.99540677
"GM0687"	"WK068751"	6	2	0.99540677
"GM0687"	"WK068752"	1	0	0.99540677
"GM0687"	"WK068752"	1	1	0.99540677
"GM0687"	"WK068752"	1	2	0.99540677
"GM0687"	"WK068752"	2	0	0.99540677
"GM0687"	"WK068752"	2	1	0.99540677
"GM0687"	"WK068752"	2	2	0.99540677
"GM0687"	"WK068752"	3	0	0.99540677
"GM0687"	"WK068752"	3	1	0.99540677
"GM0687"	"WK068752"	3	2	0.99540677
"GM0687"	"WK068752"	4	0	0.99540677
"GM0687"	"WK068752"	4	1	0.99540677
"GM0687"	"WK068752"	4	2	0.99540677
"GM0687"	"WK068752"	5	0	0.99540677
"GM0687"	"WK068752"	5	1	0.99540677
"GM0687"	"WK068752"	5	2	0.99540677
"GM0687"	"WK068752"	6	0	0.99540677
"GM0687"	"WK068752"	6	1	0.99540677
"GM0687"	"WK068752"	6	2	0.99540677
"GM0687"	"WK068759"	1	0	0.99540677
"GM0687"	"WK068759"	1	1	0.99540677
"GM0687"	"WK068759"	1	2	0.99540677
"GM0687"	"WK068759"	2	0	0.99540677
"GM0687"	"WK068759"	2	1	0.99540677
"GM0687"	"WK068759"	2	2	0.99540677
"GM0687"	"WK068759"	3	0	0.99540677
"GM0687"	"WK068759"	3	1	0.99540677
"GM0687"	"WK068759"	3	2	0.99540677
"GM0687"	"WK068759"	4	0	0.99540677
"GM0687"	"WK068759"	4	1	0.99540677
"GM0687"	"WK068759"	4	2	0.99540677
"GM0687"	"WK068759"	5	0	0.99540677
"GM0687"	"WK068759"	5	1	0.99540677
"GM0687"	"WK068759"	5	2	0.99540677
"GM0687"	"WK068759"	6	0	0.99540677
"GM0687"	"WK068759"	6	1	0.99540677
"GM0687"	"WK068759"	6	2	0.99540677
"GM0703"	"WK070300"	1	0	1.032209049
"GM0703"	"WK070300"	1	1	1.030030121
"GM0703"	"WK070300"	1	2	1.030030121
"GM0703"	"WK070300"	2	0	1.026222229
"GM0703"	"WK070300"	2	1	1.020183741
"GM0703"	"WK070300"	2	2	1.020183741
"GM0703"	"WK070300"	3	0	1.002618736
"GM0703"	"WK070300"	3	1	1.000925674
"GM0703"	"WK070300"	3	2	0.966323454
"GM0703"	"WK070300"	4	0	1.035735658
"GM0703"	"WK070300"	4	1	1.021955441
"GM0703"	"WK070300"	4	2	0.980120811
"GM0703"	"WK070300"	5	0	1.007844127
"GM0703"	"WK070300"	5	1	1.007844127
"GM0703"	"WK070300"	5	2	0.981449784
"GM0703"	"WK070300"	6	0	1.019503277
"GM0703"	"WK070300"	6	1	1.019503277
"GM0703"	"WK070300"	6	2	1.019503277
"GM0703"	"WK070301"	1	0	0.977212299
"GM0703"	"WK070301"	1	1	0.968336163
"GM0703"	"WK070301"	1	2	0.968336163
"GM0703"	"WK070301"	2	0	0.929858128
"GM0703"	"WK070301"	2	1	0.931370998
"GM0703"	"WK070301"	2	2	0.931370998
"GM0703"	"WK070301"	3	0	0.995436835
"GM0703"	"WK070301"	3	1	0.985073255
"GM0703"	"WK070301"	3	2	0.985073255
"GM0703"	"WK070301"	4	0	1.033686686
"GM0703"	"WK070301"	4	1	1.024538322
"GM0703"	"WK070301"	4	2	0.993721547
"GM0703"	"WK070301"	5	0	1.049734144
"GM0703"	"WK070301"	5	1	1.049734144
"GM0703"	"WK070301"	5	2	1.06164815
"GM0703"	"WK070301"	6	0	0.975686301
"GM0703"	"WK070301"	6	1	0.975686301
"GM0703"	"WK070301"	6	2	0.975686301
"GM0703"	"WK070302"	1	0	0.930525907
"GM0703"	"WK070302"	1	1	0.929714135
"GM0703"	"WK070302"	1	2	0.929714135
"GM0703"	"WK070302"	2	0	0.879507322
"GM0703"	"WK070302"	2	1	0.879289619
"GM0703"	"WK070302"	2	2	0.879289619
"GM0703"	"WK070302"	3	0	0.931908646
"GM0703"	"WK070302"	3	1	0.939753311
"GM0703"	"WK070302"	3	2	0.939753311
"GM0703"	"WK070302"	4	0	1.036229145
"GM0703"	"WK070302"	4	1	1.018959415
"GM0703"	"WK070302"	4	2	0.964651767
"GM0703"	"WK070302"	5	0	0.941797904
"GM0703"	"WK070302"	5	1	0.941797904
"GM0703"	"WK070302"	5	2	0.919179778
"GM0703"	"WK070302"	6	0	0.934177008
"GM0703"	"WK070302"	6	1	0.934177008
"GM0703"	"WK070302"	6	2	0.934177008
"GM0703"	"WK070303"	1	0	0.935838795
"GM0703"	"WK070303"	1	1	0.935409212
"GM0703"	"WK070303"	1	2	0.935409212
"GM0703"	"WK070303"	2	0	0.950888698
"GM0703"	"WK070303"	2	1	0.957618344
"GM0703"	"WK070303"	2	2	0.957618344
"GM0703"	"WK070303"	3	0	0.954119684
"GM0703"	"WK070303"	3	1	0.954119684
"GM0703"	"WK070303"	3	2	0.954119684
"GM0703"	"WK070303"	4	0	1.018996239
"GM0703"	"WK070303"	4	1	1.018996239
"GM0703"	"WK070303"	4	2	1.018996239
"GM0703"	"WK070303"	5	0	0.954119684
"GM0703"	"WK070303"	5	1	0.954119684
"GM0703"	"WK070303"	5	2	0.954119684
"GM0703"	"WK070303"	6	0	0.954119684
"GM0703"	"WK070303"	6	1	0.954119684
"GM0703"	"WK070303"	6	2	0.954119684
"GM0703"	"WK070304"	1	0	0.886548175
"GM0703"	"WK070304"	1	1	0.88815674
"GM0703"	"WK070304"	1	2	0.88815674
"GM0703"	"WK070304"	2	0	0.920886974
"GM0703"	"WK070304"	2	1	0.924127995
"GM0703"	"WK070304"	2	2	0.924127995
"GM0703"	"WK070304"	3	0	0.897822732
"GM0703"	"WK070304"	3	1	0.900565264
"GM0703"	"WK070304"	3	2	0.906452895
"GM0703"	"WK070304"	4	0	1.019616753
"GM0703"	"WK070304"	4	1	0.96356044
"GM0703"	"WK070304"	4	2	0.866788977
"GM0703"	"WK070304"	5	0	1.02291365
"GM0703"	"WK070304"	5	1	1.02291365
"GM0703"	"WK070304"	5	2	1.018459174
"GM0703"	"WK070304"	6	0	0.919241865
"GM0703"	"WK070304"	6	1	0.919241865
"GM0703"	"WK070304"	6	2	0.919241865
"GM0703"	"WK070305"	1	0	0.918099226
"GM0703"	"WK070305"	1	1	0.921647074
"GM0703"	"WK070305"	1	2	0.921647074
"GM0703"	"WK070305"	2	0	1.008337565
"GM0703"	"WK070305"	2	1	1.011862403
"GM0703"	"WK070305"	2	2	1.011862403
"GM0703"	"WK070305"	3	0	1.023731299
"GM0703"	"WK070305"	3	1	1.016148757
"GM0703"	"WK070305"	3	2	1.016148757
"GM0703"	"WK070305"	4	0	1.061852315
"GM0703"	"WK070305"	4	1	1.031544735
"GM0703"	"WK070305"	4	2	0.97105232
"GM0703"	"WK070305"	5	0	0.999189656
"GM0703"	"WK070305"	5	1	0.999189656
"GM0703"	"WK070305"	5	2	0.999189656
"GM0703"	"WK070305"	6	0	0.999189656
"GM0703"	"WK070305"	6	1	0.999189656
"GM0703"	"WK070305"	6	2	0.999189656
"GM0703"	"WK070306"	1	0	0.948877554
"GM0703"	"WK070306"	1	1	0.948877554
"GM0703"	"WK070306"	1	2	0.948877554
"GM0703"	"WK070306"	2	0	0.941153667
"GM0703"	"WK070306"	2	1	0.941153667
"GM0703"	"WK070306"	2	2	0.941153667
"GM0703"	"WK070306"	3	0	0.941153667
"GM0703"	"WK070306"	3	1	0.941153667
"GM0703"	"WK070306"	3	2	0.941153667
"GM0703"	"WK070306"	4	0	0.941153667
"GM0703"	"WK070306"	4	1	0.941153667
"GM0703"	"WK070306"	4	2	0.941153667
"GM0703"	"WK070306"	5	0	0.941153667
"GM0703"	"WK070306"	5	1	0.941153667
"GM0703"	"WK070306"	5	2	0.941153667
"GM0703"	"WK070306"	6	0	0.941153667
"GM0703"	"WK070306"	6	1	0.941153667
"GM0703"	"WK070306"	6	2	0.941153667
"GM0715"	"WK071501"	1	0	1.052369943
"GM0715"	"WK071501"	1	1	1.052369943
"GM0715"	"WK071501"	1	2	1.052369943
"GM0715"	"WK071501"	2	0	1.052369943
"GM0715"	"WK071501"	2	1	1.052369943
"GM0715"	"WK071501"	2	2	1.052369943
"GM0715"	"WK071501"	3	0	0.994413186
"GM0715"	"WK071501"	3	1	1.011186051
"GM0715"	"WK071501"	3	2	1.015296458
"GM0715"	"WK071501"	4	0	1.075119775
"GM0715"	"WK071501"	4	1	1.215978397
"GM0715"	"WK071501"	4	2	1.071778552
"GM0715"	"WK071501"	5	0	1.049822699
"GM0715"	"WK071501"	5	1	1.075257909
"GM0715"	"WK071501"	5	2	1.032787154
"GM0715"	"WK071501"	6	0	0.940102305
"GM0715"	"WK071501"	6	1	0.883743132
"GM0715"	"WK071501"	6	2	0.936819053
"GM0715"	"WK071504"	1	0	0.993925346
"GM0715"	"WK071504"	1	1	0.993925346
"GM0715"	"WK071504"	1	2	0.993925346
"GM0715"	"WK071504"	2	0	0.993925346
"GM0715"	"WK071504"	2	1	0.993925346
"GM0715"	"WK071504"	2	2	0.993925346
"GM0715"	"WK071504"	3	0	0.993925346
"GM0715"	"WK071504"	3	1	0.993925346
"GM0715"	"WK071504"	3	2	0.993925346
"GM0715"	"WK071504"	4	0	0.993925346
"GM0715"	"WK071504"	4	1	0.993925346
"GM0715"	"WK071504"	4	2	0.993925346
"GM0715"	"WK071504"	5	0	0.993925346
"GM0715"	"WK071504"	5	1	0.993925346
"GM0715"	"WK071504"	5	2	0.993925346
"GM0715"	"WK071504"	6	0	0.993925346
"GM0715"	"WK071504"	6	1	0.993925346
"GM0715"	"WK071504"	6	2	0.993925346
"GM0715"	"WK071507"	1	0	0.992409789
"GM0715"	"WK071507"	1	1	0.991601576
"GM0715"	"WK071507"	1	2	0.991601576
"GM0715"	"WK071507"	2	0	0.992029108
"GM0715"	"WK071507"	2	1	0.993775355
"GM0715"	"WK071507"	2	2	0.993775355
"GM0715"	"WK071507"	3	0	1.021576942
"GM0715"	"WK071507"	3	1	1.019293126
"GM0715"	"WK071507"	3	2	0.997245625
"GM0715"	"WK071507"	4	0	1.035916583
"GM0715"	"WK071507"	4	1	1.012851683
"GM0715"	"WK071507"	4	2	0.924291859
"GM0715"	"WK071507"	5	0	1.004944698
"GM0715"	"WK071507"	5	1	1.004944698
"GM0715"	"WK071507"	5	2	1.004944698
"GM0715"	"WK071507"	6	0	0.98822336
"GM0715"	"WK071507"	6	1	0.95678475
"GM0715"	"WK071507"	6	2	1.025060546
"GM0715"	"WK071510"	1	0	0.996348674
"GM0715"	"WK071510"	1	1	0.993122339
"GM0715"	"WK071510"	1	2	0.993122339
"GM0715"	"WK071510"	2	0	1.065859082
"GM0715"	"WK071510"	2	1	1.069239322
"GM0715"	"WK071510"	2	2	1.069239322
"GM0715"	"WK071510"	3	0	1.016014418
"GM0715"	"WK071510"	3	1	1.015202274
"GM0715"	"WK071510"	3	2	1.032754645
"GM0715"	"WK071510"	4	0	1.003162344
"GM0715"	"WK071510"	4	1	1.009701153
"GM0715"	"WK071510"	4	2	1.05988164
"GM0715"	"WK071510"	5	0	0.938558203
"GM0715"	"WK071510"	5	1	0.984045084
"GM0715"	"WK071510"	5	2	0.927394483
"GM0715"	"WK071510"	6	0	0.775643971
"GM0715"	"WK071510"	6	1	0.942675695
"GM0715"	"WK071510"	6	2	0.93654294
"GM0715"	"WK071513"	1	0	0.950823742
"GM0715"	"WK071513"	1	1	0.95066838
"GM0715"	"WK071513"	1	2	0.95066838
"GM0715"	"WK071513"	2	0	0.947217558
"GM0715"	"WK071513"	2	1	0.942267987
"GM0715"	"WK071513"	2	2	0.942267987
"GM0715"	"WK071513"	3	0	1.037519645
"GM0715"	"WK071513"	3	1	1.026817415
"GM0715"	"WK071513"	3	2	1.026817415
"GM0715"	"WK071513"	4	0	1.094757237
"GM0715"	"WK071513"	4	1	1.08488104
"GM0715"	"WK071513"	4	2	1.08488104
"GM0715"	"WK071513"	5	0	0.992737108
"GM0715"	"WK071513"	5	1	0.992737108
"GM0715"	"WK071513"	5	2	0.992737108
"GM0715"	"WK071513"	6	0	1.116627034
"GM0715"	"WK071513"	6	1	1.106423678
"GM0715"	"WK071513"	6	2	1.106423678
"GM0715"	"WK071516"	1	0	0.993925346
"GM0715"	"WK071516"	1	1	0.993925346
"GM0715"	"WK071516"	1	2	0.993925346
"GM0715"	"WK071516"	2	0	0.993925346
"GM0715"	"WK071516"	2	1	0.993925346
"GM0715"	"WK071516"	2	2	0.993925346
"GM0715"	"WK071516"	3	0	0.993925346
"GM0715"	"WK071516"	3	1	0.993925346
"GM0715"	"WK071516"	3	2	0.993925346
"GM0715"	"WK071516"	4	0	0.993925346
"GM0715"	"WK071516"	4	1	0.993925346
"GM0715"	"WK071516"	4	2	0.993925346
"GM0715"	"WK071516"	5	0	0.993925346
"GM0715"	"WK071516"	5	1	0.993925346
"GM0715"	"WK071516"	5	2	0.993925346
"GM0715"	"WK071516"	6	0	0.993925346
"GM0715"	"WK071516"	6	1	0.993925346
"GM0715"	"WK071516"	6	2	0.993925346
"GM0715"	"WK071519"	1	0	0.955440952
"GM0715"	"WK071519"	1	1	0.955132464
"GM0715"	"WK071519"	1	2	0.955132464
"GM0715"	"WK071519"	2	0	0.989126505
"GM0715"	"WK071519"	2	1	0.989357361
"GM0715"	"WK071519"	2	2	0.989357361
"GM0715"	"WK071519"	3	0	0.960389044
"GM0715"	"WK071519"	3	1	0.971015653
"GM0715"	"WK071519"	3	2	1.005864018
