type_str	bouwjaar_str	eigendom_str	Vrv_N_asl	Vrv_N_opp	Vrv_G_asl	Vrv_G_opp	Vrv_F_asl	Vrv_F_opp	Vrv_E_asl	Vrv_E_opp	Vrv_D_asl	Vrv_D_opp	Vrv_C_asl	Vrv_C_opp	Vrv_B_asl	Vrv_B_opp	Vrv_A_asl	Vrv_A_opp	Vvt_asl	Vvt_opp	Vtw_asl	Vtw_opp	Vea_asl	Vea_opp	Vkd_asl	Vkd_opp
rijwoning hoek	1946 - 1964	parthuur	36,518335342	0,161556684	26,32785802	0,245643354	25,923598718	0,245643354	20,487372528	0,245643354	18,62956256	0,245643354	15,755728304	0,245643354	15,755728304	0,245643354	15,755728304	0,245643354	0	0,0077	6,4	0	10,13	0	0	0,01296
rijwoning hoek	1946 - 1964	wooncorp	30,23627996	0,110645192	34,07439993	0,13968496	33,934163582	0,13968496	30,44856434	0,13968496	26,238900756	0,13968496	23,043331602	0,13968496	22,031902214	0,13968496	19,218353046	0,13968496	0	0,0077	6,4	0	10,13	0	0	0,01296
rijwoning hoek	1965 - 1974	koop	24,211171386	0,20355407	14,740806792	0,26236879	14,740806792	0,26236879	14,740806792	0,26236879	15,931161586	0,26236879	12,132006368	0,26236879	11,639708782	0,26236879	11,639708782	0,26236879	0	0,0075	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1965 - 1974	parthuur	27,345904064	0,20631101	32,842231546	0,186644838	32,842231546	0,186644838	29,649786924	0,186644838	28,22463274	0,186644838	23,554100686	0,186644838	15,506225234	0,186644838	15,190831298	0,186644838	0	0,0075	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1965 - 1974	wooncorp	24,76145661	0,14290139	30,166253684	0,167070564	30,43294168	0,167070564	27,648064688	0,167070564	25,479915174	0,167070564	21,76971722	0,167070564	17,886015842	0,167070564	16,477495196	0,167070564	0	0,0075	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1975 - 1991	koop	11,438635958	0,253914174	9,17233938	0,285067596	9,17233938	0,285067596	9,17233938	0,285067596	9,17233938	0,285067596	6,754686796	0,285067596	4,927203168	0,285067596	4,927203168	0,285067596	0	0,0037	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1975 - 1991	parthuur	19,348480614	0,215133218	13,424551738	0,273028958	13,424551738	0,273028958	13,424551738	0,273028958	12,325543556	0,273028958	9,774363178	0,273028958	5,519118186	0,273028958	1,529826006	0,273028958	0	0,0037	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1975 - 1991	wooncorp	12,031929446	0,233237124	24,412060414	0,2067705	24,412060414	0,2067705	24,412060414	0,2067705	19,755404958	0,2067705	16,460953556	0,2067705	13,258032562	0,2067705	10,913622684	0,2067705	0	0,0037	7,3	0	9,94	0	0	0,01296
rijwoning hoek	1992 - 1995	koop	11,079314778	0,224966304	17,171692688	0,156318498	17,171692688	0,156318498	17,171692688	0,156318498	17,171692688	0,156318498	17,171692688	0,156318498	17,171692688	0,156318498	17,171692688	0,156318498	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	1992 - 1995	parthuur	26,756654088	0,129943772	12,178139164	0,223587834	12,178139164	0,223587834	12,178139164	0,223587834	12,178139164	0,223587834	12,178139164	0,223587834	9,815533482	0,223587834	9,815533482	0,223587834	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	1992 - 1995	wooncorp	16,116060362	0,150161332	17,112969866	0,138857878	17,112969866	0,138857878	17,112969866	0,138857878	17,112969866	0,138857878	17,112969866	0,138857878	16,526568728	0,138857878	15,872714458	0,138857878	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	1996 - 1999	koop	9,711964436	0,21366285	4,989785706	0,248859784	4,989785706	0,248859784	4,989785706	0,248859784	4,989785706	0,248859784	4,989785706	0,248859784	4,989785706	0,248859784	4,989785706	0,248859784	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	1996 - 1999	parthuur	21,563038618	0,155031926	24,495136206	0,094930634	24,495136206	0,094930634	24,495136206	0,094930634	24,495136206	0,094930634	24,495136206	0,094930634	24,495136206	0,094930634	19,2250616	0,094930634	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	1996 - 1999	wooncorp	5,85803801	0,225517692	18,006677916	0,149609944	18,006677916	0,149609944	18,006677916	0,149609944	18,006677916	0,149609944	18,006677916	0,149609944	14,364943972	0,149609944	13,31831765	0,149609944	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2000 - 2005	koop	9,058202064	0,19206682	6,229581624	0,212192482	6,229581624	0,212192482	6,229581624	0,212192482	6,229581624	0,212192482	6,229581624	0,212192482	6,229581624	0,212192482	6,229581624	0,212192482	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2000 - 2005	parthuur	19,52648704	0,131046548	9,045612038	0,19068835	9,045612038	0,19068835	9,045612038	0,19068835	9,045612038	0,19068835	9,045612038	0,19068835	9,045612038	0,19068835	9,045612038	0,19068835	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2000 - 2005	wooncorp	13,925028246	0,127646322	16,31051653	0,12268383	16,31051653	0,12268383	16,31051653	0,12268383	16,31051653	0,12268383	16,31051653	0,12268383	16,31051653	0,12268383	15,221800924	0,12268383	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2006 - 2010	koop	10,800036756	0,168908524	10,939813614	0,143544676	10,939813614	0,143544676	10,939813614	0,143544676	10,939813614	0,143544676	10,939813614	0,143544676	10,939813614	0,143544676	10,939813614	0,143544676	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2006 - 2010	parthuur	20,891356136	0,114780602	24,390556282	0,053208942	24,390556282	0,053208942	24,390556282	0,053208942	24,390556282	0,053208942	24,390556282	0,053208942	24,390556282	0,053208942	24,390556282	0,053208942	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2006 - 2010	wooncorp	20,183649638	0,084821854	16,420518436	0,112207458	16,420518436	0,112207458	16,420518436	0,112207458	16,420518436	0,112207458	16,420518436	0,112207458	16,420518436	0,112207458	16,420518436	0,112207458	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2011 - 2014	koop	4,343650868	0,194639964	1,258910702	0,218625342	1,258910702	0,218625342	1,258910702	0,218625342	1,258910702	0,218625342	1,258910702	0,218625342	1,258910702	0,218625342	1,258910702	0,218625342	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2011 - 2014	parthuur	13,54300826	0,134262978	12,961018226	0,111380376	12,961018226	0,111380376	12,961018226	0,111380376	12,961018226	0,111380376	12,961018226	0,111380376	12,961018226	0,111380376	12,961018226	0,111380376	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2011 - 2014	wooncorp	18,63645491	0,056333474	12,095798556	0,111564172	12,095798556	0,111564172	12,095798556	0,111564172	12,095798556	0,111564172	12,095798556	0,111564172	12,095798556	0,111564172	12,095798556	0,111564172	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2015 - 2020	koop	5,68481028	0,170654586	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2015 - 2020	parthuur	2,51754571	0,197488802	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2015 - 2020	wooncorp	24,709626138	-0,054955004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	0	0	7,7	0	9,86	0	0	0,01296
rijwoning hoek	2021 - 2030	koop	5,68481028	0,170654586	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2021 - 2030	parthuur	2,51754571	0,197488802	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2021 - 2030	wooncorp	24,709626138	-0,054955004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2031 - 2040	koop	5,68481028	0,170654586	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2031 - 2040	parthuur	2,51754571	0,197488802	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2031 - 2040	wooncorp	24,709626138	-0,054955004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2041 - 2050	koop	5,68481028	0,170654586	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	3,914119616	0,17368722	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2041 - 2050	parthuur	2,51754571	0,197488802	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	2,44035139	0,178649712	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning hoek	2041 - 2050	wooncorp	24,709626138	-0,054955004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	10,551636462	0,100904004	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	voor 1930	koop	19,949034044	0,217522566	15,204340304	0,231491062	17,07694585	0,231491062	17,2033056	0,231491062	15,581122104	0,231491062	12,141471862	0,231491062	9,80413813	0,231491062	6,72601462	0,231491062	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	voor 1930	parthuur	21,146464984	0,219452424	21,018175376	0,212560074	21,572044622	0,212560074	19,341036876	0,212560074	13,310230626	0,212560074	14,191164854	0,212560074	13,469765554	0,212560074	9,476246066	0,212560074	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	voor 1930	wooncorp	18,740942936	0,203737866	26,137812956	0,141339124	24,142339784	0,141339124	22,183533914	0,141339124	20,418724722	0,141339124	18,502008136	0,141339124	18,693339772	0,141339124	16,064781278	0,141339124	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	1930 - 1945	koop	18,045366974	0,233237124	13,540802708	0,255660236	15,121907798	0,255660236	14,892438492	0,255660236	12,881710252	0,255660236	8,899310422	0,255660236	8,899310422	0,255660236	8,899310422	0,255660236	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	1930 - 1945	parthuur	24,714496732	0,215868402	19,049628318	0,234615594	19,143456176	0,234615594	21,150140904	0,234615594	13,52508815	0,234615594	10,1685137	0,234615594	10,1685137	0,234615594	10,1685137	0,234615594	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	1930 - 1945	wooncorp	12,18935072	0,304825666	26,454493464	0,143177084	25,314131182	0,143177084	22,857973336	0,143177084	19,300509858	0,143177084	18,034155418	0,143177084	14,669769638	0,143177084	15,536643472	0,143177084	0	0,007	7,1	0	9,98	0	0	0,01296
rijwoning tussen	1946 - 1964	koop	18,198009552	0,222485058	13,385586986	0,27431553	12,558504986	0,27431553	11,283052644	0,27431553	9,914691424	0,27431553	7,321789354	0,27431553	3,624824712	0,27431553	1,93812882	0,27431553	0	0,0078	6,4	0	10,13	0	0	0,01296
rijwoning tussen	1946 - 1964	parthuur	25,644688288	0,206402908	17,101850208	0,226436672	21,528209276	0,226436672	18,170348254	0,226436672	14,959248338	0,226436672	12,282810986	0,226436672	8,755490052	0,226436672	8,755490052	0,226436672	0	0,0078	6,4	0	10,13	0	0	0,01296
rijwoning tussen	1946 - 1964	wooncorp	21,28863119	0,133895386	25,765534158	0,138490286	26,288433778	0,138490286	25,084294284	0,138490286	22,500673912	0,138490286	18,696739998	0,138490286	17,441689012	0,138490286	15,13697907	0,138490286	0	0,0078	6,4	0	10,13	0	0	0,01296
rijwoning tussen	1965 - 1974	koop	13,045104896	0,23985378	10,937516164	0,274039836	10,937516164	0,274039836	10,937516164	0,274039836	7,90644443	0,274039836	6,121417678	0,274039836	4,809665626	0,274039836	-0,21687928	0,274039836	0	0,0076	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1965 - 1974	parthuur	17,940235662	0,241875536	30,502508466	0,15760507	30,502508466	0,15760507	27,351785536	0,15760507	25,766728832	0,15760507	20,582762652	0,15760507	14,451603786	0,15760507	13,851969336	0,15760507	0	0,0076	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1965 - 1974	wooncorp	23,992821738	0,099525534	24,702733788	0,147863882	25,333429762	0,147863882	24,328341336	0,147863882	22,003781426	0,147863882	18,608793612	0,147863882	15,594814906	0,147863882	13,984761946	0,147863882	0	0,0076	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1975 - 1991	koop	-0,00275694	0,30004697	6,299975492	0,249135478	6,299975492	0,249135478	6,299975492	0,249135478	6,299975492	0,249135478	5,545401014	0,249135478	4,580472014	0,249135478	2,286330342	0,249135478	0	0,0045	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1975 - 1991	parthuur	9,503815466	0,25042205	8,92743121	0,247848906	8,92743121	0,247848906	8,92743121	0,247848906	8,042545368	0,247848906	6,482760614	0,247848906	3,648534396	0,247848906	2,099317912	0,247848906	0	0,0045	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1975 - 1991	wooncorp	9,600859754	0,209159848	20,516320398	0,183060816	20,516320398	0,183060816	20,516320398	0,183060816	16,78471021	0,183060816	13,130478138	0,183060816	11,083633984	0,183060816	8,658261968	0,183060816	0	0,0045	7,3	0	9,94	0	0	0,01296
rijwoning tussen	1992 - 1995	koop	2,917485806	0,250330152	2,619644388	0,251249132	2,619644388	0,251249132	2,619644388	0,251249132	2,619644388	0,251249132	2,619644388	0,251249132	2,619644388	0,251249132	2,34202053	0,251249132	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	1992 - 1995	parthuur	19,001933256	0,14382037	11,126274656	0,202083702	11,126274656	0,202083702	11,126274656	0,202083702	11,126274656	0,202083702	11,126274656	0,202083702	9,43746511	0,202083702	6,980663978	0,202083702	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	1992 - 1995	wooncorp	11,111662874	0,144463656	15,257549246	0,1286572	15,257549246	0,1286572	15,257549246	0,1286572	15,257549246	0,1286572	15,257549246	0,1286572	13,259778624	0,1286572	12,493165508	0,1286572	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	1996 - 1999	koop	3,685936882	0,224414916	1,605549958	0,254373664	1,605549958	0,254373664	1,605549958	0,254373664	1,605549958	0,254373664	1,605549958	0,254373664	1,605549958	0,254373664	-0,83075792	0,254373664	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	1996 - 1999	parthuur	6,467873138	0,214949422	14,136026054	0,145750228	14,136026054	0,145750228	14,136026054	0,145750228	14,136026054	0,145750228	14,136026054	0,145750228	14,136026054	0,145750228	9,140818366	0,145750228	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	1996 - 1999	wooncorp	16,572058238	0,092265592	17,830693246	0,1102776	17,830693246	0,1102776	17,830693246	0,1102776	17,830693246	0,1102776	17,830693246	0,1102776	14,415304076	0,1102776	13,035179912	0,1102776	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2000 - 2005	koop	4,870961592	0,190872146	-1,992900028	0,238751004	-1,992900028	0,238751004	-1,992900028	0,238751004	-1,992900028	0,238751004	-1,992900028	0,238751004	-1,992900028	0,238751004	-1,992900028	0,238751004	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2000 - 2005	parthuur	10,22870689	0,158799744	4,423326434	0,182693224	4,423326434	0,182693224	4,423326434	0,182693224	4,423326434	0,182693224	4,423326434	0,182693224	4,423326434	0,182693224	4,423326434	0,182693224	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2000 - 2005	wooncorp	8,131410734	0,159075438	22,387455576	0,118180828	22,387455576	0,118180828	22,387455576	0,118180828	22,387455576	0,118180828	17,7960477	0,118180828	13,204547926	0,118180828	11,892336384	0,118180828	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2006 - 2010	koop	5,602377774	0,174238608	5,114307496	0,176168466	5,114307496	0,176168466	5,114307496	0,176168466	5,114307496	0,176168466	5,114307496	0,176168466	5,114307496	0,176168466	5,114307496	0,176168466	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2006 - 2010	parthuur	15,489683594	0,111747968	13,820724016	0,102741964	13,820724016	0,102741964	13,820724016	0,102741964	13,820724016	0,102741964	13,820724016	0,102741964	13,820724016	0,102741964	13,820724016	0,102741964	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2006 - 2010	wooncorp	14,067194452	0,104396128	16,88028413	0,086751712	16,88028413	0,086751712	16,88028413	0,086751712	16,88028413	0,086751712	16,88028413	0,086751712	16,88028413	0,086751712	15,701508484	0,086751712	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2011 - 2014	koop	1,12942642	0,18885039	5,227250138	0,15117221	5,227250138	0,15117221	5,227250138	0,15117221	5,227250138	0,15117221	5,227250138	0,15117221	5,227250138	0,15117221	5,227250138	0,15117221	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2011 - 2014	parthuur	11,503148354	0,10843964	6,676114006	0,133527794	6,676114006	0,133527794	6,676114006	0,133527794	6,676114006	0,133527794	6,676114006	0,133527794	6,676114006	0,133527794	6,676114006	0,133527794	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2011 - 2014	wooncorp	16,589151266	0,03538073	10,576357024	0,084270466	10,576357024	0,084270466	10,576357024	0,084270466	10,576357024	0,084270466	10,576357024	0,084270466	11,608279666	0,084270466	12,640202308	0,084270466	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2015 - 2020	koop	2,371335992	0,171481668	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2015 - 2020	parthuur	6,031173842	0,145474534	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2015 - 2020	wooncorp	13,439439214	0,053668432	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	0	0	7,7	0	9,86	0	0	0,01296
rijwoning tussen	2021 - 2030	koop	2,371335992	0,171481668	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2021 - 2030	parthuur	6,031173842	0,145474534	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2021 - 2030	wooncorp	13,439439214	0,053668432	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2031 - 2040	koop	2,371335992	0,171481668	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2031 - 2040	parthuur	6,031173842	0,145474534	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2031 - 2040	wooncorp	13,439439214	0,053668432	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2041 - 2050	koop	2,371335992	0,171481668	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	1,813055642	0,159626826	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2041 - 2050	parthuur	6,031173842	0,145474534	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	7,83108807	0,107704456	0	0	5,133333333	0	11,667024	0	0	0,01296
rijwoning tussen	2041 - 2050	wooncorp	13,439439214	0,053668432	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	7,077248776	0,114229214	0	0	5,133333333	0	11,667024	0	0	0,01296
meergezins: laag en midden	voor 1930	koop	21,424824026	0,18517447	16,169820692	0,217246872	18,338429696	0,217246872	17,079427096	0,217246872	13,021762804	0,217246872	10,712182268	0,217246872	8,303168096	0,217246872	5,292589616	0,217246872	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	voor 1930	parthuur	18,353317172	0,213479054	17,219663444	0,213019564	17,842088598	0,213019564	16,64686321	0,213019564	13,69234251	0,213019564	11,136751028	0,213019564	9,328382184	0,213019564	6,463370136	0,213019564	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	voor 1930	wooncorp	16,371720598	0,204197356	17,42661774	0,190596452	18,057865102	0,190596452	16,959408308	0,190596452	16,038406552	0,190596452	13,579124174	0,190596452	11,981753138	0,190596452	9,903204174	0,190596452	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	1930 - 1945	koop	22,242624328	0,188482798	12,776211348	0,243345904	17,225636814	0,243345904	15,341819712	0,243345904	12,439129484	0,243345904	10,281823934	0,243345904	7,165838448	0,243345904	7,852867896	0,243345904	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	1930 - 1945	parthuur	20,1706577237	0,211916788	16,379623826	0,238199616	17,73080012	0,238199616	17,291160088	0,238199616	13,907567626	0,238199616	12,453189878	0,238199616	9,680259626	0,238199616	7,71575608	0,238199616	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	1930 - 1945	wooncorp	13,2904576482	0,248216498	20,357980144	0,17184926	19,119930288	0,17184926	19,254652756	0,17184926	18,256732374	0,17184926	15,746630402	0,17184926	14,210371536	0,17184926	11,625005102	0,17184926	0	0,0072	5	0	8,41	0	0	0,01296
meergezins: laag en midden	1946 - 1964	koop	19,4117043568	0,194639964	11,993975572	0,249411172	13,16576697	0,249411172	14,6715157	0,249411172	12,259836486	0,249411172	8,052746046	0,249411172	6,19989857	0,249411172	1,696620876	0,249411172	0	0,0065	5,3	0	8,34	0	0	0,01296
meergezins: laag en midden	1946 - 1964	parthuur	16,1883804297	0,21182489	17,035040362	0,220922792	16,662118278	0,220922792	17,130062894	0,220922792	13,855277664	0,220922792	10,39642074	0,220922792	9,770503462	0,220922792	5,161359272	0,220922792	0	0,0065	5,3	0	8,34	0	0	0,01296
meergezins: laag en midden	1946 - 1964	wooncorp	17,1172926659	0,158340254	20,271963616	0,15117221	20,890896646	0,15117221	19,386710182	0,15117221	18,939166922	0,15117221	16,136186024	0,15117221	13,516541636	0,15117221	11,19225742	0,15117221	0	0,0065	5,3	0	8,34	0	0	0,01296
meergezins: laag en midden	1965 - 1974	koop	15,0335260321	0,219728118	18,019543636	0,190412656	18,019543636	0,190412656	18,019543636	0,190412656	18,019543636	0,190412656	11,036766004	0,190412656	8,961157776	0,190412656	8,35490667	0,190412656	0	0,0048	5,6	0	8,29	0	0	0,01296
meergezins: laag en midden	1965 - 1974	parthuur	13,5466709359	0,21687928	15,23255299	0,209803134	15,23255299	0,209803134	15,23255299	0,209803134	15,085240496	0,209803134	11,64071966	0,209803134	6,152387304	0,209803134	4,566595416	0,209803134	0	0,0048	5,6	0	8,29	0	0	0,01296
meergezins: laag en midden	1965 - 1974	wooncorp	12,00371676	0,185817756	19,051190584	0,140695838	21,772290364	0,140695838	22,01370641	0,140695838	17,973778432	0,140695838	16,176529246	0,140695838	14,336271796	0,140695838	11,766068532	0,140695838	0	0,0048	5,6	0	8,29	0	0	0,01296
meergezins: laag en midden	1975 - 1991	koop	9,382877698	0,222668854	17,280132328	0,16817334	17,280132328	0,16817334	17,280132328	0,16817334	17,280132328	0,16817334	11,74961879	0,16817334	10,958928398	0,16817334	10,020006532	0,16817334	0	0,0025	5,5	0	8,3	0	0	0,01296
meergezins: laag en midden	1975 - 1991	parthuur	9,837129512	0,218073954	15,473693342	0,1883909	15,473693342	0,1883909	15,473693342	0,1883909	13,29350519	0,1883909	10,750503734	0,1883909	9,317722016	0,1883909	5,148677348	0,1883909	0	0,0025	5,5	0	8,3	0	0	0,01296
meergezins: laag en midden	1975 - 1991	wooncorp	8,664878624	0,225793386	15,64379654	0,188207104	15,64379654	0,188207104	15,64379654	0,188207104	15,048481296	0,188207104	10,987600574	0,188207104	9,55371608	0,188207104	8,608820844	0,188207104	0	0,0025	5,5	0	8,3	0	0	0,01296
meergezins: laag en midden	1992 - 1995	koop	4,531674176	0,236545452	7,850202854	0,19528325	7,850202854	0,19528325	7,850202854	0,19528325	7,850202854	0,19528325	7,850202854	0,19528325	5,43944262	0,19528325	3,829573456	0,19528325	0	0	5,7	0	8,26	0	0	0,01296
meergezins: laag en midden	1992 - 1995	parthuur	7,553831804	0,192893902	9,482770824	0,16357844	9,482770824	0,16357844	9,482770824	0,16357844	9,482770824	0,16357844	9,482770824	0,16357844	8,870730144	0,16357844	8,68665845	0,16357844	0	0	5,7	0	8,26	0	0	0,01296
meergezins: laag en midden	1992 - 1995	wooncorp	10,746460222	0,160545806	14,91228846	0,162475664	14,91228846	0,162475664	14,91228846	0,162475664	14,91228846	0,162475664	9,320662752	0,162475664	9,466137286	0,162475664	8,295816256	0,162475664	0	0	5,7	0	8,26	0	0	0,01296
meergezins: laag en midden	1996 - 1999	koop	4,743131474	0,207321888	4,963502878	0,189217982	4,963502878	0,189217982	4,963502878	0,189217982	4,963502878	0,189217982	4,963502878	0,189217982	6,042385398	0,189217982	5,77716777	0,189217982	0	0	5,7	0	8,26	0	0	0,01296
