gem2020,wijk2020,W,E,Verschilfactor totaal
GM1507,WK150712,2,0,0.9879
GM1507,WK150712,5,0,0.9879
GM1507,WK150713,1,0,0.9244
GM1507,WK150713,1,1,0.9367
GM1507,WK150713,2,0,0.8078
GM1507,WK150713,2,1,0.8679
GM1507,WK150713,2,2,0.8679
GM1507,WK150713,3,0,0.8007
GM1507,WK150713,3,2,0.8749
GM1507,WK150713,4,0,0.8886
GM1507,WK150713,4,1,0.9246
GM1507,WK150713,4,2,0.9246
GM1507,WK150713,5,0,0.9500
GM1507,WK150713,5,1,0.9500
GM1507,WK150713,5,2,0.9500
GM1507,WK150714,1,0,0.8474
GM1507,WK150714,1,1,0.8938
GM1507,WK150714,2,0,0.8412
GM1507,WK150714,2,1,0.8956
GM1507,WK150714,2,2,0.8956
GM1507,WK150714,3,0,0.8837
GM1507,WK150714,3,1,0.8837
GM1507,WK150714,3,2,0.8837
GM1507,WK150714,4,0,0.9229
GM1507,WK150714,4,1,0.9474
GM1507,WK150714,4,2,0.9617
GM1507,WK150714,5,0,0.9475
GM1507,WK150715,1,0,0.8223
GM1507,WK150715,1,1,0.8848
GM1507,WK150715,2,0,0.8182
GM1507,WK150715,2,1,0.8791
GM1507,WK150715,2,2,0.8791
GM1507,WK150715,3,0,0.9460
GM1507,WK150715,3,1,0.9460
GM1507,WK150715,3,2,0.9460
GM1507,WK150715,4,0,0.9792
GM1507,WK150715,4,2,0.9792
GM1507,WK150715,5,0,0.9460
GM1509,WK150900,1,0,0.7641
GM1509,WK150900,1,1,0.8192
GM1509,WK150900,1,2,0.8192
GM1509,WK150900,2,0,0.7394
GM1509,WK150900,2,1,0.8028
GM1509,WK150900,2,2,0.7035
GM1509,WK150900,3,0,0.7546
GM1509,WK150900,3,1,0.8040
GM1509,WK150900,3,2,0.7022
GM1509,WK150900,4,0,0.8645
GM1509,WK150900,4,1,0.8540
GM1509,WK150900,4,2,0.7786
GM1509,WK150900,5,0,0.8079
GM1509,WK150900,5,1,0.7276
GM1509,WK150900,5,2,0.6744
GM1509,WK150900,6,0,0.8176
GM1509,WK150900,6,1,0.8176
GM1509,WK150900,6,2,0.8176
GM1509,WK150901,1,0,0.7358
GM1509,WK150901,1,1,0.8057
GM1509,WK150901,1,2,0.8057
GM1509,WK150901,2,0,0.7665
GM1509,WK150901,2,1,0.8171
GM1509,WK150901,2,2,0.7094
GM1509,WK150901,3,0,0.7606
GM1509,WK150901,3,1,0.8155
GM1509,WK150901,3,2,0.7142
GM1509,WK150901,4,0,0.8364
GM1509,WK150901,4,1,0.8856
GM1509,WK150901,4,2,0.7442
GM1509,WK150901,5,0,0.8488
GM1509,WK150901,5,1,0.8548
GM1509,WK150901,5,2,0.8668
GM1509,WK150902,1,0,0.8073
GM1509,WK150902,1,1,0.8479
GM1509,WK150902,1,2,0.8479
GM1509,WK150902,2,0,0.8065
GM1509,WK150902,2,1,0.8469
GM1509,WK150902,2,2,0.7876
GM1509,WK150902,3,0,0.7784
GM1509,WK150902,3,1,0.8353
GM1509,WK150902,3,2,0.7864
GM1509,WK150902,4,0,0.8126
GM1509,WK150902,4,1,0.8431
GM1509,WK150902,4,2,0.7636
GM1509,WK150902,5,0,0.8505
GM1509,WK150902,5,1,0.8416
GM1509,WK150902,5,2,0.7211
GM1509,WK150902,6,1,1.0454
GM1509,WK150902,6,2,1.0454
GM1509,WK150903,1,0,0.7992
GM1509,WK150903,1,1,0.8492
GM1509,WK150903,2,0,0.8142
GM1509,WK150903,2,1,0.8548
GM1509,WK150903,2,2,0.7794
GM1509,WK150903,3,0,0.7681
GM1509,WK150903,3,1,0.8365
GM1509,WK150903,3,2,0.8030
GM1509,WK150903,4,0,0.8656
GM1509,WK150903,4,1,0.8748
GM1509,WK150903,4,2,0.8000
GM1509,WK150903,5,0,0.8805
GM1509,WK150903,5,1,0.8559
GM1509,WK150903,5,2,0.9120
GM1525,WK152501,1,0,1.2755
GM1525,WK152501,1,1,1.1315
GM1525,WK152501,2,0,1.2064
GM1525,WK152501,2,1,1.1011
GM1525,WK152501,2,2,1.1011
GM1525,WK152501,3,0,1.0688
GM1525,WK152501,3,1,1.0311
GM1525,WK152501,3,2,0.9870
GM1525,WK152501,4,0,0.9443
GM1525,WK152501,4,1,0.9698
GM1525,WK152501,4,2,0.9059
GM1525,WK152501,5,0,1.2439
GM1525,WK152501,5,1,1.8285
GM1525,WK152501,5,2,1.2256
GM1525,WK152501,6,1,1.0065
GM1525,WK152502,1,0,0.9340
GM1525,WK152502,1,1,0.9212
GM1525,WK152502,1,2,0.9212
GM1525,WK152502,2,0,0.7400
GM1525,WK152502,2,1,0.8162
GM1525,WK152502,3,0,0.7999
GM1525,WK152502,3,1,0.8722
GM1525,WK152502,3,2,0.8518
GM1525,WK152502,4,0,0.7719
GM1525,WK152502,4,1,0.8232
GM1525,WK152502,4,2,0.7686
GM1525,WK152502,5,0,0.7913
GM1525,WK152502,5,1,0.7000
GM1525,WK152502,5,2,0.6420
GM1525,WK152503,1,0,0.8399
GM1525,WK152503,2,0,0.8399
GM1525,WK152503,3,0,0.7513
GM1525,WK152503,3,1,0.7820
GM1525,WK152503,3,2,0.7820
GM1525,WK152503,4,0,0.6003
GM1525,WK152503,4,1,0.7115
GM1525,WK152503,4,2,0.7115
GM1525,WK152503,5,0,0.5387
GM1525,WK152503,5,1,0.6334
GM1525,WK152503,5,2,0.6606
GM1525,WK152503,6,2,0.8399
GM1525,WK152504,1,0,1.2410
GM1525,WK152504,1,1,1.1107
GM1525,WK152504,2,0,1.0003
GM1525,WK152504,2,1,1.0003
GM1525,WK152504,3,0,1.0003
GM1525,WK152504,3,1,1.0003
GM1525,WK152504,4,0,0.8944
GM1525,WK152504,5,0,1.0003
GM1525,WK152504,5,1,1.0003
GM1525,WK152511,1,0,0.8992
GM1525,WK152511,1,1,0.8992
GM1525,WK152511,2,0,0.9905
GM1525,WK152511,3,0,0.8227
GM1525,WK152511,3,1,0.8590
GM1525,WK152511,3,2,0.8590
GM1525,WK152511,4,0,0.7601
GM1525,WK152511,4,1,0.7052
GM1525,WK152511,4,2,0.7474
GM1525,WK152511,5,0,0.7938
GM1525,WK152511,5,1,0.7143
GM1525,WK152511,5,2,0.7938
GM1525,WK152511,6,1,0.7934
GM1525,WK152511,6,2,0.7201
GM1525,WK152512,1,0,1.2596
GM1525,WK152512,1,1,1.0950
GM1525,WK152512,2,0,1.1117
GM1525,WK152512,2,2,1.0103
GM1525,WK152512,3,0,0.9358
GM1525,WK152512,3,1,0.9473
GM1525,WK152512,3,2,0.9739
GM1525,WK152512,4,0,0.8971
GM1525,WK152512,4,1,0.9283
GM1525,WK152512,4,2,0.9364
GM1525,WK152512,5,0,0.7598
GM1525,WK152512,5,1,0.8526
GM1525,WK152512,5,2,0.8212
GM1525,WK152512,6,0,0.7979
GM1525,WK152512,6,2,0.9206
GM1525,WK152513,1,0,0.9716
GM1525,WK152513,1,1,0.9716
GM1525,WK152513,2,0,0.9716
GM1525,WK152513,3,0,0.9716
GM1525,WK152513,4,0,0.9716
GM1525,WK152513,5,0,0.9716
GM1525,WK152514,1,0,1.0918
GM1525,WK152514,1,1,1.0195
GM1525,WK152514,2,0,1.0663
GM1525,WK152514,2,1,1.0085
GM1525,WK152514,2,2,1.0085
GM1525,WK152514,3,0,0.9973
GM1525,WK152514,3,1,0.9572
GM1525,WK152514,3,2,0.8613
GM1525,WK152514,4,0,0.8947
GM1525,WK152514,4,1,0.9196
GM1525,WK152514,4,2,0.8607
GM1525,WK152514,5,0,0.8167
GM1525,WK152514,5,1,0.8236
GM1525,WK152514,5,2,0.8859
GM1525,WK152514,6,0,0.9209
GM1525,WK152514,6,1,0.9309
GM1525,WK152521,1,0,1.2706
GM1525,WK152521,1,1,1.1138
GM1525,WK152521,2,0,1.2251
GM1525,WK152521,2,1,1.1007
GM1525,WK152521,3,0,1.0037
GM1525,WK152521,3,1,0.9862
GM1525,WK152521,3,2,0.9466
GM1525,WK152521,4,0,0.9833
GM1525,WK152521,4,1,0.9829
GM1525,WK152521,4,2,0.9681
GM1525,WK152521,5,0,0.9451
GM1525,WK152521,5,1,0.9707
GM1525,WK152521,5,2,0.9661
GM1525,WK152521,6,2,0.9877
GM1525,WK152522,1,0,0.9716
GM1525,WK152522,1,1,0.9716
GM1525,WK152522,2,0,0.9716
GM1525,WK152522,3,0,0.9716
GM1525,WK152522,4,0,0.9716
GM1525,WK152522,5,1,0.9716
GM1581,WK158100,1,0,1.6933
GM1581,WK158100,1,1,1.4214
GM1581,WK158100,1,2,1.4214
GM1581,WK158100,2,0,1.7214
GM1581,WK158100,2,1,1.4346
GM1581,WK158100,2,2,1.4346
GM1581,WK158100,3,0,1.5200
GM1581,WK158100,3,1,1.3316
GM1581,WK158100,3,2,1.4049
GM1581,WK158100,4,0,1.5028
GM1581,WK158100,4,1,1.3174
GM1581,WK158100,4,2,1.3594
GM1581,WK158100,5,0,1.3195
GM1581,WK158100,5,1,1.2053
GM1581,WK158100,5,2,1.1727
GM1581,WK158100,6,0,1.0915
GM1581,WK158100,6,1,0.9369
GM1581,WK158100,6,2,1.0167
GM1581,WK158101,1,0,1.4456
GM1581,WK158101,1,1,1.2753
GM1581,WK158101,2,0,1.4228
GM1581,WK158101,2,1,1.2685
GM1581,WK158101,2,2,1.2852
GM1581,WK158101,3,0,1.3265
GM1581,WK158101,3,1,1.2101
GM1581,WK158101,3,2,1.2189
GM1581,WK158101,4,0,1.1852
GM1581,WK158101,4,1,1.1588
GM1581,WK158101,4,2,1.1658
GM1581,WK158101,5,0,0.9847
GM1581,WK158101,5,1,1.0455
GM1581,WK158101,5,2,1.0859
GM1581,WK158101,6,0,1.0565
GM1581,WK158101,6,1,0.9850
GM1581,WK158102,1,0,1.5191
GM1581,WK158102,1,1,1.3624
GM1581,WK158102,1,2,1.3624
GM1581,WK158102,2,0,1.6510
GM1581,WK158102,2,1,1.4227
GM1581,WK158102,2,2,1.4227
GM1581,WK158102,3,0,1.5690
GM1581,WK158102,3,1,1.3696
GM1581,WK158102,3,2,1.4757
GM1581,WK158102,4,0,1.7093
GM1581,WK158102,4,1,1.4205
GM1581,WK158102,4,2,1.5522
GM1581,WK158102,5,0,1.3295
GM1581,WK158102,5,1,1.2691
GM1581,WK158102,5,2,1.3116
GM1581,WK158103,1,0,1.3942
GM1581,WK158103,1,1,1.2684
GM1581,WK158103,1,2,1.2684
GM1581,WK158103,2,0,1.4071
GM1581,WK158103,2,1,1.2729
GM1581,WK158103,2,2,1.2729
GM1581,WK158103,3,0,1.2906
GM1581,WK158103,3,1,1.1991
GM1581,WK158103,3,2,1.1196
GM1581,WK158103,4,0,1.3522
GM1581,WK158103,4,1,1.2397
GM1581,WK158103,4,2,1.2659
GM1581,WK158103,5,0,1.0308
GM1581,WK158103,5,1,1.1328
GM1581,WK158103,5,2,1.1139
GM1581,WK158103,6,1,1.1566
GM1581,WK158104,1,0,1.5383
GM1581,WK158104,1,1,1.3653
GM1581,WK158104,1,2,1.3653
GM1581,WK158104,2,0,1.5362
GM1581,WK158104,2,1,1.3518
GM1581,WK158104,2,2,1.2949
GM1581,WK158104,3,0,1.5559
GM1581,WK158104,3,1,1.3638
GM1581,WK158104,3,2,1.4686
GM1581,WK158104,4,0,1.6121
GM1581,WK158104,4,1,1.3800
GM1581,WK158104,4,2,1.4395
GM1581,WK158104,5,0,1.3105
GM1581,WK158104,5,1,1.3105
GM1581,WK158104,5,2,1.4117
GM1586,WK158601,1,0,0.9032
GM1586,WK158601,1,1,0.9243
GM1586,WK158601,1,2,0.9243
GM1586,WK158601,2,0,0.9032
GM1586,WK158601,2,1,0.9247
GM1586,WK158601,2,2,0.9247
GM1586,WK158601,3,0,0.8902
GM1586,WK158601,3,1,0.9126
GM1586,WK158601,3,2,0.8535
GM1586,WK158601,4,0,0.9846
GM1586,WK158601,4,1,0.9639
GM1586,WK158601,4,2,0.9759
GM1586,WK158601,5,0,0.8255
GM1586,WK158601,5,1,0.7017
GM1586,WK158601,5,2,0.9320
GM1586,WK158601,6,0,0.9457
GM1586,WK158601,6,1,0.9457
GM1586,WK158602,1,0,0.7442
GM1586,WK158602,1,1,0.8178
GM1586,WK158602,2,0,0.7169
GM1586,WK158602,2,1,0.8018
GM1586,WK158602,2,2,0.8018
GM1586,WK158602,3,0,0.8929
GM1586,WK158602,3,2,0.8929
GM1586,WK158602,4,0,0.8929
GM1586,WK158602,4,2,0.8929
GM1586,WK158602,5,0,0.8929
GM1586,WK158602,5,1,0.8929
GM1586,WK158603,1,0,0.8652
GM1586,WK158603,1,1,0.9043
GM1586,WK158603,2,0,0.8684
GM1586,WK158603,2,1,0.9089
GM1586,WK158603,2,2,0.9089
GM1586,WK158603,3,0,0.9626
GM1586,WK158603,3,1,0.9626
GM1586,WK158603,3,2,0.9626
GM1586,WK158603,4,0,0.9889
GM1586,WK158603,4,1,0.9914
GM1586,WK158603,4,2,0.9914
GM1586,WK158603,5,0,0.9395
GM1586,WK158603,5,1,0.9395
GM1586,WK158603,5,2,0.9395
GM1586,WK158604,1,0,0.7186
GM1586,WK158604,1,1,0.7988
GM1586,WK158604,2,0,0.7197
GM1586,WK158604,2,1,0.8024
GM1586,WK158604,2,2,0.8024
GM1586,WK158604,3,0,0.8812
GM1586,WK158604,3,2,0.8812
GM1586,WK158604,4,0,0.8460
GM1586,WK158604,4,1,0.8460
GM1586,WK158604,4,2,0.8460
GM1586,WK158604,5,0,0.8812
GM1586,WK158604,5,1,0.8812
GM1586,WK158605,1,0,0.7840
GM1586,WK158605,1,1,0.8343
GM1586,WK158605,1,2,0.8343
GM1586,WK158605,2,0,0.7191
GM1586,WK158605,2,1,0.8007
GM1586,WK158605,2,2,0.8007
GM1586,WK158605,3,0,0.8896
GM1586,WK158605,3,2,0.8896
GM1586,WK158605,4,0,0.8896
GM1586,WK158605,4,2,0.8896
GM1586,WK158605,5,0,0.8896
GM1586,WK158605,5,1,0.8896
GM1586,WK158606,1,0,0.8263
GM1586,WK158606,1,1,0.8664
GM1586,WK158606,1,2,0.8664
GM1586,WK158606,2,0,0.7399
GM1586,WK158606,2,1,0.8181
GM1586,WK158606,2,2,0.8181
GM1586,WK158606,3,0,0.7563
GM1586,WK158606,3,1,0.8292
GM1586,WK158606,3,2,0.7942
GM1586,WK158606,4,0,0.8302
GM1586,WK158606,4,1,0.8848
GM1586,WK158606,4,2,0.8407
GM1586,WK158606,5,0,0.8948
GM1586,WK158606,5,1,0.8276
GM1586,WK158606,5,2,0.8015
GM1586,WK158606,6,1,0.8117
GM1586,WK158606,6,2,0.8117
GM1586,WK158607,1,0,0.4542
GM1586,WK158607,1,1,0.5943
GM1586,WK158607,2,0,0.4877
GM1586,WK158607,2,1,0.6180
GM1586,WK158607,2,2,0.6180
GM1586,WK158607,3,0,0.7775
GM1586,WK158607,3,2,0.7775
GM1586,WK158607,4,0,0.7775
GM1586,WK158607,4,1,0.7775
GM1586,WK158607,4,2,0.7775
GM1586,WK158607,5,0,0.7775
GM1586,WK158607,5,1,0.7775
GM1598,WK159801,1,0,0.8380
GM1598,WK159801,1,1,0.8881
GM1598,WK159801,2,0,0.7385
GM1598,WK159801,2,1,0.8362
GM1598,WK159801,2,2,0.8362
GM1598,WK159801,3,0,0.8418
GM1598,WK159801,3,1,0.9010
GM1598,WK159801,3,2,0.9010
GM1598,WK159801,4,0,0.8683
GM1598,WK159801,4,1,0.9097
GM1598,WK159801,4,2,0.9202
GM1598,WK159801,5,0,0.7320
GM1598,WK159801,5,1,0.8943
GM1598,WK159801,5,2,0.9240
GM1598,WK159801,6,1,0.9491
GM1598,WK159801,6,2,0.9491
GM1598,WK159802,1,0,0.8654
GM1598,WK159802,1,1,0.9024
GM1598,WK159802,2,0,0.8711
GM1598,WK159802,2,1,0.9101
GM1598,WK159802,2,2,0.9101
GM1598,WK159802,3,0,0.8724
GM1598,WK159802,3,2,0.8724
GM1598,WK159802,4,0,0.8517
GM1598,WK159802,4,1,0.9129
GM1598,WK159802,4,2,0.9129
GM1598,WK159802,5,0,0.9480
GM1598,WK159802,5,1,0.9480
GM1598,WK159802,5,2,0.9480
GM1598,WK159803,1,0,0.9104
GM1598,WK159803,2,0,0.9421
GM1598,WK159803,2,1,0.9421
GM1598,WK159803,3,0,0.9358
GM1598,WK159803,3,1,0.9698
GM1598,WK159803,4,0,1.2018
GM1598,WK159803,4,1,1.0903
GM1598,WK159803,5,0,1.0164
GM1598,WK159803,5,1,1.0386
GM1598,WK159804,1,0,1.0429
GM1598,WK159804,1,1,1.0171
GM1598,WK159804,2,0,0.9955
GM1598,WK159804,3,0,0.9955
GM1598,WK159804,3,1,0.9955
GM1598,WK159804,4,0,0.9955
GM1598,WK159804,4,1,0.9955
GM1598,WK159804,5,0,0.9955
GM1598,WK159804,5,1,0.9955
GM1598,WK159805,1,0,1.0178
GM1598,WK159805,1,1,1.0162
GM1598,WK159805,2,0,0.9407
GM1598,WK159805,2,1,0.9822
GM1598,WK159805,3,0,1.1237
GM1598,WK159805,3,1,1.0622
GM1598,WK159805,4,0,1.3476
GM1598,WK159805,4,1,1.1492
GM1598,WK159805,5,0,0.9733
GM1598,WK159805,5,1,0.9733
GM1598,WK159806,1,0,0.8833
GM1598,WK159806,1,1,0.9530
GM1598,WK159806,2,0,1.0024
GM1598,WK159806,2,1,1.0110
GM1598,WK159806,3,0,1.1672
GM1598,WK159806,3,1,1.0889
GM1598,WK159806,4,0,1.3373
GM1598,WK159806,4,1,1.2278
GM1598,WK159806,5,0,1.0244
GM1598,WK159806,5,1,0.9663
GM1598,WK159807,1,0,0.9257
GM1598,WK159807,1,1,0.9492
GM1598,WK159807,2,0,0.8649
GM1598,WK159807,2,1,0.9146
GM1598,WK159807,3,0,0.9387
GM1598,WK159807,3,1,0.9574
GM1598,WK159807,4,0,0.9301
GM1598,WK159807,4,1,0.9576
GM1598,WK159807,5,0,0.9854
GM1598,WK159807,5,1,0.9390
GM1598,WK159807,5,2,1.1171
GM1598,WK159808,1,0,0.9797
GM1598,WK159808,1,1,0.9946
GM1598,WK159808,2,0,1.1423
GM1598,WK159808,2,1,1.0722
GM1598,WK159808,3,0,1.0245
GM1598,WK159808,3,1,1.0315
GM1598,WK159808,4,0,1.1211
GM1598,WK159808,4,1,1.0707
GM1598,WK159808,5,0,0.8525
GM1598,WK159808,5,1,0.9568
GM1598,WK159808,5,2,0.9756
GM1598,WK159809,1,0,1.0392
GM1598,WK159809,1,1,1.0392
GM1598,WK159809,2,0,1.0334
GM1598,WK159809,2,1,1.0334
GM1598,WK159809,3,0,1.0334
GM1598,WK159809,3,1,1.0334
GM1598,WK159809,4,0,1.0334
GM1598,WK159809,4,1,1.0334
GM1598,WK159809,5,0,1.0334
GM1598,WK159809,5,1,1.0334
GM1598,WK159810,1,0,1.1985
GM1598,WK159810,2,0,1.0712
GM1598,WK159810,2,1,1.0712
GM1598,WK159810,3,0,1.0712
GM1598,WK159810,3,1,1.0712
GM1598,WK159810,4,0,1.0712
GM1598,WK159810,4,1,1.0712
GM1598,WK159810,5,0,1.0712
GM1598,WK159810,5,1,1.0712
GM1621,WK162111,1,0,1.2611
GM1621,WK162111,1,1,1.1448
GM1621,WK162111,2,0,1.3012
GM1621,WK162111,2,2,1.1545
GM1621,WK162111,3,0,1.1104
GM1621,WK162111,3,1,1.0787
GM1621,WK162111,3,2,1.0787
GM1621,WK162111,4,0,1.1129
GM1621,WK162111,4,1,1.0753
GM1621,WK162111,4,2,1.1336
GM1621,WK162111,5,0,1.0525
GM1621,WK162111,5,1,1.0525
GM1621,WK162111,5,2,1.0119
GM1621,WK162111,6,0,0.7038
GM1621,WK162112,1,0,1.2866
GM1621,WK162112,2,0,1.1562
GM1621,WK162112,3,0,1.0955
GM1621,WK162112,3,2,1.0673
GM1621,WK162112,4,0,1.1334
GM1621,WK162112,4,1,1.0854
GM1621,WK162112,4,2,1.1186
GM1621,WK162112,5,0,1.0108
GM1621,WK162112,5,1,1.0338
GM1621,WK162112,5,2,1.0101
GM1621,WK162112,6,1,1.0003
GM1621,WK162112,6,2,0.9467
GM1621,WK162113,1,0,1.0722
GM1621,WK162113,2,0,1.4680
GM1621,WK162113,3,0,1.1973
GM1621,WK162113,3,2,1.1251
GM1621,WK162113,4,0,1.2054
GM1621,WK162113,4,1,1.1320
GM1621,WK162113,4,2,1.1320
GM1621,WK162113,5,2,1.0722
GM1621,WK162113,6,2,1.2851
GM1621,WK162114,1,0,1.0027
GM1621,WK162114,2,0,1.0027
GM1621,WK162115,1,0,1.2774
GM1621,WK162115,1,1,1.1704
GM1621,WK162115,2,0,1.2262
GM1621,WK162115,2,1,1.1471
GM1621,WK162115,3,0,1.0673
GM1621,WK162115,3,1,1.0613
GM1621,WK162115,4,0,1.0554
GM1621,WK162115,5,0,1.0600
GM1621,WK162121,1,0,1.1177
GM1621,WK162121,1,1,1.0468
GM1621,WK162121,1,2,1.0468
GM1621,WK162121,2,0,1.1225
GM1621,WK162121,2,1,1.0440
GM1621,WK162121,2,2,1.0440
GM1621,WK162121,3,0,0.9312
GM1621,WK162121,3,1,0.9544
GM1621,WK162121,3,2,0.9544
GM1621,WK162121,4,0,0.8887
GM1621,WK162121,4,1,0.9363
GM1621,WK162121,4,2,0.9363
GM1621,WK162121,5,0,0.8451
GM1621,WK162121,5,1,0.8432
GM1621,WK162121,5,2,0.8563
GM1621,WK162121,6,0,1.0129
GM1621,WK162121,6,2,1.0643
GM1621,WK162122,1,0,0.9633
GM1621,WK162122,1,1,0.9633
GM1621,WK162122,2,0,0.9633
GM1621,WK162122,2,1,0.9633
GM1621,WK162122,3,0,1.0954
GM1621,WK162122,3,2,1.0200
GM1621,WK162122,4,0,0.8223
GM1621,WK162122,4,1,0.8852
GM1621,WK162122,4,2,0.7810
GM1621,WK162122,5,0,0.7633
GM1621,WK162122,5,1,0.9468
GM1621,WK162122,5,2,0.9821
GM1621,WK162122,6,1,0.9633
GM1621,WK162123,1,0,0.9756
GM1621,WK162123,1,1,0.9756
GM1621,WK162123,2,0,0.9756
GM1621,WK162123,3,0,0.9908
GM1621,WK162123,3,1,0.9834
GM1621,WK162123,3,2,0.9834
GM1621,WK162123,4,0,0.8660
GM1621,WK162123,4,1,0.8464
GM1621,WK162123,4,2,0.9308
GM1621,WK162123,5,0,0.9260
GM1621,WK162123,5,1,1.1621
GM1621,WK162123,5,2,0.9335
GM1621,WK162123,6,0,1.0039
GM1621,WK162123,6,1,1.0648
GM1621,WK162123,6,2,0.9909
GM1621,WK162124,1,0,1.0540
GM1621,WK162124,1,1,1.0338
GM1621,WK162124,2,0,1.0067
GM1621,WK162124,3,0,1.0015
GM1621,WK162124,3,1,1.0015
GM1621,WK162124,3,2,1.0015
GM1621,WK162124,4,0,0.7854
GM1621,WK162124,4,1,0.9001
GM1621,WK162124,4,2,0.9001
GM1621,WK162124,5,0,1.0015
GM1621,WK162124,5,1,1.0015
GM1621,WK162125,1,0,0.9492
GM1621,WK162125,2,0,0.8665
GM1621,WK162125,3,0,0.9117
GM1621,WK162125,3,1,0.9329
GM1621,WK162125,3,2,0.9329
GM1621,WK162125,4,0,0.8126
GM1621,WK162125,4,1,0.8866
GM1621,WK162125,4,2,0.8399
GM1621,WK162125,5,2,1.0543
GM1621,WK162125,6,2,0.9582
GM1621,WK162126,1,0,0.9826
GM1621,WK162126,2,0,0.9235
GM1621,WK162126,2,1,0.9538
GM1621,WK162126,3,0,0.9607
GM1621,WK162126,3,1,0.9761
GM1621,WK162126,4,0,0.9491
GM1621,WK162126,4,1,0.9653
GM1621,WK162126,5,0,0.9826
GM1621,WK162126,6,0,0.8981
GM1621,WK162126,6,1,0.8981
GM1621,WK162127,1,0,1.0798
GM1621,WK162127,1,1,1.0618
GM1621,WK162127,2,0,1.0564
GM1621,WK162127,3,0,1.1743
GM1621,WK162127,3,1,1.1967
GM1621,WK162127,3,2,1.1085
GM1621,WK162127,4,0,1.2116
GM1621,WK162127,4,1,1.0866
GM1621,WK162127,4,2,1.1078
GM1621,WK162127,5,0,1.0646
GM1621,WK162127,5,1,1.0646
GM1621,WK162127,5,2,1.0905
GM1621,WK162127,6,0,0.8855
GM1621,WK162127,6,1,0.9741
GM1621,WK162128,1,0,1.0352
GM1621,WK162128,1,1,1.0238
GM1621,WK162128,2,0,1.1571
GM1621,WK162128,2,1,1.0753
GM1621,WK162128,3,0,1.0406
GM1621,WK162128,3,1,1.0263
GM1621,WK162128,3,2,1.0263
GM1621,WK162128,4,0,0.9781
GM1621,WK162128,4,1,0.9937
GM1621,WK162128,4,2,0.9937
GM1621,WK162128,5,0,1.0144
GM1621,WK162131,1,0,1.0438
GM1621,WK162131,1,1,1.0247
GM1621,WK162131,2,0,1.0207
GM1621,WK162131,2,1,1.0156
GM1621,WK162131,3,0,0.9653
GM1621,WK162131,3,1,0.9851
GM1621,WK162131,3,2,0.9851
GM1621,WK162131,4,0,1.0291
GM1621,WK162131,4,1,1.0172
GM1621,WK162131,4,2,1.0172
GM1621,WK162131,5,0,0.9732
GM1621,WK162131,5,1,0.9968
GM1621,WK162131,5,2,0.9943
GM1621,WK162131,6,0,1.0067
GM1621,WK162131,6,1,1.0067
GM1621,WK162131,6,2,1.0067
GM1621,WK162132,1,0,1.1294
GM1621,WK162132,2,0,1.2418
GM1621,WK162132,2,1,1.1280
GM1621,WK162132,3,0,1.0551
GM1621,WK162132,3,1,1.0375
GM1621,WK162132,3,2,1.0375
GM1621,WK162132,4,0,1.0498
GM1621,WK162132,4,1,1.1490
GM1621,WK162132,4,2,0.9994
GM1621,WK162132,5,0,0.8027
GM1621,WK162132,5,2,0.9452
GM1621,WK162132,6,1,1.0185
GM1621,WK162133,1,0,1.1900
GM1621,WK162133,1,1,1.1123
GM1621,WK162133,2,0,1.0452
GM1621,WK162133,2,1,1.0452
GM1621,WK162133,3,0,1.0452
GM1621,WK162133,4,0,1.0452
GM1621,WK162133,5,0,1.0452
GM1640,WK164000,1,0,1.0507
GM1640,WK164000,1,1,1.0422
GM1640,WK164000,2,0,1.0576
GM1640,WK164000,2,1,1.0476
GM1640,WK164000,2,2,1.0476
GM1640,WK164000,3,0,1.0179
GM1640,WK164000,3,1,1.0221
GM1640,WK164000,3,2,1.0221
GM1640,WK164000,4,0,1.2066
GM1640,WK164000,4,1,1.1050
GM1640,WK164000,4,2,1.1039
GM1640,WK164000,5,0,1.0348
GM1640,WK164000,5,1,1.0301
GM1640,WK164000,5,2,1.0741
GM1640,WK164001,1,0,1.0861
GM1640,WK164001,1,1,1.0724
GM1640,WK164001,2,0,0.9783
GM1640,WK164001,2,1,1.0407
GM1640,WK164001,2,2,1.0407
GM1640,WK164001,3,0,1.0569
GM1640,WK164001,3,2,1.0569
GM1640,WK164001,4,0,1.0569
GM1640,WK164001,4,2,1.0569
GM1640,WK164001,5,2,1.0569
GM1640,WK164002,1,0,0.9073
GM1640,WK164002,1,1,0.9574
GM1640,WK164002,1,2,0.9574
GM1640,WK164002,2,0,0.9791
GM1640,WK164002,2,1,0.9983
GM1640,WK164002,2,2,0.9983
GM1640,WK164002,3,0,1.0169
GM1640,WK164002,3,2,1.0255
GM1640,WK164002,4,0,1.1768
GM1640,WK164002,4,1,1.0936
GM1640,WK164002,4,2,1.2155
GM1640,WK164002,5,1,1.0705
GM1640,WK164002,5,2,1.0505
GM1640,WK164003,1,0,0.9221
GM1640,WK164003,1,1,0.9563
GM1640,WK164003,2,0,0.8679
GM1640,WK164003,2,1,0.9285
GM1640,WK164003,2,2,0.9285
GM1640,WK164003,3,0,0.8695
GM1640,WK164003,3,1,0.9371
GM1640,WK164003,3,2,0.9371
GM1640,WK164003,4,0,1.0745
GM1640,WK164003,4,1,1.0387
GM1640,WK164003,4,2,1.0387
