type_str;bouwjaar_str;eigendom_str;Vrv_N_asl;Vrv_N_opp;Vrv_G_asl;Vrv_G_opp;Vrv_F_asl;Vrv_F_opp;Vrv_E_asl;Vrv_E_opp;Vrv_D_asl;Vrv_D_opp;Vrv_C_asl;Vrv_C_opp;Vrv_B_asl;Vrv_B_opp;Vrv_A_asl;Vrv_A_opp;Vvt_asl;Vvt_opp;Vtw_asl;Vtw_opp;Vea_asl;Vea_opp;Vkd_asl;Vkd_opp;freq_label_A;freq_label_B;freq_label_C;freq_label_D;freq_label_E;freq_label_F;freq_label_G;freq_LWP;freq_BWP;freq_HWP
rijwoning tussen;1992 - 1995;wooncorp;9.999567554;0.129976565;13.73045671;0.115805274;13.73045671;0.115805274;13.73045671;0.115805274;13.73045671;0.115805274;13.73045671;0.115805274;11.93262911;0.115805274;11.24274183;0.115805274;0;0;7.7;0;9.86;0;0;0.01296;0.07;0.42;0.51;0;0;0;0;0;0;0
rijwoning tussen;1996 - 1999;koop;3.31701264;0.201970014;1.44489178;0.228924418;1.44489178;0.228924418;1.44489178;0.228924418;1.44489178;0.228924418;1.44489178;0.228924418;1.44489178;0.228924418;-0.747616967;0.228924418;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.0702;0.0334;0.0027
rijwoning tussen;1996 - 1999;parthuur;5.820511702;0.19341965;12.72119051;0.131187387;12.72119051;0.131187387;12.72119051;0.131187387;12.72119051;0.131187387;12.72119051;0.131187387;12.72119051;0.131187387;8.225942483;0.131187387;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.2117;0.0318;0.0089
rijwoning tussen;1996 - 1999;wooncorp;14.91340333;0.083047072;16.04611712;0.099238724;16.04611712;0.099238724;16.04611712;0.099238724;16.04611712;0.099238724;16.04611712;0.099238724;12.97253703;0.099238724;11.73057518;0.099238724;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.1808;0.0451;0.007
rijwoning tussen;2000 - 2005;koop;4.383412722;0.171773084;-1.79345064;0.214851619;-1.79345064;0.214851619;-1.79345064;0.214851619;-1.79345064;0.214851619;-1.79345064;0.214851619;-1.79345064;0.214851619;-1.79345064;0.214851619;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.0702;0.0334;0.0027
rijwoning tussen;2000 - 2005;parthuur;9.204964885;0.142907834;3.980615164;0.164427074;3.980615164;0.164427074;3.980615164;0.164427074;3.980615164;0.164427074;3.980615164;0.164427074;3.980615164;0.164427074;3.980615164;0.164427074;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.2117;0.0318;0.0089
rijwoning tussen;2000 - 2005;wooncorp;7.317588935;0.14312169;20.1468108;0.106327758;20.1468108;0.106327758;20.1468108;0.106327758;20.1468108;0.106327758;16.01488442;0.106327758;11.88295805;0.106327758;10.70204929;0.106327758;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.1808;0.0451;0.007
rijwoning tussen;2006 - 2010;koop;5.041653465;0.156780497;4.602471126;0.158546868;4.602471126;0.158546868;4.602471126;0.158546868;4.602471126;0.158546868;4.602471126;0.158546868;4.602471126;0.158546868;4.602471126;0.158546868;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.0702;0.0334;0.0027
rijwoning tussen;2006 - 2010;parthuur;13.93940377;0.100582634;12.43748107;0.092491214;12.43748107;0.092491214;12.43748107;0.092491214;12.43748107;0.092491214;12.43748107;0.092491214;12.43748107;0.092491214;12.43748107;0.092491214;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.2117;0.0318;0.0089
rijwoning tussen;2006 - 2010;wooncorp;12.65926646;0.093967587;15.19080977;0.078096342;15.19080977;0.078096342;15.19080977;0.078096342;15.19080977;0.078096342;15.19080977;0.078096342;15.19080977;0.078096342;14.1299805;0.078096342;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.1808;0.0451;0.007
rijwoning tussen;2011 - 2014;koop;1.016411675;0.169913784;4.70409611;0.136033503;4.70409611;0.136033503;4.70409611;0.136033503;4.70409611;0.136033503;4.70409611;0.136033503;4.70409611;0.136033503;4.70409611;0.136033503;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.0702;0.0334;0.0027
rijwoning tussen;2011 - 2014;parthuur;10.35181979;0.097607889;6.007896857;0.120147752;6.007896857;0.120147752;6.007896857;0.120147752;6.007896857;0.120147752;6.007896857;0.120147752;6.007896857;0.120147752;6.007896857;0.120147752;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.2117;0.0318;0.0089
rijwoning tussen;2011 - 2014;wooncorp;14.92879716;0.031812217;9.517798396;0.075856609;9.517798396;0.075856609;9.517798396;0.075856609;9.517798396;0.075856609;9.517798396;0.075856609;10.44644306;0.075856609;11.37508772;0.075856609;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.1808;0.0451;0.007
rijwoning tussen;2015 - 2020;koop;2.134024196;0.154318258;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.0702;0.0334;0.0027
rijwoning tussen;2015 - 2020;parthuur;5.427507766;0.130897995;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.2117;0.0318;0.0089
rijwoning tussen;2015 - 2020;wooncorp;12.09431711;0.048264016;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;0;0;7.7;0;9.86;0;0;0.01296;0.34;0.53;0.12;0;0;0;0;0.1808;0.0451;0.007
rijwoning tussen;2021 - 2030;koop;2.134024196;0.154318258;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2021 - 2030;parthuur;5.427507766;0.130897995;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2021 - 2030;wooncorp;12.09431711;0.048264016;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2031 - 2040;koop;2.134024196;0.154318258;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2031 - 2040;parthuur;5.427507766;0.130897995;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2031 - 2040;wooncorp;12.09431711;0.048264016;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2041 - 2050;koop;2.134024196;0.154318258;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;1.631565707;0.143649835;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2041 - 2050;parthuur;5.427507766;0.130897995;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;7.047295563;0.096965795;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
rijwoning tussen;2041 - 2050;wooncorp;12.09431711;0.048264016;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;6.368915431;0.102765665;0;0;5.133333333;0;11.667024;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;voor 1930;koop;19.2804642;0.166668541;14.55144051;0.195467981;16.50300668;0.195467981;15.3699826;0.195467981;11.71844448;0.195467981;9.640042724;0.195467981;7.472146755;0.195467981;4.7628931;0.195467981;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;voor 1930;parthuur;16.51640954;0.1920802;15.49618818;0.191687395;16.05636273;0.191687395;14.98072714;0.191687395;12.32192631;0.191687395;10.02212399;0.191687395;8.39475497;0.191687395;5.816457231;0.191687395;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;voor 1930;wooncorp;14.73318302;0.183750231;15.68244209;0.171508345;16.25054616;0.171508345;15.26201492;0.171508345;14.43318327;0.171508345;12.2200645;0.171508345;10.78258951;0.171508345;8.912066608;0.171508345;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;1930 - 1945;koop;20.01647482;0.169592152;11.4975186;0.218978889;15.5015937;0.218978889;13.80629475;0.218978889;11.19416287;0.218978889;9.252731487;0.218978889;6.448646554;0.218978889;7.066949183;0.218978889;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;1930 - 1945;parthuur;18.15186307;0.190741464;14.74026672;0.214354155;15.956205;0.214354155;15.5605246;0.214354155;12.51560056;0.214354155;11.20677152;0.214354155;8.711384144;0.214354155;6.943522746;0.214354155;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;1930 - 1945;wooncorp;11.96027272;0.223399233;18.32041454;0.154660635;17.20628122;0.154660635;17.32756293;0.154660635;16.42947376;0.154660635;14.17059054;0.154660635;12.78814905;0.154660635;10.4615221;0.154660635;0;0.0072;5;0;8.41;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: laag en midden;1946 - 1964;koop;17.46887009;0.175187541;10.79355631;0.224416397;11.84807754;0.224416397;13.20312026;0.224416397;11.03278427;0.224416397;7.246740787;0.224416397;5.579399731;0.224416397;1.526842258;0.224416397;0;0.0065;5.3;0;8.34;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1946 - 1964;parthuur;14.56815483;0.190661119;15.33009984;0.198807801;14.99450294;0.198807801;15.41560117;0.198807801;12.46856497;0.198807801;9.355893616;0.198807801;8.792582405;0.198807801;4.644745726;0.198807801;0;0.0065;5.3;0;8.34;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1946 - 1964;wooncorp;15.40409623;0.142522081;18.24306838;0.13606591;18.80004819;0.13606591;17.44639179;0.13606591;17.04359907;0.13606591;14.52116988;0.13606591;12.16376717;0.13606591;10.07205061;0.13606591;0;0.0065;5.3;0;8.34;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1965 - 1974;koop;13.52888486;0.197703566;16.21601189;0.171366086;16.21601189;0.171366086;16.21601189;0.171366086;16.21601189;0.171366086;9.932116496;0.171366086;8.064269445;0.171366086;7.518707044;0.171366086;0;0.0048;5.6;0;8.29;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1965 - 1974;parthuur;12.19084272;0.19517986;13.70797659;0.188834017;13.70797659;0.188834017;13.70797659;0.188834017;13.57539183;0.188834017;10.47567448;0.188834017;5.536592201;0.188834017;4.109540663;0.188834017;0;0.0048;5.6;0;8.29;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1965 - 1974;wooncorp;10.80227707;0.167239839;17.14440119;0.126622323;19.59322672;0.126622323;19.81042475;0.126622323;16.17489096;0.126622323;14.55750066;0.126622323;12.90139231;0.126622323;10.5884679;0.126622323;0;0.0048;5.6;0;8.29;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: laag en midden;1975 - 1991;koop;8.443780521;0.200356395;15.55060919;0.151380403;15.55060919;0.151380403;15.55060919;0.151380403;15.55060919;0.151380403;10.57365158;0.151380403;9.862060594;0.151380403;9.01715586;0.151380403;0;0.0025;5.5;0;8.3;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0002;0;0
meergezins: laag en midden;1975 - 1991;parthuur;8.852613652;0.196211514;13.92501609;0.169525859;13.92501609;0.169525859;13.92501609;0.169525859;11.96301484;0.169525859;9.674514306;0.169525859;8.385159672;0.169525859;4.63337114;0.169525859;0;0.0025;5.5;0;8.3;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0;0;0
meergezins: laag en midden;1975 - 1991;wooncorp;7.797606799;0.203205202;14.07804827;0.169399718;14.07804827;0.169399718;14.07804827;0.169399718;13.54231197;0.169399718;9.88788641;0.169399718;8.597536327;0.169399718;7.747161326;0.169399718;0;0.0025;5.5;0;8.3;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0004;0;0
meergezins: laag en midden;1992 - 1995;koop;4.078137011;0.212909153;7.064516783;0.175760877;7.064516783;0.175760877;7.064516783;0.175760877;7.064516783;0.175760877;7.064516783;0.175760877;4.895013599;0.175760877;3.446266714;0.175760877;0;0;5.7;0;8.26;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0002;0;0
meergezins: laag en midden;1992 - 1995;parthuur;6.79781461;0.173604551;8.533701726;0.147246006;8.533701726;0.147246006;8.533701726;0.147246006;8.533701726;0.147246006;8.533701726;0.147246006;7.982871797;0.147246006;7.817250634;0.147246006;0;0;5.7;0;8.26;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0;0;0
meergezins: laag en midden;1992 - 1995;wooncorp;9.670895041;0.14446658;13.41980052;0.1461999;13.41980052;0.1461999;13.41980052;0.1461999;13.41980052;0.1461999;8.387802966;0.1461999;8.518709811;0.1461999;7.465513004;0.1461999;0;0;5.7;0;8.26;0;0;0.01296;0;0.54;0.25;0.11;0.04;0.06;0.01;0.0004;0;0
meergezins: laag en midden;1996 - 1999;koop;4.268371771;0.186570685;4.466726386;0.170298178;4.466726386;0.170298178;4.466726386;0.170298178;4.466726386;0.170298178;4.466726386;0.170298178;5.437608661;0.170298178;5.198962906;0.170298178;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: laag en midden;1996 - 1999;parthuur;5.956199713;0.165250703;5.652793918;0.156869706;5.652793918;0.156869706;5.652793918;0.156869706;5.652793918;0.156869706;5.652793918;0.156869706;6.24850772;0.156869706;5.319872632;0.156869706;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: laag en midden;1996 - 1999;wooncorp;6.3391216;0.169505576;10.41517776;0.107888663;10.41517776;0.107888663;10.41517776;0.107888663;10.41517776;0.107888663;10.41517776;0.107888663;10.4135578;0.107888663;9.261993012;0.107888663;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: laag en midden;2000 - 2005;koop;2.169551953;0.181264718;8.162928749;0.136550753;8.162928749;0.136550753;8.162928749;0.136550753;8.162928749;0.136550753;8.162928749;0.136550753;8.162928749;0.136550753;5.271122818;0.136550753;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: laag en midden;2000 - 2005;parthuur;3.498640025;0.165480371;12.62256608;0.109599764;12.62256608;0.109599764;12.62256608;0.109599764;12.62256608;0.109599764;12.62256608;0.109599764;8.635591803;0.109599764;8.709917289;0.109599764;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: laag en midden;2000 - 2005;wooncorp;8.32659618;0.104510444;18.22462632;0.103171335;18.22462632;0.103171335;18.22462632;0.103171335;18.22462632;0.103171335;11.3465078;0.103171335;9.239204216;0.103171335;8.822745281;0.103171335;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: laag en midden;2006 - 2010;koop;2.028843836;0.175955998;8.260929333;0.112348708;8.260929333;0.112348708;8.260929333;0.112348708;8.260929333;0.112348708;8.260929333;0.112348708;8.260929333;0.112348708;8.105501705;0.112348708;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: laag en midden;2006 - 2010;parthuur;5.131152458;0.140584186;7.496991661;0.123941882;7.496991661;0.123941882;7.496991661;0.123941882;7.496991661;0.123941882;7.496991661;0.123941882;7.496991661;0.123941882;6.607747298;0.123941882;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: laag en midden;2006 - 2010;wooncorp;6.515337801;0.122833663;11.82663718;0.087555579;11.82663718;0.087555579;11.82663718;0.087555579;11.82663718;0.087555579;11.82663718;0.087555579;10.33385652;0.087555579;9.896968119;0.087555579;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: laag en midden;2011 - 2014;koop;2.974998444;0.151388539;2.308822311;0.165891945;2.308822311;0.165891945;2.308822311;0.165891945;2.308822311;0.165891945;2.308822311;0.165891945;2.308822311;0.165891945;2.308822311;0.165891945;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: laag en midden;2011 - 2014;parthuur;3.424389667;0.158678891;14.69237057;0.068342786;14.69237057;0.068342786;14.69237057;0.068342786;14.69237057;0.068342786;14.69237057;0.068342786;14.69237057;0.068342786;10.48920629;0.068342786;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: laag en midden;2011 - 2014;wooncorp;4.638919728;0.129078149;12.91581877;0.090564681;12.91581877;0.090564681;12.91581877;0.090564681;12.91581877;0.090564681;12.91581877;0.090564681;10.48750863;0.090564681;8.526458215;0.090564681;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: laag en midden;2015 - 2020;koop;6.167050727;0.128581907;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;10.32198144;0.060940361;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0226;0.034;0
meergezins: laag en midden;2015 - 2020;parthuur;3.236954671;0.172639342;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;8.318946841;0.079545339;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0751;0.0219;0
meergezins: laag en midden;2015 - 2020;wooncorp;7.308269802;0.076995178;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;10.13589132;0.04771635;0;0;5.7;0;8.26;0;0;0.01296;0.64;0.36;0;0;0;0;0;0.0466;0.0297;0
meergezins: laag en midden;2021 - 2030;koop;6.167050727;0.128581907;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;10.32198144;0.060940361;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2021 - 2030;parthuur;3.236954671;0.172639342;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;8.318946841;0.079545339;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2021 - 2030;wooncorp;7.308269802;0.076995178;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;10.13589132;0.04771635;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2031 - 2040;koop;6.167050727;0.128581907;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;10.32198144;0.060940361;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2031 - 2040;parthuur;3.236954671;0.172639342;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;8.318946841;0.079545339;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2031 - 2040;wooncorp;7.308269802;0.076995178;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;10.13589132;0.04771635;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2041 - 2050;koop;6.167050727;0.128581907;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;7.480905946;0.060940361;10.32198144;0.060940361;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2041 - 2050;parthuur;3.236954671;0.172639342;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;6.259029626;0.079545339;8.318946841;0.079545339;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: laag en midden;2041 - 2050;wooncorp;7.308269802;0.076995178;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;11.69177932;0.04771635;10.13589132;0.04771635;0;0;3.8;0;9.978048;0;0;0.01296;1;0;0;0;0;0;0;0;0;0
meergezins: hoog;voor 1930;koop;10.517282;0.227281715;13.06405529;0.230204726;9.373898371;0.230204726;9.160544761;0.230204726;7.522781258;0.230204726;3.79703398;0.230204726;2.103225086;0.230204726;1.966887061;0.230204726;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;voor 1930;parthuur;10.55183265;0.229801348;11.33584964;0.20637297;12.18825854;0.20637297;10.38147208;0.20637297;8.681311676;0.20637297;6.597670517;0.20637297;5.590134654;0.20637297;3.556729341;0.20637297;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;voor 1930;wooncorp;11.1614801;0.197727531;10.6475568;0.198056196;10.7539429;0.198056196;11.37243201;0.198056196;11.13743449;0.198056196;9.802403378;0.198056196;8.537893823;0.198056196;6.838769725;0.198056196;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;1930 - 1945;koop;12.4222726;0.220729259;11.8625529;0.233920002;11.40143432;0.233920002;11.5184862;0.233920002;9.060248677;0.233920002;7.54970225;0.233920002;3.955137155;0.233920002;0.345243695;0.233920002;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;1930 - 1945;parthuur;11.86627968;0.231466639;11.60709692;0.245798809;11.63533134;0.245798809;10.08245506;0.245798809;7.243345872;0.245798809;5.750143315;0.245798809;4.863326577;0.245798809;2.957724069;0.245798809;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;1930 - 1945;wooncorp;12.40077081;0.209600043;11.44324146;0.191549225;14.50343421;0.191549225;14.7168856;0.191549225;12.63888697;0.191549225;12.07565069;0.191549225;10.2772179;0.191549225;3.335917008;0.191549225;0;0.0072;5.6;0;8.28;0;0;0.01296;0;0;0.33;0.24;0.23;0.15;0.05;0;0;0
meergezins: hoog;1946 - 1964;koop;11.9881089;0.212474261;15.11911161;0.202017511;15.11911161;0.202017511;15.11911161;0.202017511;10.85041625;0.202017511;6.717001278;0.202017511;1.904888724;0.202017511;0.631834432;0.202017511;0;0.0065;5.6;0;8.28;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: hoog;1946 - 1964;parthuur;13.04198758;0.195424668;17.82107875;0.137190623;20.14495999;0.137190623;20.13075093;0.137190623;17.11051594;0.137190623;12.55584934;0.137190623;8.854403673;0.137190623;8.216188804;0.137190623;0;0.0065;5.6;0;8.28;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: hoog;1946 - 1964;wooncorp;9.182973367;0.274398687;15.24217617;0.177345787;15.38566772;0.177345787;14.48664125;0.177345787;14.35020665;0.177345787;12.16546813;0.177345787;9.690995716;0.177345787;8.549232107;0.177345787;0;0.0065;5.6;0;8.28;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: hoog;1965 - 1974;koop;3.871057556;0.266791971;6.435865024;0.212217516;6.435865024;0.212217516;6.435865024;0.212217516;6.435865024;0.212217516;5.617279871;0.212217516;0.42914633;0.212217516;-4.758987211;0.212217516;0;0.0048;6.1;0;8.18;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: hoog;1965 - 1974;parthuur;10.99182975;0.189040288;13.35641873;0.14964368;13.35641873;0.14964368;15.0858186;0.14964368;13.73521465;0.14964368;9.798942989;0.14964368;8.73892234;0.14964368;5.443773706;0.14964368;0;0.0048;6.1;0;8.18;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
meergezins: hoog;1965 - 1974;wooncorp;12.86922159;0.113538676;22.61915008;0.08851283;20.83123275;0.08851283;21.43553137;0.08851283;16.76889128;0.08851283;15.60168739;0.08851283;14.61223999;0.08851283;11.73541751;0.08851283;0;0.0048;6.1;0;8.18;0;0;0.01296;0;0;0.15;0.13;0.2;0.24;0.27;0;0;0
