gem2020,wijk2020,W,E,Verschilfactor_totaal
GM0546,WK054607,4,1,1.278623491
GM0546,WK054607,4,2,1.278623491
GM0546,WK054607,5,0,1.10013558
GM0546,WK054607,5,1,1.10013558
GM0546,WK054607,5,2,1.10013558
GM0546,WK054607,6,0,1.136400234
GM0546,WK054607,6,1,1.136400234
GM0546,WK054607,6,2,1.136400234
GM0546,WK054608,1,0,1.108658857
GM0546,WK054608,1,1,1.108658857
GM0546,WK054608,1,2,1.108658857
GM0546,WK054608,2,0,1.108658857
GM0546,WK054608,2,1,1.108658857
GM0546,WK054608,2,2,1.108658857
GM0546,WK054608,3,0,1.546811322
GM0546,WK054608,3,1,1.30746301
GM0546,WK054608,3,2,1.486406016
GM0546,WK054608,4,0,1.301695811
GM0546,WK054608,4,1,1.228939353
GM0546,WK054608,4,2,1.208616336
GM0546,WK054608,5,0,1.108658857
GM0546,WK054608,5,1,1.108658857
GM0546,WK054608,5,2,1.108658857
GM0546,WK054608,6,0,1.082005373
GM0546,WK054608,6,1,1.051624349
GM0546,WK054608,6,2,1.058176832
GM0546,WK054609,1,0,0.98717227
GM0546,WK054609,1,1,0.98717227
GM0546,WK054609,1,2,0.98717227
GM0546,WK054609,2,0,0.98717227
GM0546,WK054609,2,1,0.98717227
GM0546,WK054609,2,2,0.98717227
GM0546,WK054609,3,0,0.98717227
GM0546,WK054609,3,1,0.98717227
GM0546,WK054609,3,2,0.98717227
GM0546,WK054609,4,0,0.98717227
GM0546,WK054609,4,1,0.98717227
GM0546,WK054609,4,2,0.98717227
GM0546,WK054609,5,0,0.98717227
GM0546,WK054609,5,1,0.98717227
GM0546,WK054609,5,2,0.98717227
GM0546,WK054609,6,0,0.98717227
GM0546,WK054609,6,1,0.98717227
GM0546,WK054609,6,2,0.98717227
GM0547,WK054700,1,0,1.254335552
GM0547,WK054700,1,1,1.104269287
GM0547,WK054700,1,2,1.104269287
GM0547,WK054700,2,0,1.189657247
GM0547,WK054700,2,1,1.078772649
GM0547,WK054700,2,2,1.078772649
GM0547,WK054700,3,0,1.009625681
GM0547,WK054700,3,1,0.993698645
GM0547,WK054700,3,2,1.034277891
GM0547,WK054700,4,0,0.992566559
GM0547,WK054700,4,1,1.018162824
GM0547,WK054700,4,2,0.971867926
GM0547,WK054700,5,0,0.959080025
GM0547,WK054700,5,1,0.89751083
GM0547,WK054700,5,2,0.884766595
GM0547,WK054700,6,0,0.82881597
GM0547,WK054700,6,1,0.916440401
GM0547,WK054700,6,2,0.916440401
GM0547,WK054701,1,0,1.211660615
GM0547,WK054701,1,1,1.102581514
GM0547,WK054701,1,2,1.102581514
GM0547,WK054701,2,0,1.071835741
GM0547,WK054701,2,1,1.032477268
GM0547,WK054701,2,2,1.032477268
GM0547,WK054701,3,0,1.079707887
GM0547,WK054701,3,1,1.041714135
GM0547,WK054701,3,2,1.041714135
GM0547,WK054701,4,0,1.010989525
GM0547,WK054701,4,1,1.006016028
GM0547,WK054701,4,2,1.030862875
GM0547,WK054701,5,0,0.927078747
GM0547,WK054701,5,1,0.927078747
GM0547,WK054701,5,2,0.927078747
GM0547,WK054701,6,0,1.082989033
GM0547,WK054701,6,1,1.082989033
GM0547,WK054701,6,2,1.082989033
GM0547,WK054702,1,0,0.889358094
GM0547,WK054702,1,1,0.889358094
GM0547,WK054702,1,2,0.889358094
GM0547,WK054702,2,0,0.928422461
GM0547,WK054702,2,1,0.908680379
GM0547,WK054702,2,2,0.908680379
GM0547,WK054702,3,0,0.771605713
GM0547,WK054702,3,1,0.829156666
GM0547,WK054702,3,2,0.775708295
GM0547,WK054702,4,0,0.71445924
GM0547,WK054702,4,1,0.800178488
GM0547,WK054702,4,2,0.745225292
GM0547,WK054702,5,0,0.695609285
GM0547,WK054702,5,1,0.795430307
GM0547,WK054702,5,2,0.71867671
GM0547,WK054702,6,0,0.772523662
GM0547,WK054702,6,1,0.830176419
GM0547,WK054702,6,2,0.830176419
GM0553,WK055301,1,0,0.88250224
GM0553,WK055301,1,1,0.864211604
GM0553,WK055301,1,2,0.864211604
GM0553,WK055301,2,0,0.875963083
GM0553,WK055301,2,1,0.85513707
GM0553,WK055301,2,2,0.85513707
GM0553,WK055301,3,0,0.701704231
GM0553,WK055301,3,1,0.772847718
GM0553,WK055301,3,2,0.714165581
GM0553,WK055301,4,0,0.684230536
GM0553,WK055301,4,1,0.763448146
GM0553,WK055301,4,2,0.701961029
GM0553,WK055301,5,0,0.691594211
GM0553,WK055301,5,1,0.585595786
GM0553,WK055301,5,2,0.672642557
GM0553,WK055301,6,0,0.762965555
GM0553,WK055301,6,1,0.762965555
GM0553,WK055301,6,2,0.762965555
GM0553,WK055302,1,0,1.137008807
GM0553,WK055302,1,1,1.017004758
GM0553,WK055302,1,2,1.017004758
GM0553,WK055302,2,0,0.976918301
GM0553,WK055302,2,1,0.943522432
GM0553,WK055302,2,2,0.943522432
GM0553,WK055302,3,0,0.901252605
GM0553,WK055302,3,1,0.907923769
GM0553,WK055302,3,2,0.847738835
GM0553,WK055302,4,0,0.87008518
GM0553,WK055302,4,1,0.888094839
GM0553,WK055302,4,2,0.847722449
GM0553,WK055302,5,0,0.814326622
GM0553,WK055302,5,1,0.835091165
GM0553,WK055302,5,2,0.739652567
GM0553,WK055302,6,0,0.825845935
GM0553,WK055302,6,1,0.810574754
GM0553,WK055302,6,2,0.856267662
GM0553,WK055303,1,0,0.893446828
GM0553,WK055303,1,1,0.872336625
GM0553,WK055303,1,2,0.872336625
GM0553,WK055303,2,0,0.892222171
GM0553,WK055303,2,1,0.871000615
GM0553,WK055303,2,2,0.871000615
GM0553,WK055303,3,0,0.768887273
GM0553,WK055303,3,1,0.803894998
GM0553,WK055303,3,2,0.694614274
GM0553,WK055303,4,0,0.712602953
GM0553,WK055303,4,1,0.773620575
GM0553,WK055303,4,2,0.634300658
GM0553,WK055303,5,0,0.675017551
GM0553,WK055303,5,1,0.721432251
GM0553,WK055303,5,2,0.554627945
GM0553,WK055303,6,0,0.728665796
GM0553,WK055303,6,1,0.728665796
GM0553,WK055303,6,2,0.621164044
GM0553,WK055304,1,0,1.137642329
GM0553,WK055304,1,1,1.018736935
GM0553,WK055304,1,2,1.018736935
GM0553,WK055304,2,0,1.109343542
GM0553,WK055304,2,1,0.998341563
GM0553,WK055304,2,2,0.998341563
GM0553,WK055304,3,0,0.751329471
GM0553,WK055304,3,1,0.824626135
GM0553,WK055304,3,2,0.824626135
GM0553,WK055304,4,0,0.704566574
GM0553,WK055304,4,1,0.81891096
GM0553,WK055304,4,2,0.768443414
GM0553,WK055304,5,0,0.911556946
GM0553,WK055304,5,1,0.911556946
GM0553,WK055304,5,2,0.911556946
GM0553,WK055304,6,0,0.911556946
GM0553,WK055304,6,1,0.911556946
GM0553,WK055304,6,2,0.911556946
GM0556,WK055601,1,0,0.977918265
GM0556,WK055601,1,1,0.977918265
GM0556,WK055601,1,2,0.977918265
GM0556,WK055601,2,0,0.977918265
GM0556,WK055601,2,1,0.977918265
GM0556,WK055601,2,2,0.977918265
GM0556,WK055601,3,0,0.993217195
GM0556,WK055601,3,1,0.961536251
GM0556,WK055601,3,2,0.961536251
GM0556,WK055601,4,0,0.907716146
GM0556,WK055601,4,1,0.940326102
GM0556,WK055601,4,2,0.895404502
GM0556,WK055601,5,0,0.89544634
GM0556,WK055601,5,1,1.039370079
GM0556,WK055601,5,2,0.895232019
GM0556,WK055601,6,0,1.084930998
GM0556,WK055601,6,1,1.084930998
GM0556,WK055601,6,2,1.084930998
GM0556,WK055602,1,0,0.966186727
GM0556,WK055602,1,1,0.966186727
GM0556,WK055602,1,2,0.966186727
GM0556,WK055602,2,0,0.966186727
GM0556,WK055602,2,1,0.966186727
GM0556,WK055602,2,2,0.966186727
GM0556,WK055602,3,0,0.983081867
GM0556,WK055602,3,1,0.962118305
GM0556,WK055602,3,2,0.934076526
GM0556,WK055602,4,0,0.901527459
GM0556,WK055602,4,1,0.922796591
GM0556,WK055602,4,2,0.85658581
GM0556,WK055602,5,0,0.896062237
GM0556,WK055602,5,1,0.896062237
GM0556,WK055602,5,2,0.831279225
GM0556,WK055602,6,0,0.871328031
GM0556,WK055602,6,1,0.990494311
GM0556,WK055602,6,2,1.054759109
GM0556,WK055603,1,0,1.002294863
GM0556,WK055603,1,1,1.002294863
GM0556,WK055603,1,2,1.002294863
GM0556,WK055603,2,0,1.002294863
GM0556,WK055603,2,1,1.002294863
GM0556,WK055603,2,2,1.002294863
GM0556,WK055603,3,0,1.085954792
GM0556,WK055603,3,1,1.045083639
GM0556,WK055603,3,2,1.045083639
GM0556,WK055603,4,0,1.01228428
GM0556,WK055603,4,1,1.006762181
GM0556,WK055603,4,2,1.003919218
GM0556,WK055603,5,0,0.972467461
GM0556,WK055603,5,1,0.896713024
GM0556,WK055603,5,2,0.953789421
GM0556,WK055603,6,0,0.928487703
GM0556,WK055603,6,1,1.028670077
GM0556,WK055603,6,2,1.051010331
GM0556,WK055604,1,0,1.002961796
GM0556,WK055604,1,1,1.002961796
GM0556,WK055604,1,2,1.002961796
GM0556,WK055604,2,0,1.002961796
GM0556,WK055604,2,1,1.002961796
GM0556,WK055604,2,2,1.002961796
GM0556,WK055604,3,0,0.997324061
GM0556,WK055604,3,1,1.008811827
GM0556,WK055604,3,2,1.059863099
GM0556,WK055604,4,0,0.918408743
GM0556,WK055604,4,1,0.967072686
GM0556,WK055604,4,2,0.966553851
GM0556,WK055604,5,0,0.912215806
GM0556,WK055604,5,1,0.978370453
GM0556,WK055604,5,2,0.978370453
GM0556,WK055604,6,0,1.073663577
GM0556,WK055604,6,1,1.072275689
GM0556,WK055604,6,2,1.140229232
GM0556,WK055605,1,0,1.017903647
GM0556,WK055605,1,1,1.017903647
GM0556,WK055605,1,2,1.017903647
GM0556,WK055605,2,0,1.017903647
GM0556,WK055605,2,1,1.017903647
GM0556,WK055605,2,2,1.017903647
GM0556,WK055605,3,0,1.193193283
GM0556,WK055605,3,1,1.105932311
GM0556,WK055605,3,2,1.105932311
GM0556,WK055605,4,0,1.084984424
GM0556,WK055605,4,1,1.053324978
GM0556,WK055605,4,2,1.154908923
GM0556,WK055605,5,0,0.896595285
GM0556,WK055605,5,1,0.896595285
GM0556,WK055605,5,2,0.676429635
GM0556,WK055605,6,0,1.224841536
GM0556,WK055605,6,1,1.053683427
GM0556,WK055605,6,2,0.983843486
GM0556,WK055606,1,0,0.974828786
GM0556,WK055606,1,1,0.974828786
GM0556,WK055606,1,2,0.974828786
GM0556,WK055606,2,0,0.974828786
GM0556,WK055606,2,1,0.974828786
GM0556,WK055606,2,2,0.974828786
GM0556,WK055606,3,0,0.936162491
GM0556,WK055606,3,1,0.959920317
GM0556,WK055606,3,2,0.983292745
GM0556,WK055606,4,0,0.890693852
GM0556,WK055606,4,1,0.934845468
GM0556,WK055606,4,2,0.948771087
GM0556,WK055606,5,0,0.86873553
GM0556,WK055606,5,1,0.917414836
GM0556,WK055606,5,2,0.917414836
GM0556,WK055606,6,0,1.183316229
GM0556,WK055606,6,1,1.074025476
GM0556,WK055606,6,2,1.074025476
GM0556,WK055607,1,0,0.995647703
GM0556,WK055607,1,1,0.995647703
GM0556,WK055607,1,2,0.995647703
GM0556,WK055607,2,0,0.995647703
GM0556,WK055607,2,1,0.995647703
GM0556,WK055607,2,2,0.995647703
GM0556,WK055607,3,0,0.995647703
GM0556,WK055607,3,1,0.995647703
GM0556,WK055607,3,2,0.995647703
GM0556,WK055607,4,0,0.995647703
GM0556,WK055607,4,1,0.995647703
GM0556,WK055607,4,2,0.995647703
GM0556,WK055607,5,0,0.995647703
GM0556,WK055607,5,1,0.995647703
GM0556,WK055607,5,2,0.995647703
GM0556,WK055607,6,0,0.995647703
GM0556,WK055607,6,1,0.995647703
GM0556,WK055607,6,2,0.995647703
GM0556,WK055608,1,0,0.995647703
GM0556,WK055608,1,1,0.995647703
GM0556,WK055608,1,2,0.995647703
GM0556,WK055608,2,0,0.995647703
GM0556,WK055608,2,1,0.995647703
GM0556,WK055608,2,2,0.995647703
GM0556,WK055608,3,0,0.995647703
GM0556,WK055608,3,1,0.995647703
GM0556,WK055608,3,2,0.995647703
GM0556,WK055608,4,0,0.995647703
GM0556,WK055608,4,1,0.995647703
GM0556,WK055608,4,2,0.995647703
GM0556,WK055608,5,0,0.995647703
GM0556,WK055608,5,1,0.995647703
GM0556,WK055608,5,2,0.995647703
GM0556,WK055608,6,0,0.995647703
GM0556,WK055608,6,1,0.995647703
GM0556,WK055608,6,2,0.995647703
GM0569,WK056900,1,0,1.220871936
GM0569,WK056900,1,1,1.128784846
GM0569,WK056900,1,2,1.128784846
GM0569,WK056900,2,0,1.158867702
GM0569,WK056900,2,1,1.091895059
GM0569,WK056900,2,2,1.091895059
GM0569,WK056900,3,0,1.122894556
GM0569,WK056900,3,1,1.079759136
GM0569,WK056900,3,2,1.104301152
GM0569,WK056900,4,0,1.085778859
GM0569,WK056900,4,1,1.015200138
GM0569,WK056900,4,2,1.087587159
GM0569,WK056900,5,0,1.056994616
GM0569,WK056900,5,1,1.046616492
GM0569,WK056900,5,2,1.048280767
GM0569,WK056900,6,0,1.043663449
GM0569,WK056900,6,1,1.043663449
GM0569,WK056900,6,2,1.043663449
GM0569,WK056901,1,0,1.138919984
GM0569,WK056901,1,1,1.083855735
GM0569,WK056901,1,2,1.083855735
GM0569,WK056901,2,0,1.110695411
GM0569,WK056901,2,1,1.067775595
GM0569,WK056901,2,2,1.067775595
GM0569,WK056901,3,0,1.088677983
GM0569,WK056901,3,1,1.069071885
GM0569,WK056901,3,2,1.161962712
GM0569,WK056901,4,0,1.045111338
GM0569,WK056901,4,1,1.036104191
GM0569,WK056901,4,2,1.036335915
GM0569,WK056901,5,0,1.035646756
GM0569,WK056901,5,1,1.035646756
GM0569,WK056901,5,2,1.035646756
GM0569,WK056901,6,0,1.034861901
GM0569,WK056901,6,1,1.034861901
GM0569,WK056901,6,2,1.034861901
GM0569,WK056902,1,0,1.09944725
GM0569,WK056902,1,1,1.060472437
GM0569,WK056902,1,2,1.060472437
GM0569,WK056902,2,0,1.060940666
GM0569,WK056902,2,1,1.054687779
GM0569,WK056902,2,2,1.054687779
GM0569,WK056902,3,0,1.023742057
GM0569,WK056902,3,1,1.066532896
GM0569,WK056902,3,2,1.21049199
GM0569,WK056902,4,0,0.948379894
GM0569,WK056902,4,1,1.011173457
GM0569,WK056902,4,2,1.063104382
GM0569,WK056902,5,0,1.026909459
GM0569,WK056902,5,1,1.026909459
GM0569,WK056902,5,2,1.026909459
GM0569,WK056902,6,0,1.026909459
GM0569,WK056902,6,1,1.026909459
GM0569,WK056902,6,2,1.026909459
GM0569,WK056903,1,0,1.049810694
GM0569,WK056903,1,1,1.023897015
GM0569,WK056903,1,2,1.023897015
GM0569,WK056903,2,0,1.052208896
GM0569,WK056903,2,1,1.025782038
GM0569,WK056903,2,2,1.025782038
GM0569,WK056903,3,0,1.030317811
GM0569,WK056903,3,1,0.993650393
GM0569,WK056903,3,2,0.899989801
GM0569,WK056903,4,0,0.965418836
GM0569,WK056903,4,1,0.974729936
GM0569,WK056903,4,2,0.915958677
GM0569,WK056903,5,0,0.974375963
GM0569,WK056903,5,1,0.895739105
GM0569,WK056903,5,2,0.882788551
GM0569,WK056903,6,0,0.849134072
GM0569,WK056903,6,1,0.921977891
GM0569,WK056903,6,2,0.921977891
GM0575,WK057500,1,0,1.319135158
GM0575,WK057500,1,1,1.159291362
GM0575,WK057500,1,2,1.159291362
GM0575,WK057500,2,0,1.260563473
GM0575,WK057500,2,1,1.132381849
GM0575,WK057500,2,2,1.132381849
GM0575,WK057500,3,0,1.107832561
GM0575,WK057500,3,1,1.059150873
GM0575,WK057500,3,2,1.051244634
GM0575,WK057500,4,0,1.051450556
GM0575,WK057500,4,1,0.926196951
GM0575,WK057500,4,2,0.98500981
GM0575,WK057500,5,0,0.93851251
GM0575,WK057500,5,1,0.984385613
GM0575,WK057500,5,2,0.974932548
GM0575,WK057500,6,0,0.985614464
GM0575,WK057500,6,1,1.000546465
GM0575,WK057500,6,2,1.000546465
GM0575,WK057501,1,0,1.394375356
GM0575,WK057501,1,1,1.245021675
GM0575,WK057501,1,2,1.245021675
GM0575,WK057501,2,0,1.380775816
GM0575,WK057501,2,1,1.236948188
GM0575,WK057501,2,2,1.236948188
GM0575,WK057501,3,0,1.474996718
GM0575,WK057501,3,1,1.260704286
GM0575,WK057501,3,2,1.242040095
GM0575,WK057501,4,0,1.419913477
GM0575,WK057501,4,1,1.318510445
GM0575,WK057501,4,2,1.182435226
GM0575,WK057501,5,0,1.203947299
GM0575,WK057501,5,1,1.166888315
GM0575,WK057501,5,2,1.029347359
GM0575,WK057501,6,0,1.276510714
GM0575,WK057501,6,1,1.569580368
GM0575,WK057501,6,2,1.283422862
GM0575,WK057502,1,0,1.000302072
GM0575,WK057502,1,1,0.991964983
GM0575,WK057502,1,2,0.991964983
GM0575,WK057502,2,0,0.989933425
GM0575,WK057502,2,1,0.982100259
GM0575,WK057502,2,2,0.982100259
GM0575,WK057502,3,0,0.974504769
GM0575,WK057502,3,1,0.968554069
GM0575,WK057502,3,2,0.872138738
GM0575,WK057502,4,0,0.90695976
GM0575,WK057502,4,1,0.937373898
GM0575,WK057502,4,2,0.849330198
GM0575,WK057502,5,0,0.930110632
GM0575,WK057502,5,1,0.941313317
GM0575,WK057502,5,2,0.899581843
GM0575,WK057502,6,0,1.036964075
GM0575,WK057502,6,1,1.007199419
GM0575,WK057502,6,2,1.035881939
GM0579,WK057900,1,0,1.425215374
GM0579,WK057900,1,1,1.222006148
GM0579,WK057900,1,2,1.222006148
GM0579,WK057900,2,0,1.459472816
GM0579,WK057900,2,1,1.237659696
GM0579,WK057900,2,2,1.237659696
GM0579,WK057900,3,0,1.222222924
GM0579,WK057900,3,1,1.044234322
GM0579,WK057900,3,2,1.054617664
GM0579,WK057900,4,0,1.093001502
GM0579,WK057900,4,1,1.03326769
GM0579,WK057900,4,2,0.968381308
GM0579,WK057900,5,0,1.010839685
GM0579,WK057900,5,1,0.983225397
GM0579,WK057900,5,2,0.973354148
GM0579,WK057900,6,0,1.168200755
GM0579,WK057900,6,1,1.023433088
GM0579,WK057900,6,2,0.902450791
GM0589,WK058901,1,0,0.968509231
GM0589,WK058901,1,1,0.986289102
GM0589,WK058901,1,2,0.986289102
GM0589,WK058901,2,0,1.009137859
GM0589,WK058901,2,1,1.009137859
GM0589,WK058901,2,2,1.009137859
GM0589,WK058901,3,0,1.009137859
GM0589,WK058901,3,1,1.009137859
GM0589,WK058901,3,2,1.009137859
GM0589,WK058901,4,0,1.055765411
GM0589,WK058901,4,1,1.055765411
GM0589,WK058901,4,2,1.055765411
GM0589,WK058901,5,0,1.009137859
GM0589,WK058901,5,1,1.009137859
GM0589,WK058901,5,2,1.009137859
GM0589,WK058901,6,0,1.009137859
GM0589,WK058901,6,1,1.009137859
GM0589,WK058901,6,2,1.009137859
GM0589,WK058902,1,0,0.982909586
GM0589,WK058902,1,1,0.993975258
GM0589,WK058902,1,2,0.993975258
GM0589,WK058902,2,0,1.097448016
GM0589,WK058902,2,1,1.043727211
GM0589,WK058902,2,2,1.043727211
GM0589,WK058902,3,0,0.97210536
GM0589,WK058902,3,1,0.983302863
GM0589,WK058902,3,2,0.951776514
GM0589,WK058902,4,0,1.001232257
GM0589,WK058902,4,1,1.001242503
GM0589,WK058902,4,2,1.007500799
GM0589,WK058902,5,0,1.052922449
GM0589,WK058902,5,1,0.945154616
GM0589,WK058902,5,2,0.968417862
GM0589,WK058902,6,0,0.968723465
GM0589,WK058902,6,1,0.97926789
GM0589,WK058902,6,2,0.952031441
GM0589,WK058903,1,0,0.993690484
GM0589,WK058903,1,1,0.993690484
GM0589,WK058903,1,2,0.993690484
GM0589,WK058903,2,0,0.993690484
GM0589,WK058903,2,1,0.993690484
GM0589,WK058903,2,2,0.993690484
GM0589,WK058903,3,0,0.993690484
GM0589,WK058903,3,1,0.993690484
GM0589,WK058903,3,2,0.993690484
GM0589,WK058903,4,0,0.993690484
GM0589,WK058903,4,1,0.993690484
GM0589,WK058903,4,2,0.993690484
GM0589,WK058903,5,0,0.993690484
GM0589,WK058903,5,1,0.993690484
GM0589,WK058903,5,2,0.993690484
GM0589,WK058903,6,0,0.993690484
GM0589,WK058903,6,1,0.993690484
GM0589,WK058903,6,2,0.993690484
GM0589,WK058904,1,0,0.973535048
GM0589,WK058904,1,1,0.994223996
GM0589,WK058904,1,2,0.994223996
GM0589,WK058904,2,0,1.010991681
GM0589,WK058904,2,1,1.010991681
GM0589,WK058904,2,2,1.010991681
GM0589,WK058904,3,0,1.010991681
GM0589,WK058904,3,1,1.010991681
GM0589,WK058904,3,2,1.010991681
GM0589,WK058904,4,0,1.010991681
GM0589,WK058904,4,1,1.010991681
GM0589,WK058904,4,2,1.010991681
GM0589,WK058904,5,0,1.010991681
GM0589,WK058904,5,1,1.010991681
GM0589,WK058904,5,2,1.010991681
GM0589,WK058904,6,0,1.010991681
GM0589,WK058904,6,1,1.010991681
GM0589,WK058904,6,2,1.010991681
GM0590,WK059000,1,0,0.854905789
GM0590,WK059000,1,1,0.87332232
GM0590,WK059000,1,2,0.87332232
GM0590,WK059000,2,0,0.79307395
GM0590,WK059000,2,1,0.846375149
GM0590,WK059000,2,2,0.846375149
GM0590,WK059000,3,0,0.820748923
GM0590,WK059000,3,1,0.861207687
GM0590,WK059000,3,2,0.84369488
GM0590,WK059000,4,0,0.797752814
GM0590,WK059000,4,1,0.807623884
GM0590,WK059000,4,2,0.791592737
GM0590,WK059000,5,0,0.838230071
GM0590,WK059000,5,1,0.870218801
GM0590,WK059000,5,2,0.842815775
GM0590,WK059000,6,0,0.897219069
GM0590,WK059000,6,1,0.761091294
GM0590,WK059000,6,2,0.775736751
GM0597,WK059701,1,0,0.95873808
GM0597,WK059701,1,1,0.95873808
GM0597,WK059701,1,2,0.95873808
GM0597,WK059701,2,0,0.95873808
GM0597,WK059701,2,1,0.95873808
GM0597,WK059701,2,2,0.95873808
GM0597,WK059701,3,0,1.008106218
GM0597,WK059701,3,1,0.968400682
GM0597,WK059701,3,2,0.968400682
GM0597,WK059701,4,0,0.974769122
GM0597,WK059701,4,1,0.95488777
GM0597,WK059701,4,2,0.896952172
GM0597,WK059701,5,0,0.915549817
GM0597,WK059701,5,1,0.892370927
GM0597,WK059701,5,2,0.941667311
GM0597,WK059701,6,0,0.901835894
GM0597,WK059701,6,1,0.900165367
GM0597,WK059701,6,2,0.817646998
GM0597,WK059702,1,0,0.937265435
GM0597,WK059702,1,1,0.937265435
GM0597,WK059702,1,2,0.937265435
GM0597,WK059702,2,0,0.937265435
GM0597,WK059702,2,1,0.937265435
GM0597,WK059702,2,2,0.937265435
GM0597,WK059702,3,0,0.950745499
GM0597,WK059702,3,1,0.950745499
GM0597,WK059702,3,2,0.938654168
GM0597,WK059702,4,0,0.851753108
GM0597,WK059702,4,1,0.891644243
GM0597,WK059702,4,2,0.846564128
GM0597,WK059702,5,0,0.863953028
GM0597,WK059702,5,1,0.863953028
GM0597,WK059702,5,2,0.863953028
GM0597,WK059702,6,0,0.705508203
GM0597,WK059702,6,1,0.815824987
GM0597,WK059702,6,2,0.815824987
GM0597,WK059703,1,0,1.227893118
GM0597,WK059703,1,1,1.062125943
GM0597,WK059703,1,2,1.062125943
GM0597,WK059703,2,0,0.913634596
GM0597,WK059703,2,1,0.920380057
GM0597,WK059703,2,2,0.920380057
GM0597,WK059703,3,0,0.964770879
GM0597,WK059703,3,1,0.95062037
GM0597,WK059703,3,2,0.989604735
GM0597,WK059703,4,0,0.923596209
GM0597,WK059703,4,1,0.929562198
GM0597,WK059703,4,2,0.935867037
GM0597,WK059703,5,0,0.691676118
GM0597,WK059703,5,1,0.751445832
GM0597,WK059703,5,2,0.694389647
GM0597,WK059703,6,0,0.794804402
GM0597,WK059703,6,1,0.68485884
GM0597,WK059703,6,2,0.794804402
GM0597,WK059704,1,0,0.954409663
GM0597,WK059704,1,1,0.954409663
GM0597,WK059704,1,2,0.954409663
GM0597,WK059704,2,0,0.954409663
GM0597,WK059704,2,1,0.954409663
GM0597,WK059704,2,2,0.954409663
GM0597,WK059704,3,0,0.993805506
GM0597,WK059704,3,1,0.963020228
GM0597,WK059704,3,2,0.935730965
GM0597,WK059704,4,0,0.939631835
GM0597,WK059704,4,1,0.928535328
GM0597,WK059704,4,2,0.848013646
GM0597,WK059704,5,0,0.928882551
GM0597,WK059704,5,1,0.928882551
GM0597,WK059704,5,2,0.92043521
GM0597,WK059704,6,0,0.826839962
GM0597,WK059704,6,1,0.826839962
GM0597,WK059704,6,2,0.704582394
GM0597,WK059705,1,0,0.938188116
GM0597,WK059705,1,1,0.938188116
GM0597,WK059705,1,2,0.938188116
GM0597,WK059705,2,0,0.938188116
GM0597,WK059705,2,1,0.938188116
GM0597,WK059705,2,2,0.938188116
GM0597,WK059705,3,0,0.85410165
GM0597,WK059705,3,1,0.894968497
GM0597,WK059705,3,2,0.894968497
GM0597,WK059705,4,0,0.854037577
GM0597,WK059705,4,1,0.893501165
GM0597,WK059705,4,2,0.893501165
GM0597,WK059705,5,0,0.817154544
GM0597,WK059705,5,1,0.919963625
GM0597,WK059705,5,2,0.919963625
GM0597,WK059705,6,0,0.802561607
GM0597,WK059705,6,1,0.839096376
GM0597,WK059705,6,2,0.874520414
GM0597,WK059706,1,0,1.131467757
GM0597,WK059706,1,1,1.053449394
GM0597,WK059706,1,2,1.053449394
GM0597,WK059706,2,0,1.100805006
GM0597,WK059706,2,1,1.033513187
GM0597,WK059706,2,2,1.003723657
GM0597,WK059706,3,0,0.925721126
GM0597,WK059706,3,1,0.956805163
GM0597,WK059706,3,2,0.936422266
GM0597,WK059706,4,0,0.943826786
GM0597,WK059706,4,1,0.967554555
GM0597,WK059706,4,2,0.974240592
GM0597,WK059706,5,0,1.064351971
GM0597,WK059706,5,1,0.91117127
GM0597,WK059706,5,2,1.02101348
GM0597,WK059706,6,0,1.050350289
GM0597,WK059706,6,1,1.04281243
GM0597,WK059706,6,2,0.950887723
GM0597,WK059707,1,0,1.040630821
GM0597,WK059707,1,1,0.999247372
GM0597,WK059707,1,2,0.999247372
GM0597,WK059707,2,0,1.055249815
GM0597,WK059707,2,1,1.01537139
GM0597,WK059707,2,2,1.01537139
GM0597,WK059707,3,0,1.065486478
GM0597,WK059707,3,1,1.018795056
GM0597,WK059707,3,2,1.088695172
GM0597,WK059707,4,0,1.013067784
GM0597,WK059707,4,1,0.98990535
GM0597,WK059707,4,2,1.008576018
GM0597,WK059707,5,0,0.889034993
GM0597,WK059707,5,1,0.950726599
GM0597,WK059707,5,2,0.953423945
GM0597,WK059707,6,0,0.879732542
GM0597,WK059707,6,1,0.822874157
GM0597,WK059707,6,2,0.730342487
GM0597,WK059708,1,0,1.122993907
GM0597,WK059708,1,1,1.06185137
GM0597,WK059708,1,2,1.06185137
GM0597,WK059708,2,0,1.067377913
GM0597,WK059708,2,1,1.037365529
GM0597,WK059708,2,2,1.037365529
GM0597,WK059708,3,0,1.003533232
GM0597,WK059708,3,1,1.003867836
GM0597,WK059708,3,2,1.003867836
GM0597,WK059708,4,0,0.974020327
GM0597,WK059708,4,1,0.990405362
GM0597,WK059708,4,2,0.982821922
GM0597,WK059708,5,0,1.002062595
GM0597,WK059708,5,1,1.002062595
GM0597,WK059708,5,2,1.002062595
GM0597,WK059708,6,0,1.002062595
GM0597,WK059708,6,1,1.002062595
GM0597,WK059708,6,2,1.002062595
GM0597,WK059709,1,0,0.981536497
GM0597,WK059709,1,1,0.981536497
GM0597,WK059709,1,2,0.981536497
GM0597,WK059709,2,0,1.017291382
GM0597,WK059709,2,1,0.999254031
GM0597,WK059709,2,2,0.999254031
