type_str,bouwjaar_str,Default_label,Vrv_GL_asl,Vrv_GL_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
rijwoning hoek,1946 - 1964,D,33.41010134,0.098299355,24.64029146,0.157610037,23.05538606,0.171909406,23.86544882,0.152644,17.80758818,0.159864125,16.89186506,0.151023875,13.75727438,0.151411296,16.18746266,0.116402497,0,0.007684654,8.6,0,10.13,0,0,0.01296,10368,0,14255,0,2466.637,10.755,4501.066,3.046,-333.403,28.173,-1502.689,61.726,14207,0,20414,0,7265.895,7.67,8346.026,22.58,2844.065,20.777,5180.154,8.399,1620.195,4.12,2785.776,5.507,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,18277.97972,0,37195.88557,0,18277.97972,0,37195.88557,0,18277.97972,0,37195.88557,0,15383.6986,0,32056.18062,0,15383.6986,0,32056.18062,0,7508.426017,0,22094.13696,0
rijwoning hoek,1965 - 1974,C,34.50192506,0.088789923,22.35098366,0.172015066,21.1887197,0.168633935,20.41387706,0.164971042,24.39375062,0.124080483,19.0755125,0.147079221,13.29941282,0.158032678,14.4968969,0.144966014,0,0.007517702,8.6,0,9.94,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,4534.405,95.551,-3675.517,203.265,722.893,59.679,-1259.047,98.445,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,14239.62379,40.4339827,17660.2271,193.1724554,6546.750392,19.74270838,10489.8417,132.6758816,6546.750392,19.74270838,10489.8417,132.6758816
rijwoning hoek,1975 - 1991,C,27.10569986,0.091572312,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,19.67425454,0.093509419,6.889350982,0.190505629,9.425199622,0.167612551,0,0.003662524,8.6,0,9.94,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,3308.905,111.554,-4118.945,214.801,958.186,50.611,945.181,76.074,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,9039.602371,89.49078856,17179.90248,197.7038197,4871.429449,61.9015912,11691.33853,158.1915847
rijwoning hoek,1992 - 1995,B,23.04919148,0.092100614,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,8.397621556,0.183954687,8.010200236,0.186631416,6.390074716,0.190540849,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1612.216,0.511,1755.365,25.321,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,3308.905,111.554,-4118.945,214.801,-144.81,63.292,-2289.431,106.538,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,1996 - 1999,B,20.9712044,0.091220111,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,7.763659396,0.187159718,7.763659396,0.169479217,8.186300836,0.157645257,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,2000 - 2005,A,15.1598846,0.119924509,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,7.763659396,0.187159718,7.904539876,0.156306893,14.24416148,0.092558475,0,0,7.1,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-7413.326308,179.1327645,-20432.27606,471.2746464,-6833.431212,165.1212535,-18356.8561,423.4035917
rijwoning hoek,2006 - 2010,A,19.98194374,0.089635205,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,7.763659396,0.187159718,14.91024646,0.092593695,16.63603234,0.084563508,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning hoek,2011 - 2014,A,15.36810802,0.091572312,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,7.763659396,0.187159718,14.91024646,0.092593695,10.9303729,0.106576083,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning hoek,2015 - 2020,A,3.428487342,0.15250312,26.15475662,0.150284252,25.90821578,0.112704384,15.09563894,0.210510657,25.55601458,0.081252817,7.763659396,0.187159718,14.91024646,0.092593695,6.915279222,0.12024149,0,0,6.35,0,9.86,0,0,0.01296,10368,0,14255,0,2789.002,17.254,3377.241,33.264,1678.593,5.72,1617.43,26.914,14207,0,20414,0,6491.961,18.427,7410.21,35.587,3675.549,26.634,6187.149,18.588,1572.067,11.772,3256.718,15.9,21388.5,0,27985.5,0,16445.5,0,26178.5,0,12519.317,20.854,17927.836,24.897,5601.702,87.968,3373.753,149.793,6874.105,1.928,9406.492,4.349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,voor 1930,E,19.14762812,0.168281733,15.37907528,0.185433932,15.7664966,0.176945883,14.21681132,0.182228901,9.743856084,0.198183615,11.82184316,0.165147143,9.779076204,0.173318211,6.926246484,0.195401226,0,0.007035359,7.3,0,9.98,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,2330.131,1.503,3577.558,3.049,10939,0,17077,0,6096.47,25.997,8322.901,57.179,3332.865,11.067,-1939,103.622,37.703,17.808,-720.837,34.794,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,8710.321,17.697,13997.61,4.971,6945.01,30.676,9443.506,50.924,3248.035,38.459,4551.814,51.575,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,9522.579667,76.62730135,16390.39036,206.2314079,4258.363348,32.06166072,9448.825319,134.4493686,4258.363348,32.06166072,9448.825319,134.4493686
rijwoning tussen,1930 - 1945,E,23.02184132,0.146938341,17.21052152,0.181700599,19.2885086,0.163879218,14.74511312,0.198465376,11.04700052,0.206918205,9.497315244,0.19371066,9.849516444,0.163879218,10.90612004,0.135703122,0,0.007035359,7.3,0,9.98,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,1388.479,3.611,2473.655,4.019,10939,0,17077,0,3853.375,35.61,5007.856,71.061,1476.298,24.225,1190.667,43.454,1135.431,3.591,1592.774,8.636,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,7947.188,26.112,11812.666,29.255,5987.947,31.165,8083.738,52.527,5530.328,6.45,6448.859,20.006,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,10115.33268,92.50807379,17135.0166,224.4446266,9522.579667,76.62730135,16390.39036,206.2314079,4258.363348,32.06166072,9448.825319,134.4493686,4258.363348,32.06166072,9448.825319,134.4493686
rijwoning tussen,1946 - 1964,D,26.61429356,0.102244008,16.22435816,0.178460348,16.08347768,0.187230158,24.32498576,0.083119483,16.40045876,0.145881737,13.23064796,0.14665658,11.99794376,0.133519475,16.8231002,0.085267911,0,0.007829621,7.3,0,10.13,0,0,0.01296,4308.017,10.509,9456.757,12.72,3707.029,5.968,4979.149,18.411,540.39,8.35,1233.847,10.627,10939,0,17077,0,3853.375,35.61,5007.856,71.061,790.736,28.257,84.106,58.458,634.331,10.003,1316.475,11.391,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,5417.601,44.606,5787.349,80.372,6756.48,12.411,4821.635,82.343,5602.625,18.092,9239.9,11.897,17578.10246,6.729110872,35492.2854,13.44153691,17578.10246,6.729110872,35492.2854,13.44153691,17578.10246,6.729110872,35492.2854,13.44153691,14436.55165,2.490161308,30299.46597,7.963858352,14436.55165,2.490161308,30299.46597,7.963858352,7133.712937,2.490161308,20275.68496,7.963858352
rijwoning tussen,1965 - 1974,C,28.7432407,0.084316967,15.57091582,0.195788647,14.1268909,0.196211289,17.50802242,0.158032678,24.90424762,0.07639244,21.66399658,0.074490554,12.04890382,0.147994944,7.928149782,0.160075445,0,0.007632555,7.7,0,9.94,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,3615.131,77.707,6793.113,83.217,2518.022,35.121,2005.911,63.673,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,18525.55467,0,38136.71184,0,8302.951569,0,24608.30828,0,8302.951569,0,24608.30828,0
rijwoning tussen,1975 - 1991,C,22.01619778,0.085584892,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,21.24135514,0.065826404,15.81745666,0.089318224,12.96462694,0.099355959,4.089156702,0.182123241,0,0.004510267,7.7,0,9.94,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,2052.801,94.858,2456.013,131.09,-1026.882,59.913,-3264.481,102.506,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,9862.443271,81.72813857,14908.34424,219.1336145,5520.559187,58.16430451,9993.30511,178.1726698
rijwoning tussen,1992 - 1995,B,14.19733114,0.108935831,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,6.589785222,0.149051548,3.807395742,0.17620626,2.187270222,0.181101857,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,2052.801,94.858,2456.013,131.09,2518.022,35.121,2005.911,63.673,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,1996 - 1999,B,13.17594766,0.091360991,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,6.378464502,0.148840227,3.138213462,0.163350917,6.167143782,0.133519475,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,2000 - 2005,B,16.48663894,0.085655332,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,16.97972062,0.037579868,5.462741382,0.143134568,7.787269302,0.098616336,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145,3690.801053,81.72813857,8311.801579,219.1336145
rijwoning tussen,2006 - 2010,A,16.2400981,0.072588667,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,23.17846174,0.004684276,10.0765771,0.083506905,11.4853819,0.082591181,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,2011 - 2014,A,13.0702873,0.0526893,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,23.17846174,0.004684276,7.928149782,0.084528288,8.879093022,0.080900616,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rijwoning tussen,2015 - 2020,A,13.0702873,0.0526893,15.57091582,0.195788647,16.27531822,0.150284252,10.00613686,0.195999968,6.202363902,0.153489283,23.17846174,0.004684276,10.0765771,0.084528288,1.729408662,0.12045281,0,0,7.7,0,9.86,0,0,0.01296,5408.113,6.27,10269.254,9.366,3707.029,5.968,4979.149,18.411,1315.585,3.666,2452.852,5.136,10939,0,17077,0,3853.375,35.61,5007.856,71.061,2026.258,21.257,-792.855,73.965,-31.064,18.355,-1159.847,41.298,9072.123,25.962,4821.314,126.055,7734.244,42.467,9948.807,82.218,12519.317,20.854,17927.836,24.897,5187.122,53.304,6875.612,78.262,2203.701,39.911,1924.433,67.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,voor 1930,E,17.69573324,0.149333309,9.278124556,0.226888013,9.278124556,0.218259084,12.83535668,0.168211293,5.720892436,0.219069146,5.016490036,0.209735815,2.938502956,0.207904368,2.621521876,0.191703113,0,0.007174355,7.1,0,8.41,0,0,0.01296,4468.401,37.723,14292.997,15.818,1860.213,23.177,5266.685,8.522,-2.393,22.418,889.303,46.875,4329.359,27.727,11157.658,35.927,619.013,72.353,5755.359,75.907,596.465,45.409,879.622,72.687,1288.253,3.186,785.807,23.857,7995.554,47.817,19436.868,30.531,2768.106,93.784,5157.979,155.192,3478.281,70.892,1505.096,155.896,6194.713,22.683,6614.936,73.153,3705.424,33.587,4382.471,68.656,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,8057.323985,62.6731141,9889.102937,184.3169628,4247.712592,25.51501182,6139.465759,112.7006753,4247.712592,25.51501182,6139.465759,112.7006753
meergezins: laag en midden,1930 - 1945,E,20.54856296,0.133730796,9.665545876,0.226641472,11.95485368,0.194872924,8.010200236,0.258550901,9.383784916,0.20540374,4.875609556,0.234354678,5.650452196,0.197267892,5.720892436,0.169620098,0,0.007174355,7.1,0,8.41,0,0,0.01296,1615.515,54.792,8276.876,58.311,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,4329.359,27.727,15562.26,16.582,1376.793,43.015,4247.895,73.487,-551.961,62.19,2396.069,67.322,399.252,12.906,873.089,17.056,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3709.099,62.082,5489.328,103.496,3420.389,47.846,5302.285,60.543,1783.314,45.823,1909.493,67.77,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,10425.52609,62.6731141,12071.4629,189.3455831,8057.323985,62.6731141,9889.102937,184.3169628,4247.712592,25.51501182,6139.465759,112.7006753,4247.712592,25.51501182,6139.465759,112.7006753
meergezins: laag en midden,1946 - 1964,D,18.29137798,0.133308154,12.79703926,0.174797456,13.18446058,0.168880475,11.91653626,0.171627645,12.44483806,0.147325762,10.89515278,0.135667902,9.028486422,0.129856582,8.218423662,0.107879228,0,0.00646244,6.35,0,8.34,0,0,0.01296,3094.952,20.457,-1345.724,169.179,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,3641.396,11.577,9524.853,5.967,1376.793,43.015,4247.895,73.487,409.692,43.187,3492.219,44.086,1288.253,3.186,785.807,23.857,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3717.8,44.892,12549.798,3.974,4479.117,41.498,3621.781,106.819,3075.598,24.491,4337.672,41.895,3818.297741,162.7826346,-2248.041797,406.3077755,3818.297741,162.7826346,-2248.041797,406.3077755,3818.297741,162.7826346,-2248.041797,406.3077755,4630.477765,130.2896349,1577.096957,323.7332207,4630.477765,130.2896349,1577.096957,323.7332207,1154.103301,106.3967529,-3272.180057,289.5156764
meergezins: laag en midden,1965 - 1974,C,18.12624464,0.110732057,13.93505036,0.172191167,15.51995576,0.122566018,13.05454736,0.136724506,10.44825848,0.144155951,9.919956684,0.116437717,9.532535364,0.076005019,3.756435684,0.149016328,0,0.004827624,7.3,0,8.29,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,619.013,72.353,5755.359,75.907,1190.934,45.012,4184.212,92.305,828.556,18.204,-640.848,65.623,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,5464.632,24.854,3787.464,114.442,815.546,59.204,-4309.648,154.353,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,7232.405245,94.82731656,3449.097635,281.7235525,3396.004334,62.43191498,809.9350872,198.0894702,3396.004334,62.43191498,809.9350872,198.0894702
meergezins: laag en midden,1975 - 1991,C,13.33630832,0.120065389,12.38536508,0.189202485,6.538825164,0.24361757,9.250774404,0.196845251,8.898573204,0.150389912,14.46335216,0.06466414,11.187881,0.072447787,3.298574124,0.144684253,0,0.002521148,7.3,0,8.3,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,4046.255,19.048,8381.372,6.199,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,10011.31147,55.12865622,19310.74038,122.4804644,5930.614851,44.99558968,14162.06923,96.90940449
meergezins: laag en midden,1992 - 1995,B,7.435068102,0.131476708,12.38536508,0.189202485,6.538825164,0.24361757,9.250774404,0.196845251,1.553308062,0.159018842,5.568401742,0.113338346,2.257710462,0.14676224,1.694188542,0.154264126,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,3682.192,21.247,6244.588,26.948,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,1996 - 1999,B,7.928149782,0.11742388,12.38536508,0.189202485,6.538825164,0.24361757,7.435068102,0.117212559,1.553308062,0.159018842,5.533181622,0.104498096,0.848905662,0.153665384,-0.841660098,0.165147143,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
