type_str,bouwjaar_str,Default_label,Vrv_GL_asl,Vrv_GL_opp,Vrv_G_asl,Vrv_G_opp,Vrv_F_asl,Vrv_F_opp,Vrv_E_asl,Vrv_E_opp,Vrv_D_asl,Vrv_D_opp,Vrv_C_asl,Vrv_C_opp,Vrv_B_asl,Vrv_B_opp,Vrv_A_asl,Vrv_A_opp,Vvent_asl,Vvent_opp,Vww_asl,Vww_opp,Ve_asl,Ve_opp,Vk_asl,Vk_opp,Ki_SGD_min_asl,Ki_SGD_min_opp,Ki_SGD_max_asl,Ki_SGD_max_opp,Ki_SFD_min_asl,Ki_SFD_min_opp,Ki_SFD_max_asl,Ki_SFD_max_opp,Ki_SED_min_asl,Ki_SED_min_opp,Ki_SED_max_asl,Ki_SED_max_opp,Ki_SGC_min_asl,Ki_SGC_min_opp,Ki_SGC_max_asl,Ki_SGC_max_opp,Ki_SFC_min_asl,Ki_SFC_min_opp,Ki_SFC_max_asl,Ki_SFC_max_opp,Ki_SEC_min_asl,Ki_SEC_min_opp,Ki_SEC_max_asl,Ki_SEC_max_opp,Ki_SDC_min_asl,Ki_SDC_min_opp,Ki_SDC_max_asl,Ki_SDC_max_opp,Ki_SGB_min_asl,Ki_SGB_min_opp,Ki_SGB_max_asl,Ki_SGB_max_opp,Ki_SFB_min_asl,Ki_SFB_min_opp,Ki_SFB_max_asl,Ki_SFB_max_opp,Ki_SEB_min_asl,Ki_SEB_min_opp,Ki_SEB_max_asl,Ki_SEB_max_opp,Ki_SDB_min_asl,Ki_SDB_min_opp,Ki_SDB_max_asl,Ki_SDB_max_opp,Ki_SCB_min_asl,Ki_SCB_min_opp,Ki_SCB_max_asl,Ki_SCB_max_opp,Ki_SGA_min_asl,Ki_SGA_min_opp,Ki_SGA_max_asl,Ki_SGA_max_opp,Ki_SFA_min_asl,Ki_SFA_min_opp,Ki_SFA_max_asl,Ki_SFA_max_opp,Ki_SEA_min_asl,Ki_SEA_min_opp,Ki_SEA_max_asl,Ki_SEA_max_opp,Ki_SDA_min_asl,Ki_SDA_min_opp,Ki_SDA_max_asl,Ki_SDA_max_opp,Ki_SCA_min_asl,Ki_SCA_min_opp,Ki_SCA_max_asl,Ki_SCA_max_opp,Ki_SBA_min_asl,Ki_SBA_min_opp,Ki_SBA_max_asl,Ki_SBA_max_opp
meergezins: laag en midden,2000 - 2005,B,4.590694969,0.122244757,13.36230416,0.204126494,6.736823235,0.250994401,7.226608249,0.113926226,19.11332327,0.093999406,11.76342482,0.0636799,2.707899769,0.110229101,2.090528798,0.14203807,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-442.78532,124.8187199,-1736.871186,276.1546453,-399.6679026,112.6678225,-1485.428807,236.1764741
meergezins: laag en midden,2006 - 2010,A,5.446510969,0.104786111,13.36230416,0.204126494,6.736823235,0.250994401,7.226608249,0.113926226,9.210505168,0.171017026,8.984419101,0.085030797,5.994233209,0.074524457,4.767521246,0.095623745,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,2011 - 2014,A,3.187156729,0.110434497,13.36230416,0.204126494,6.736823235,0.250994401,7.226608249,0.113926226,9.210505168,0.171017026,4.985362096,0.148575135,9.759823609,0.02074498,2.838511982,0.11503194,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: laag en midden,2015 - 2020,A,3.187156729,0.110434497,13.36230416,0.204126494,6.736823235,0.250994401,7.226608249,0.113926226,9.210505168,0.171017026,4.985362096,0.148575135,9.759823609,0.02074498,2.838511982,0.11503194,0,0,7.7,0,8.26,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,voor 1930,E,16.29825785,0.145146394,9.009489147,0.2447846,8.603656302,0.22486805,11.57415353,0.163495089,5.264851081,0.240607534,3.934762375,0.201816817,1.954781689,0.202075274,1.893691118,0.214277499,0,0.007174355,7.7,0,8.28,0,0,0.01296,4468.401,37.723,14292.997,15.818,1860.213,23.177,5266.685,8.522,-2.393,22.418,889.303,46.875,4329.359,27.727,11157.658,35.927,619.013,72.353,5755.359,75.907,596.465,45.409,879.622,72.687,1288.253,3.186,785.807,23.857,7995.554,47.817,19436.868,30.531,2768.106,93.784,5157.979,155.192,3478.281,70.892,1505.096,155.896,6194.713,22.683,6614.936,73.153,3705.424,33.587,4382.471,68.656,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,7570.466371,56.38041414,9013.26596,158.7675543,3760.854978,19.22231186,5263.628782,87.15126687,3760.854978,19.22231186,5263.628782,87.15126687
meergezins: hoog,1930 - 1945,E,19.07110169,0.129981334,9.427469681,0.244518612,11.36143778,0.200773749,6.884281849,0.25130181,9.287870934,0.225598574,3.79920112,0.225506147,4.590694969,0.191737017,5.358034286,0.189594053,0,0.007174355,7.7,0,8.28,0,0,0.01296,1615.515,54.792,8276.876,58.311,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,4329.359,27.727,15562.26,16.582,1376.793,43.015,4247.895,73.487,-551.961,62.19,2396.069,67.322,399.252,12.906,873.089,17.056,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3709.099,62.082,5489.328,103.496,3420.389,47.846,5302.285,60.543,1783.314,45.823,1909.493,67.77,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,9938.668478,56.38041414,11195.62593,163.7961746,7570.466371,56.38041414,9013.26596,158.7675543,3760.854978,19.22231186,5263.628782,87.15126687,3760.854978,19.22231186,5263.628782,87.15126687
meergezins: hoog,1946 - 1964,D,15.75053561,0.129570542,11.55537058,0.188585217,11.43401098,0.17399424,9.554427769,0.166815655,11.37674663,0.1618105,8.476064397,0.130545488,6.747351289,0.126215744,6.854000654,0.120582762,0,0.00646244,7.7,0,8.28,0,0,0.01296,3094.952,20.457,-1345.724,169.179,2236.854,7.835,3309.921,30.677,-2.393,22.418,889.303,46.875,3641.396,11.577,9524.853,5.967,1376.793,43.015,4247.895,73.487,409.692,43.187,3492.219,44.086,1288.253,3.186,785.807,23.857,8033.976,47.399,20899.359,21.052,2768.106,93.784,5157.979,155.192,3717.8,44.892,12549.798,3.974,4479.117,41.498,3621.781,106.819,3075.598,24.491,4337.672,41.895,3994.839516,146.4384287,-1191.671703,351.4825023,3994.839516,146.4384287,-1191.671703,351.4825023,3994.839516,146.4384287,-1191.671703,351.4825023,4807.019539,113.9454291,2633.46705,268.9079476,4807.019539,113.9454291,2633.46705,268.9079476,1330.645075,90.05254705,-2215.809964,234.6904032
meergezins: hoog,1965 - 1974,D,21.1482544,0.10762742,18.95277297,0.185773348,19.73194138,0.126277362,16.21875424,0.132891108,15.46465893,0.158329041,13.04032879,0.112041377,12.79549024,0.073874037,8.258537872,0.166564045,0,0.004827624,4.95,0,8.18,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,619.013,72.353,5755.359,75.907,1190.934,45.012,4184.212,92.305,828.556,18.204,-640.848,65.623,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,5464.632,24.854,3787.464,114.442,815.546,59.204,-4309.648,154.353,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,7037.603185,83.66127771,3785.623746,237.132539,3201.202275,51.26587613,1146.461198,153.4984566,3201.202275,51.26587613,1146.461198,153.4984566
meergezins: hoog,1975 - 1991,C,15.96683758,0.11669907,16.69723749,0.204126494,9.921534346,0.250994401,11.99585134,0.191326225,13.16848318,0.165175911,16.89165924,0.062222616,13.87864654,0.07041654,7.142115459,0.161721838,0,0.002521148,5.3,0,8.32,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,4046.255,19.048,8381.372,6.199,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,9489.289617,48.63718583,13168.29773,103.0943392,5408.592999,38.5041193,8019.626581,77.52327934
meergezins: hoog,1992 - 1995,B,10.45638603,0.127790445,16.69723749,0.204126494,9.921534346,0.250994401,11.99585134,0.191326225,5.355674716,0.174653218,8.555635546,0.10905903,5.424187947,0.142647411,5.607935563,0.172429807,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,-1437.404,63.021,1812.108,90.138,-2.393,22.418,889.303,46.875,5105.12,26.53,15562.26,16.582,1481.664,53.617,11258.02,38.903,1190.934,45.012,4184.212,92.305,-148.105,32.632,329.61,68.057,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,-2073.85,128.326,-7191.838,302.171,6086.289,21.859,7702.755,84.283,3682.192,21.247,6244.588,26.948,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,1996 - 1999,B,10.93564299,0.114131622,16.69723749,0.204126494,9.921534346,0.250994401,10.45638603,0.113926226,5.355674716,0.174653218,8.521745232,0.100552561,4.054882347,0.149357008,2.773472971,0.184594376,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,2000 - 2005,B,7.820472747,0.122244757,16.69723749,0.204126494,9.921534346,0.250994401,10.45638603,0.113926226,22.76297216,0.093999406,14.96090482,0.0636799,5.937677547,0.110229101,5.804773243,0.14203807,0,0,5.55,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-762.8434389,115.4420533,-2237.291453,243.5200085,-680.8532794,103.0406225,-1862.72369,202.7482987
meergezins: hoog,2006 - 2010,A,8.751399858,0.104786111,16.69723749,0.204126494,9.921534346,0.250994401,10.45638603,0.113926226,12.94502961,0.171017026,12.2562591,0.085030797,9.299122098,0.074524457,8.568143469,0.095623745,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,2011 - 2014,A,6.492045618,0.110434497,16.69723749,0.204126494,9.921534346,0.250994401,10.45638603,0.113926226,12.94502961,0.171017026,8.257202096,0.148575135,13.0647125,0.02074498,6.639134205,0.11503194,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meergezins: hoog,2015 - 2020,A,6.492045618,0.110434497,16.69723749,0.204126494,9.921534346,0.250994401,10.45638603,0.113926226,12.94502961,0.171017026,8.257202096,0.148575135,13.0647125,0.02074498,-0.368287203,0.165658591,0,0,5.5,0,8.21,0,0,0.01296,1683.597,52.598,8281.745,55.683,1305.904,22.548,3265.537,46.313,-2.393,22.418,889.303,46.875,4651.956,25.638,12615.52,26.238,1116.569,50.192,4026.157,91.851,740.691,43.059,4593.118,49.912,894.546,12.241,585.236,40.765,8257.943,46.108,20149.711,25.374,2768.106,93.784,5157.979,155.192,2651.623,74.026,3577.581,140.186,5391.55,29.612,6452.562,74.529,3290.76,27.883,4827.392,46.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
