gem2020;wijk2020;buurt2020;woningtype;verschilfactor
GM0599;WK059904;BU05990455;2;0.917428587
GM0599;WK059904;BU05990455;3;0.93111572
GM0599;WK059904;BU05990455;4;1.003427846
GM0599;WK059904;BU05990455;5;1.069946096
GM0599;WK059904;BU05990455;6;0.979281888
GM0599;WK059904;BU05990456;1;0.979281888
GM0599;WK059904;BU05990456;2;0.904685474
GM0599;WK059904;BU05990456;3;0.940842577
GM0599;WK059904;BU05990456;4;0.959607891
GM0599;WK059904;BU05990456;5;0.986384101
GM0599;WK059904;BU05990456;6;0.761178079
GM0599;WK059904;BU05990457;3;0.979281888
GM0599;WK059904;BU05990457;4;0.971591136
GM0599;WK059905;BU05990515;3;1.04046858
GM0599;WK059905;BU05990515;4;1.070685244
GM0599;WK059905;BU05990515;5;0.916372703
GM0599;WK059905;BU05990515;6;1.013987329
GM0599;WK059905;BU05990516;3;1.04046858
GM0599;WK059905;BU05990516;4;1.047357037
GM0599;WK059905;BU05990516;5;1.008761892
GM0599;WK059905;BU05990516;6;1.062226377
GM0599;WK059905;BU05990531;1;1.04046858
GM0599;WK059905;BU05990531;4;1.04046858
GM0599;WK059905;BU05990531;5;1.13536462
GM0599;WK059905;BU05990531;6;1.074575223
GM0599;WK059905;BU05990532;2;1.04046858
GM0599;WK059905;BU05990532;3;1.04046858
GM0599;WK059905;BU05990532;4;1.04046858
GM0599;WK059905;BU05990532;5;1.073054123
GM0599;WK059905;BU05990532;6;1.040309894
GM0599;WK059905;BU05990534;1;1.04046858
GM0599;WK059905;BU05990534;3;1.04046858
GM0599;WK059905;BU05990534;4;0.964115531
GM0599;WK059905;BU05990534;5;1.034709712
GM0599;WK059905;BU05990534;6;1.04194566
GM0599;WK059905;BU05990535;2;1.04046858
GM0599;WK059905;BU05990535;3;1.04046858
GM0599;WK059905;BU05990535;4;1.026845013
GM0599;WK059905;BU05990535;5;1.027610611
GM0599;WK059905;BU05990535;6;1.011216139
GM0599;WK059906;BU05990660;1;0.954433456
GM0599;WK059906;BU05990660;2;0.906118569
GM0599;WK059906;BU05990660;3;0.935334359
GM0599;WK059906;BU05990660;4;0.98922126
GM0599;WK059906;BU05990660;5;0.967990303
GM0599;WK059906;BU05990660;6;0.967067138
GM0599;WK059906;BU05990661;1;0.954433456
GM0599;WK059906;BU05990661;2;0.954433456
GM0599;WK059906;BU05990661;3;0.915259767
GM0599;WK059906;BU05990661;4;0.960873497
GM0599;WK059906;BU05990661;5;0.988975921
GM0599;WK059906;BU05990661;6;1.007066286
GM0599;WK059906;BU05990662;1;0.846154087
GM0599;WK059906;BU05990662;2;0.824885661
GM0599;WK059906;BU05990662;3;0.962316519
GM0599;WK059906;BU05990662;4;0.985927842
GM0599;WK059906;BU05990662;5;0.94444243
GM0599;WK059906;BU05990662;6;1.00732068
GM0599;WK059906;BU05990664;1;0.909596674
GM0599;WK059906;BU05990664;2;0.926460292
GM0599;WK059906;BU05990664;3;0.943174901
GM0599;WK059906;BU05990664;4;1.0334954
GM0599;WK059906;BU05990664;5;1.173741446
GM0599;WK059906;BU05990665;1;0.864429368
GM0599;WK059906;BU05990665;2;0.858294364
GM0599;WK059906;BU05990665;3;0.899051979
GM0599;WK059906;BU05990665;4;0.919285193
GM0599;WK059906;BU05990665;5;0.852366252
GM0599;WK059906;BU05990665;6;1.068371812
GM0599;WK059908;BU05990814;4;0.978577359
GM0599;WK059908;BU05990814;5;0.962692125
GM0599;WK059908;BU05990814;6;0.937750904
GM0599;WK059908;BU05990836;3;0.978577359
GM0599;WK059908;BU05990836;4;0.978577359
GM0599;WK059908;BU05990836;5;1.087838228
GM0599;WK059908;BU05990836;6;1.046852881
GM0599;WK059908;BU05990837;2;0.978577359
GM0599;WK059908;BU05990837;3;0.978577359
GM0599;WK059908;BU05990837;4;0.963383784
GM0599;WK059908;BU05990837;5;0.916320734
GM0599;WK059908;BU05990837;6;0.961342306
GM0599;WK059908;BU05990841;1;0.978577359
GM0599;WK059908;BU05990841;2;0.978577359
GM0599;WK059908;BU05990841;3;0.978577359
GM0599;WK059908;BU05990841;4;0.968213972
GM0599;WK059908;BU05990841;5;0.9986527
GM0599;WK059908;BU05990841;6;1.028549448
GM0599;WK059908;BU05990842;1;0.873482951
GM0599;WK059908;BU05990842;2;0.978577359
GM0599;WK059908;BU05990842;3;0.919030416
GM0599;WK059908;BU05990842;4;0.949598745
GM0599;WK059908;BU05990842;5;0.907165949
GM0599;WK059908;BU05990842;6;0.980248281
GM0599;WK059908;BU05990843;1;0.978577359
GM0599;WK059908;BU05990843;2;0.978577359
GM0599;WK059908;BU05990845;1;0.978577359
GM0599;WK059908;BU05990845;2;0.978577359
GM0599;WK059908;BU05990845;3;0.978577359
GM0599;WK059908;BU05990845;4;0.978577359
GM0599;WK059908;BU05990847;2;0.978577359
GM0599;WK059908;BU05990847;3;0.978577359
GM0599;WK059908;BU05990847;4;0.978577359
GM0599;WK059908;BU05990847;5;0.988292455
GM0599;WK059908;BU05990847;6;0.993044773
GM0599;WK059910;BU05991079;3;1.004800799
GM0599;WK059910;BU05991079;4;1.004800799
GM0599;WK059910;BU05991079;5;0.915891294
GM0599;WK059910;BU05991079;6;0.986663287
GM0599;WK059910;BU05991080;1;1.004800799
GM0599;WK059910;BU05991080;2;1.02753997
GM0599;WK059910;BU05991080;3;1.117575835
GM0599;WK059910;BU05991080;4;1.100421347
GM0599;WK059910;BU05991080;5;1.028851216
GM0599;WK059910;BU05991080;6;0.959547317
GM0599;WK059910;BU05991081;1;1.004800799
GM0599;WK059910;BU05991081;2;1.004800799
GM0599;WK059910;BU05991081;3;0.960854415
GM0599;WK059910;BU05991081;4;0.93128789
GM0599;WK059910;BU05991081;5;0.950053407
GM0599;WK059910;BU05991081;6;0.980064918
GM0599;WK059910;BU05991082;1;1.004800799
GM0599;WK059910;BU05991082;2;1.004800799
GM0599;WK059910;BU05991082;3;1.004800799
GM0599;WK059910;BU05991082;4;0.947763534
GM0599;WK059910;BU05991082;5;0.933966432
GM0599;WK059910;BU05991082;6;1.023896389
GM0599;WK059910;BU05991085;3;1.004800799
GM0599;WK059910;BU05991085;4;1.13367925
GM0599;WK059910;BU05991085;5;1.036348283
GM0599;WK059910;BU05991085;6;1.045154677
GM0599;WK059910;BU05991086;1;1.004800799
GM0599;WK059910;BU05991086;3;1.004800799
GM0599;WK059910;BU05991086;4;1.004800799
GM0599;WK059910;BU05991086;5;0.976832735
GM0599;WK059910;BU05991086;6;1.004831873
GM0599;WK059910;BU05991087;3;1.004800799
GM0599;WK059910;BU05991087;4;1.099114671
GM0599;WK059910;BU05991087;5;0.914631646
GM0599;WK059910;BU05991087;6;0.975743454
GM0599;WK059910;BU05991088;3;1.004800799
GM0599;WK059910;BU05991088;4;1.004800799
GM0599;WK059910;BU05991088;5;1.004800799
GM0599;WK059910;BU05991088;6;1.066765347
GM0599;WK059912;BU05991283;1;0.953992814
GM0599;WK059912;BU05991283;2;1.050954889
GM0599;WK059912;BU05991283;3;0.977521724
GM0599;WK059912;BU05991283;4;1.027698695
GM0599;WK059912;BU05991283;5;1.000810217
GM0599;WK059912;BU05991283;6;1.013512793
GM0599;WK059912;BU05991284;1;0.939308362
GM0599;WK059912;BU05991284;2;0.870696072
GM0599;WK059912;BU05991284;3;1.018129768
GM0599;WK059912;BU05991284;4;1.047850411
GM0599;WK059912;BU05991284;5;1.01234674
GM0599;WK059912;BU05991284;6;1.030520356
GM0599;WK059912;BU05991289;1;1.008093217
GM0599;WK059912;BU05991289;2;1.015414542
GM0599;WK059912;BU05991289;3;0.963716469
GM0599;WK059912;BU05991289;4;0.997216362
GM0599;WK059912;BU05991289;5;1.012495331
GM0599;WK059912;BU05991289;6;0.989920272
GM0599;WK059912;BU05991290;1;0.992222526
GM0599;WK059912;BU05991290;2;0.992222526
GM0599;WK059912;BU05991290;3;0.968270551
GM0599;WK059912;BU05991290;4;0.996764757
GM0599;WK059912;BU05991290;5;0.892879312
GM0599;WK059913;BU05991391;1;1.020801981
GM0599;WK059913;BU05991391;2;0.979684735
GM0599;WK059913;BU05991391;3;1.051372936
GM0599;WK059913;BU05991391;4;1.080670595
GM0599;WK059913;BU05991391;5;0.981971793
GM0599;WK059913;BU05991391;6;1.036434223
GM0599;WK059914;BU05991444;1;0.90393148
GM0599;WK059914;BU05991444;2;0.878655158
GM0599;WK059914;BU05991444;3;0.930197162
GM0599;WK059914;BU05991444;4;1.000264585
GM0599;WK059914;BU05991444;5;0.995125012
GM0599;WK059914;BU05991444;6;1.084761929
GM0599;WK059914;BU05991446;1;1.01389407
GM0599;WK059914;BU05991446;2;1.01389407
GM0599;WK059914;BU05991446;3;0.975990063
GM0599;WK059914;BU05991446;4;1.022813061
GM0599;WK059914;BU05991446;5;1.01389407
GM0599;WK059914;BU05991448;1;0.918877418
GM0599;WK059914;BU05991448;2;0.845121161
GM0599;WK059914;BU05991448;3;0.993563441
GM0599;WK059914;BU05991448;4;1.038709515
GM0599;WK059914;BU05991448;5;1.014848198
GM0599;WK059914;BU05991448;6;1.105438641
GM0599;WK059914;BU05991449;1;1.01389407
GM0599;WK059914;BU05991449;2;1.01389407
GM0599;WK059914;BU05991449;3;0.921353293
GM0599;WK059914;BU05991449;4;1.003800016
GM0599;WK059914;BU05991449;5;0.953294606
GM0599;WK059914;BU05991449;6;0.952807445
GM0599;WK059914;BU05991463;1;1.01389407
GM0599;WK059914;BU05991463;2;1.01389407
GM0599;WK059914;BU05991463;3;1.010087812
GM0599;WK059914;BU05991463;4;1.058092385
GM0599;WK059914;BU05991463;5;0.963160652
GM0599;WK059914;BU05991463;6;1.107612577
GM0599;WK059914;BU05991466;1;1.01389407
GM0599;WK059914;BU05991467;2;1.01389407
GM0599;WK059914;BU05991467;3;1.01389407
GM0599;WK059914;BU05991467;4;1.01389407
GM0599;WK059914;BU05991468;1;0.958174902
GM0599;WK059914;BU05991468;2;1.01389407
GM0599;WK059914;BU05991468;3;1.01389407
GM0599;WK059914;BU05991468;4;1.01389407
GM0599;WK059915;BU05991570;1;0.963029289
GM0599;WK059915;BU05991570;2;0.963029289
GM0599;WK059915;BU05991570;3;0.963029289
GM0599;WK059915;BU05991570;4;0.963029289
GM0599;WK059915;BU05991570;5;0.963029289
GM0599;WK059915;BU05991571;2;0.963029289
GM0599;WK059915;BU05991571;3;0.963029289
GM0599;WK059915;BU05991571;4;0.941516927
GM0599;WK059915;BU05991571;5;1.024086222
GM0599;WK059915;BU05991571;6;0.982865608
GM0599;WK059915;BU05991572;1;0.963029289
GM0599;WK059915;BU05991572;3;0.963029289
GM0599;WK059915;BU05991572;4;0.933294633
GM0599;WK059915;BU05991572;5;0.960773383
GM0599;WK059915;BU05991572;6;0.942837492
GM0599;WK059915;BU05991573;1;0.963029289
GM0599;WK059915;BU05991573;2;0.963029289
GM0599;WK059915;BU05991573;3;0.931116461
GM0599;WK059915;BU05991573;4;0.961353118
GM0599;WK059915;BU05991573;5;0.917571818
GM0599;WK059915;BU05991573;6;0.953763633
GM0599;WK059915;BU05991574;1;0.963029289
GM0599;WK059915;BU05991574;2;0.963029289
GM0599;WK059915;BU05991574;3;0.951735136
GM0599;WK059915;BU05991574;4;0.978928273
GM0599;WK059915;BU05991574;5;0.986388108
GM0599;WK059915;BU05991574;6;0.959503766
GM0599;WK059915;BU05991575;1;0.963029289
GM0599;WK059915;BU05991575;2;0.963029289
GM0599;WK059915;BU05991575;3;0.940410037
GM0599;WK059915;BU05991575;4;0.866979942
GM0599;WK059915;BU05991576;6;1.019090594
GM0599;WK059915;BU05991577;1;0.963029289
GM0599;WK059915;BU05991577;2;0.963029289
GM0599;WK059915;BU05991577;3;0.918900573
GM0599;WK059915;BU05991577;4;0.949659957
GM0599;WK059915;BU05991577;5;0.933412996
GM0599;WK059915;BU05991577;6;0.938514155
GM0599;WK059915;BU05991578;1;0.963029289
GM0599;WK059915;BU05991578;2;0.963029289
GM0599;WK059915;BU05991578;3;0.963029289
GM0599;WK059915;BU05991578;4;0.963029289
GM0599;WK059915;BU05991578;5;0.963029289
GM0599;WK059915;BU05991578;6;0.963029289
GM0599;WK059915;BU05991593;1;0.963029289
GM0599;WK059915;BU05991593;2;0.971797328
GM0599;WK059915;BU05991593;3;1.017171068
GM0599;WK059915;BU05991593;4;1.033940783
GM0599;WK059915;BU05991593;5;0.933755756
GM0599;WK059915;BU05991593;6;0.963029289
GM0599;WK059916;BU05991692;1;1.013196372
GM0599;WK059916;BU05991692;2;1.035166202
GM0599;WK059916;BU05991692;3;1.016482332
GM0599;WK059916;BU05991692;4;1.056976323
GM0599;WK059916;BU05991692;5;0.962095377
GM0599;WK059916;BU05991692;6;0.914926175
GM0599;WK059916;BU05991699;1;1.013196372
GM0599;WK059916;BU05991699;2;1.013196372
GM0599;WK059916;BU05991699;3;1.03125345
GM0599;WK059916;BU05991699;4;1.02853526
GM0599;WK059916;BU05991699;5;0.898270477
GM0599;WK059916;BU05991699;6;1.006444712
GM0599;WK059917;BU05991701;1;0.970551911
GM0599;WK059917;BU05991701;2;1.060748388
GM0599;WK059917;BU05991701;3;0.95205298
GM0599;WK059917;BU05991701;4;0.970900342
GM0599;WK059917;BU05991701;5;1.060748388
GM0599;WK059917;BU05991702;1;1.060748388
GM0599;WK059917;BU05991702;2;1.060748388
GM0599;WK059917;BU05991702;3;1.065295201
GM0599;WK059917;BU05991702;4;1.093548686
GM0599;WK059917;BU05991702;5;1.057779695
GM0599;WK059917;BU05991702;6;1.140977103
GM0599;WK059917;BU05991703;1;1.060748388
GM0599;WK059918;BU05991853;1;0.995988276
GM0599;WK059918;BU05991853;3;0.995988276
GM0599;WK059918;BU05991853;4;0.995988276
GM0599;WK059918;BU05991853;5;0.995988276
GM0599;WK059919;BU05991926;1;0.995988276
GM0599;WK059919;BU05991926;5;0.995988276
GM0599;WK059921;BU05992196;1;0.995988276
GM0599;WK059924;BU05992459;1;0.995988276
GM0599;WK059927;BU05992704;1;0.935971145
GM0599;WK059927;BU05992704;2;0.980247128
GM0599;WK059927;BU05992704;3;1.032835262
GM0599;WK059927;BU05992704;4;1.046048837
GM0599;WK059927;BU05992704;5;1.04011637
GM0599;WK059927;BU05992704;6;1.008061902
GM0603;WK060301;BU06030111;3;0.948972379
GM0603;WK060301;BU06030111;4;0.932633867
GM0603;WK060301;BU06030111;5;1.016157544
GM0603;WK060301;BU06030111;6;0.948972379
GM0603;WK060301;BU06030112;1;0.948972379
GM0603;WK060301;BU06030112;2;0.948972379
GM0603;WK060301;BU06030112;3;0.825513402
GM0603;WK060301;BU06030112;4;0.912994446
GM0603;WK060301;BU06030112;5;0.896422849
GM0603;WK060301;BU06030112;6;0.892526155
GM0603;WK060302;BU06030221;1;0.952267003
GM0603;WK060302;BU06030221;2;0.952267003
GM0603;WK060302;BU06030221;3;0.952267003
GM0603;WK060302;BU06030221;4;0.942381706
GM0603;WK060302;BU06030221;5;0.941841597
GM0603;WK060302;BU06030221;6;0.952267003
GM0603;WK060302;BU06030222;1;0.952267003
GM0603;WK060302;BU06030222;2;0.952267003
GM0603;WK060302;BU06030222;3;0.912796649
GM0603;WK060302;BU06030222;4;0.956744605
GM0603;WK060302;BU06030222;5;0.952701965
GM0603;WK060302;BU06030222;6;0.938698294
GM0603;WK060302;BU06030223;1;0.952267003
GM0603;WK060302;BU06030223;2;0.952267003
GM0603;WK060302;BU06030223;3;0.952267003
GM0603;WK060302;BU06030223;4;0.952267003
GM0603;WK060302;BU06030223;5;0.927272625
GM0603;WK060302;BU06030224;1;0.952267003
GM0603;WK060302;BU06030224;2;0.952267003
GM0603;WK060302;BU06030224;3;0.952267003
GM0603;WK060302;BU06030224;4;0.966970824
GM0603;WK060302;BU06030224;5;0.975126879
GM0603;WK060302;BU06030224;6;0.952984905
GM0603;WK060302;BU06030225;2;0.952267003
GM0603;WK060302;BU06030225;3;0.952267003
GM0603;WK060302;BU06030225;4;0.952267003
GM0603;WK060302;BU06030225;5;0.929787912
GM0603;WK060302;BU06030225;6;0.952267003
GM0603;WK060303;BU06030391;1;0.829244404
GM0603;WK060303;BU06030391;2;0.829244404
GM0603;WK060303;BU06030392;1;0.829244404
GM0603;WK060303;BU06030392;2;0.829244404
GM0603;WK060303;BU06030392;3;0.829244404
GM0603;WK060303;BU06030392;4;0.829244404
GM0603;WK060303;BU06030392;5;0.829244404
GM0603;WK060303;BU06030392;6;0.829244404
GM0603;WK060304;BU06030431;1;0.939964454
GM0603;WK060304;BU06030431;2;0.939964454
GM0603;WK060304;BU06030431;3;0.939964454
GM0603;WK060304;BU06030431;4;0.939964454
GM0603;WK060304;BU06030432;1;0.939964454
GM0603;WK060304;BU06030432;3;0.939964454
GM0603;WK060304;BU06030432;4;0.867565281
GM0603;WK060304;BU06030432;6;0.991449504
GM0603;WK060304;BU06030434;1;0.939964454
GM0603;WK060304;BU06030434;2;0.939964454
GM0603;WK060304;BU06030434;3;0.939964454
GM0603;WK060304;BU06030434;4;0.940215508
GM0603;WK060304;BU06030434;5;0.96278397
GM0603;WK060304;BU06030434;6;0.951580008
GM0603;WK060305;BU06030581;3;1.080909305
GM0603;WK060305;BU06030581;4;1.080909305
GM0603;WK060305;BU06030581;5;1.080675448
GM0603;WK060305;BU06030581;6;1.088798131
GM0603;WK060306;BU06030633;3;0.986415917
GM0603;WK060306;BU06030633;4;0.986415917
GM0603;WK060306;BU06030633;5;1.072087089
GM0603;WK060306;BU06030633;6;1.05011581
GM0603;WK060306;BU06030641;1;0.986415917
GM0603;WK060306;BU06030642;1;0.986415917
GM0603;WK060306;BU06030642;3;0.986415917
GM0603;WK060306;BU06030642;4;0.986415917
GM0603;WK060306;BU06030642;5;0.939098447
GM0603;WK060306;BU06030642;6;0.945535266
GM0603;WK060306;BU06030643;5;0.985011586
GM0603;WK060306;BU06030643;6;0.984450375
GM0603;WK060307;BU06030771;3;1.007650518
GM0603;WK060307;BU06030771;4;1.003381089
GM0603;WK060307;BU06030771;5;1.06494217
GM0603;WK060307;BU06030771;6;0.996698751
GM0603;WK060308;BU06030851;1;0.940817734
GM0603;WK060308;BU06030851;2;0.940817734
GM0603;WK060308;BU06030851;5;0.940817734
GM0603;WK060308;BU06030852;1;0.940817734
GM0603;WK060308;BU06030852;2;0.940817734
GM0603;WK060308;BU06030852;3;0.93403299
GM0603;WK060308;BU06030852;4;0.997537702
GM0603;WK060308;BU06030852;5;0.939854575
GM0603;WK060308;BU06030852;6;0.964758477
GM0603;WK060308;BU06030853;1;0.940817734
GM0603;WK060308;BU06030853;2;0.940817734
GM0603;WK060308;BU06030853;3;0.940817734
GM0603;WK060308;BU06030853;4;0.940817734
GM0603;WK060308;BU06030854;2;0.940817734
GM0603;WK060308;BU06030854;3;0.875897595
GM0603;WK060308;BU06030854;4;0.953471644
GM0603;WK060308;BU06030854;5;0.876491747
GM0603;WK060308;BU06030854;6;0.924725502
GM0603;WK060309;BU06030961;3;0.965113865
GM0603;WK060309;BU06030961;4;0.966779128
GM0603;WK060309;BU06030961;6;1.136641848
GM0603;WK060309;BU06030962;1;1.013460459
GM0603;WK060309;BU06030962;2;1.013460459
GM0603;WK060309;BU06030962;3;1.013460459
GM0603;WK060309;BU06030962;4;1.013460459
GM0603;WK060309;BU06030962;5;1.013460459
GM0603;WK060309;BU06030963;1;1.013460459
GM0603;WK060309;BU06030963;2;1.013460459
GM0603;WK060309;BU06030963;3;1.049358537
GM0603;WK060309;BU06030963;4;1.118375032
GM0603;WK060309;BU06030963;5;1.013460459
GM0603;WK060310;BU06031064;1;0.984064249
GM0603;WK060310;BU06031064;2;0.984064249
GM0603;WK060310;BU06031064;3;0.984064249
GM0603;WK060310;BU06031064;4;0.984064249
GM0603;WK060310;BU06031064;5;0.984064249
GM0603;WK060310;BU06031082;1;0.984064249
GM0603;WK060310;BU06031083;1;0.984064249
GM0603;WK060310;BU06031083;2;0.984064249
GM0603;WK060310;BU06031083;3;0.984064249
GM0603;WK060310;BU06031083;4;0.984064249
GM0603;WK060310;BU06031083;5;1.07335262
GM0603;WK060310;BU06031084;1;0.984064249
GM0603;WK060310;BU06031084;2;0.984064249
GM0603;WK060310;BU06031084;3;0.984064249
GM0603;WK060310;BU06031084;4;0.984064249
GM0603;WK060310;BU06031084;5;0.984064249
GM0603;WK060311;BU06031193;1;1.076670587
GM0603;WK060311;BU06031193;2;1.076670587
GM0603;WK060311;BU06031193;3;1.076670587
GM0603;WK060311;BU06031193;4;1.076670587
GM0603;WK060311;BU06031194;1;1.076670587
GM0603;WK060311;BU06031194;2;1.076670587
GM0603;WK060311;BU06031194;3;1.087944449
GM0603;WK060311;BU06031194;4;1.095147633
GM0603;WK060311;BU06031194;5;1.145056521
GM0603;WK060311;BU06031194;6;1.034419578
GM0606;WK060600;BU06060000;1;0.947899303
GM0606;WK060600;BU06060000;2;0.947899303
GM0606;WK060600;BU06060000;3;0.947899303
GM0606;WK060600;BU06060000;4;0.972194867
GM0606;WK060600;BU06060000;5;0.891803805
GM0606;WK060600;BU06060000;6;1.065013665
GM0606;WK060601;BU06060101;5;1.012196873
GM0606;WK060601;BU06060102;2;1.012196873
GM0606;WK060601;BU06060102;3;1.012196873
GM0606;WK060601;BU06060102;4;1.025711346
GM0606;WK060601;BU06060102;5;1.028228457
GM0606;WK060601;BU06060102;6;1.01435207
GM0606;WK060601;BU06060103;1;1.012196873
GM0606;WK060601;BU06060103;2;1.012196873
GM0606;WK060601;BU06060103;3;1.012196873
GM0606;WK060601;BU06060103;4;0.995161113
GM0606;WK060601;BU06060103;5;1.01852919
GM0606;WK060601;BU06060103;6;1.084022227
GM0606;WK060601;BU06060104;5;1.012196873
GM0606;WK060601;BU06060104;6;1.021062574
GM0606;WK060601;BU06060105;3;1.012196873
GM0606;WK060601;BU06060105;4;1.012196873
GM0606;WK060601;BU06060105;5;1.012196873
GM0606;WK060601;BU06060105;6;0.964338152
GM0606;WK060601;BU06060106;4;1.012196873
GM0606;WK060601;BU06060106;5;0.99880773
GM0606;WK060601;BU06060106;6;1.054178892
GM0606;WK060601;BU06060107;1;1.012196873
GM0606;WK060601;BU06060107;3;1.012196873
GM0606;WK060601;BU06060107;4;1.03024882
GM0606;WK060601;BU06060107;5;1.021268095
GM0606;WK060601;BU06060107;6;1.006975811
GM0606;WK060602;BU06060201;1;1.006549738
GM0606;WK060602;BU06060201;2;1.006549738
GM0606;WK060602;BU06060201;3;1.006549738
GM0606;WK060602;BU06060201;4;1.088387225
GM0606;WK060602;BU06060201;5;1.040325775
GM0606;WK060602;BU06060201;6;0.870448738
GM0606;WK060602;BU06060202;1;1.006549738
GM0606;WK060602;BU06060202;3;1.006549738
GM0606;WK060602;BU06060202;4;1.006549738
GM0606;WK060602;BU06060202;5;1.021997738
GM0606;WK060602;BU06060202;6;1.03026469
GM0606;WK060602;BU06060203;1;1.006549738
GM0606;WK060602;BU06060203;2;1.006549738
GM0606;WK060602;BU06060203;3;1.006549738
GM0606;WK060602;BU06060203;4;1.006549738
GM0606;WK060602;BU06060203;5;1.080413976
GM0606;WK060602;BU06060203;6;1.010935427
GM0606;WK060603;BU06060301;3;0.983379929
GM0606;WK060603;BU06060301;4;0.933388855
GM0606;WK060603;BU06060301;5;0.992110006
GM0606;WK060603;BU06060301;6;0.972037561
GM0606;WK060603;BU06060302;1;0.983379929
GM0606;WK060603;BU06060302;2;0.983379929
GM0606;WK060603;BU06060302;3;0.967298266
GM0606;WK060603;BU06060302;4;0.993693104
GM0606;WK060603;BU06060302;5;0.95548004
GM0606;WK060603;BU06060302;6;0.953557404
GM0606;WK060603;BU06060303;1;0.983379929
GM0606;WK060603;BU06060303;2;0.983379929
GM0606;WK060603;BU06060303;3;0.983379929
GM0606;WK060603;BU06060303;4;1.070179333
GM0606;WK060603;BU06060303;5;1.070568485
GM0606;WK060603;BU06060303;6;1.075823084
GM0606;WK060603;BU06060304;1;0.983379929
GM0606;WK060603;BU06060304;2;0.983379929
GM0606;WK060603;BU06060304;3;0.983379929
GM0606;WK060603;BU06060304;4;0.991452382
GM0606;WK060603;BU06060304;5;0.978656793
GM0606;WK060603;BU06060304;6;0.987087668
GM0606;WK060603;BU06060305;1;0.983379929
GM0606;WK060603;BU06060305;2;0.983379929
GM0606;WK060603;BU06060305;3;0.983379929
GM0606;WK060603;BU06060305;4;1.052684089
GM0606;WK060603;BU06060305;5;1.044791984
GM0606;WK060603;BU06060305;6;1.015809353
GM0606;WK060603;BU06060306;1;0.983379929
GM0606;WK060603;BU06060306;2;0.983379929
GM0606;WK060603;BU06060306;3;0.983379929
GM0606;WK060603;BU06060306;4;1.024306948
GM0606;WK060603;BU06060306;5;1.089854385
GM0606;WK060603;BU06060306;6;1.10709716
GM0606;WK060603;BU06060307;1;0.983379929
GM0606;WK060603;BU06060307;2;0.983379929
GM0606;WK060603;BU06060307;3;0.870051896
GM0606;WK060603;BU06060307;4;0.926073659
GM0606;WK060603;BU06060307;5;0.983379929
GM0606;WK060603;BU06060307;6;0.986296961
GM0606;WK060603;BU06060308;1;0.983379929
GM0606;WK060603;BU06060308;2;0.983379929
GM0606;WK060603;BU06060308;3;0.983379929
GM0606;WK060603;BU06060308;4;0.983379929
GM0606;WK060603;BU06060308;5;0.983379929
GM0606;WK060603;BU06060308;6;1.039726866
GM0606;WK060603;BU06060309;2;0.983379929
GM0606;WK060603;BU06060309;3;0.983379929
GM0606;WK060603;BU06060309;4;0.999812017
GM0606;WK060603;BU06060309;6;1.002018522
GM0606;WK060604;BU06060401;1;1.072140621
GM0606;WK060604;BU06060401;2;1.072140621
GM0606;WK060604;BU06060401;3;1.072140621
GM0606;WK060604;BU06060401;4;1.109808056
GM0606;WK060604;BU06060401;5;1.149748623
GM0606;WK060604;BU06060401;6;1.060610918
GM0606;WK060604;BU06060402;1;1.072140621
GM0606;WK060604;BU06060402;2;1.072140621
GM0606;WK060604;BU06060402;3;1.098998006
GM0606;WK060604;BU06060402;4;1.102002434
GM0606;WK060604;BU06060402;5;1.016757345
GM0606;WK060604;BU06060402;6;1.072140621
GM0606;WK060604;BU06060403;2;1.072140621
GM0606;WK060604;BU06060403;3;1.015511274
GM0606;WK060604;BU06060403;4;1.09976941
GM0606;WK060604;BU06060403;5;0.93867713
GM0606;WK060604;BU06060403;6;0.91330186
GM0606;WK060604;BU06060404;4;1.072140621
GM0606;WK060604;BU06060404;5;1.072140621
GM0606;WK060604;BU06060404;6;1.209325964
GM0606;WK060605;BU06060500;2;1.026328014
GM0606;WK060606;BU06060602;1;1.025524773
GM0606;WK060606;BU06060602;2;1.025524773
GM0606;WK060606;BU06060602;3;1.025524773
GM0606;WK060606;BU06060602;4;1.025524773
GM0606;WK060606;BU06060602;5;1.025524773
GM0606;WK060606;BU06060602;6;0.987459164
GM0606;WK060606;BU06060603;3;1.025524773
GM0606;WK060606;BU06060603;4;1.025524773
GM0606;WK060606;BU06060603;5;1.017524085
GM0606;WK060606;BU06060603;6;1.042244837
GM0606;WK060606;BU06060604;3;1.025524773
GM0606;WK060606;BU06060604;4;1.02283691
GM0606;WK060606;BU06060604;6;1.025524773
GM0606;WK060606;BU06060605;2;1.025524773
GM0606;WK060606;BU06060605;3;1.025524773
GM0606;WK060606;BU06060605;4;1.337389188
GM0606;WK060606;BU06060605;6;1.002836394
GM0606;WK060606;BU06060606;1;1.025524773
GM0606;WK060606;BU06060606;2;1.025524773
GM0606;WK060606;BU06060606;3;1.025524773
GM0606;WK060606;BU06060606;4;1.048901417
GM0606;WK060606;BU06060606;5;1.025524773
GM0606;WK060606;BU06060606;6;1.027759282
GM0606;WK060606;BU06060607;3;1.025524773
GM0606;WK060606;BU06060607;4;1.095719311
GM0606;WK060606;BU06060607;5;1.086316956
GM0606;WK060606;BU06060607;6;1.048865715
GM0606;WK060606;BU06060608;1;1.025524773
